#{"t_start": 1756313696.207565, "env_id": "ALE/MarioBros-v5"}
r,l,t
10400.0,983,11657.327604
7200.0,1258,11660.530337
6400.0,1062,11761.507161
5600.0,1652,11765.713465
12000.0,1625,11769.832138
4800.0,1282,11773.110267
7200.0,1428,11776.674956
9600.0,988,11779.12732
11200.0,1638,11879.098948
12000.0,1710,11883.582969
4000.0,937,11885.915089
11200.0,1537,11889.773044
5600.0,1269,11892.930986
9600.0,1829,11897.576761
10400.0,1676,11999.851853
18400.0,2101,12005.19865
16000.0,2630,12011.929778
4800.0,1105,12014.677249
17600.0,1873,12117.022261
15200.0,1872,12121.795216
8800.0,1480,12125.576187
16800.0,2264,12131.341904
4800.0,1401,12134.880751
5600.0,1412,12237.478305
3200.0,1414,12241.105784
16800.0,1661,12245.429162
5600.0,1271,12248.690932
17600.0,1994,12253.810257
4000.0,849,12255.928282
4000.0,1244,12259.081375
4000.0,1625,12362.231917
17600.0,2448,12368.625651
17600.0,1881,12373.542078
4000.0,971,12375.987537
16800.0,2213,12480.444123
5600.0,1430,12484.150431
11200.0,1861,12489.028893
4000.0,1193,12492.08091
4000.0,996,12494.598161
11200.0,1594,12498.742173
8000.0,1416,12600.547943
16800.0,1803,12605.216117
4000.0,859,12607.371613
7200.0,1155,12610.324894
17600.0,2038,12615.700803
11200.0,1711,12620.157607
12800.0,1936,12721.277537
8000.0,962,12723.703621
4000.0,1088,12726.512723
9600.0,2228,12732.364466
7200.0,1266,12738.178662
10400.0,1663,12743.051969
17600.0,2110,12849.281494
16800.0,1709,12853.742764
17600.0,1984,12858.95707
5600.0,1130,12861.848046
11200.0,1655,12866.212304
16800.0,2205,12970.457996
10400.0,1797,12975.141118
10400.0,1522,12979.106481
4800.0,1305,12982.439016
12000.0,1273,12985.657147
15200.0,1676,13085.95834
7200.0,983,13088.520975
5600.0,1372,13092.025389
9600.0,1054,13094.770206
11200.0,1769,13099.457397
16000.0,2295,13205.782391
8800.0,1393,13209.388342
10400.0,1215,13212.520245
17600.0,1987,13217.772066
6400.0,1183,13220.801234
17600.0,2248,13226.654308
9600.0,1641,13330.739669
8000.0,1417,13334.358017
11200.0,1464,13338.156711
3200.0,1360,13341.661882
17600.0,1984,13346.984044
17600.0,1842,13447.730069
12000.0,1375,13451.247953
17600.0,1960,13456.270389
8800.0,1273,13459.433592
5600.0,1467,13463.140539
3200.0,1171,13466.089617
7200.0,1807,13567.143289
17600.0,1863,13571.804203
5600.0,1061,13574.433996
12000.0,1371,13577.899266
17600.0,2386,13583.968987
12000.0,1422,13683.990905
7200.0,1062,13686.682755
11200.0,1779,13691.21686
12000.0,2100,13696.639318
12000.0,1652,13700.849875
17600.0,2042,13800.524569
8000.0,1361,13803.877528
17600.0,1737,13808.303824
17600.0,1918,13813.447846
9600.0,978,13815.848302
10400.0,1353,13819.287612
6400.0,1059,13923.163669
7200.0,1016,13925.693559
8800.0,1901,13930.522619
3200.0,1355,13934.457651
17600.0,1844,13939.311817
17600.0,2206,14043.206359
7200.0,1337,14046.565192
5600.0,1151,14049.413979
11200.0,1520,14053.237325
17600.0,2155,14058.778874
5600.0,1398,14062.300578
2400.0,1014,14159.593799
11200.0,1198,14162.5963
5600.0,883,14164.763706
12000.0,1593,14168.801683
8800.0,1463,14172.480994
4000.0,1577,14176.429527
11200.0,1556,14296.35079
3200.0,950,14298.816251
16800.0,1978,14304.817742
8000.0,1214,14308.156873
16800.0,2206,14313.992081
17600.0,1546,14318.163587
17600.0,1935,14432.929681
11200.0,1635,14437.143349
16800.0,2039,14442.43457
3200.0,1067,14445.176126
17600.0,1872,14450.06148
15200.0,1989,14552.439487
17600.0,1687,14556.752323
17600.0,1891,14561.798189
16000.0,2353,14567.982113
5600.0,829,14570.061518
17600.0,1953,14674.56686
16000.0,1736,14679.065142
15200.0,2086,14684.73524
5600.0,1009,14687.37276
17600.0,1868,14692.663197
17600.0,2023,14807.445396
12000.0,1474,14814.449914
5600.0,1133,14819.063611
4800.0,803,14821.539108
4000.0,842,14824.75894
12000.0,1208,14828.33381
16800.0,1887,14940.789288
12000.0,1965,14948.545756
3200.0,1204,14952.125268
17600.0,2111,14957.772995
7200.0,1316,14961.736682
17600.0,1878,15075.920463
5600.0,1366,15079.363238
10400.0,1449,15083.025286
10400.0,1443,15086.69373
7200.0,1209,15089.726478
11200.0,1229,15092.867136
8000.0,1139,15095.735681
17600.0,1966,15232.586488
12000.0,1538,15238.623793
17600.0,1892,15244.287529
2400.0,1471,15249.44304
8800.0,1422,15253.381502
17600.0,2300,15383.815549
9600.0,1357,15387.261571
16800.0,1800,15391.859071
12000.0,1683,15396.145461
8800.0,1830,15400.814399
12000.0,1451,15503.35147
11200.0,1321,15506.67986
17600.0,1762,15511.1908
17600.0,1858,15515.941837
17600.0,2011,15521.074168
7200.0,1283,15630.23188
9600.0,1244,15633.386512
6400.0,1233,15636.505857
17600.0,1947,15641.442895
8800.0,1228,15644.518423
16800.0,1826,15649.161225
17600.0,1800,15749.027206
11200.0,1640,15753.195452
17600.0,1819,15757.828802
17600.0,2218,15763.491839
16800.0,2151,15865.110272
12000.0,2098,15870.625275
10400.0,1669,15874.872128
16800.0,2321,15880.854515
5600.0,1519,15884.711131
5600.0,1378,15984.666423
17600.0,1867,15989.404998
9600.0,1586,15993.396631
9600.0,1413,15996.95048
15200.0,2006,16002.045764
3200.0,985,16098.494395
10400.0,1418,16102.082518
17600.0,1802,16106.674835
8800.0,1362,16110.149318
9600.0,1270,16113.313098
15200.0,2050,16118.553099
19200.0,2017,16220.217526
17600.0,1880,16224.985085
16000.0,2093,16230.356612
17600.0,1703,16234.672429
8800.0,1476,16335.539554
16800.0,1960,16340.567145
17600.0,1939,16345.529688
17600.0,1646,16349.643
11200.0,1234,16352.782742
17600.0,2216,16453.101376
10400.0,1366,16456.674776
11200.0,1373,16460.202377
16000.0,1699,16464.524428
17600.0,1657,16468.691345
16800.0,1936,16571.06542
11200.0,1495,16574.846673
7200.0,1201,16577.838576
12000.0,1709,16582.243051
17600.0,2512,16588.73563
4000.0,1237,16689.375343
16800.0,2186,16695.001966
19200.0,1905,16699.850676
17600.0,1945,16704.764103
17600.0,1868,16709.490143
5600.0,1255,16808.366193
8800.0,1562,16812.346969
16000.0,1982,16817.491792
11200.0,1589,16821.578119
5600.0,1129,16824.431121
5600.0,798,16826.358159
17600.0,2043,16927.737205
17600.0,1766,16932.208211
11200.0,1825,16936.894111
5600.0,1003,16939.381522
8800.0,1022,16941.986899
17600.0,1884,17042.897994
17600.0,1854,17047.593744
6400.0,1127,17050.385024
8000.0,1494,17054.149138
10400.0,1177,17057.100648
11200.0,1851,17061.905434
16800.0,1813,17160.853646
1600.0,799,17162.800036
10400.0,1662,17167.065881
17600.0,1928,17172.017846
4000.0,1656,17176.300392
7200.0,1189,17179.289353
15200.0,2046,17280.73941
17600.0,1705,17285.097608
4800.0,993,17287.517444
11200.0,1880,17292.303544
5600.0,833,17294.312076
11200.0,1799,17402.102367
11200.0,1403,17405.824482
4800.0,1517,17409.652396
17600.0,1899,17414.484101
11200.0,1533,17418.372329
5600.0,1291,17421.598837
8800.0,1220,17518.737061
5600.0,1178,17521.698153
8800.0,2171,17527.280859
8000.0,981,17529.716714
16800.0,2217,17535.380704
16800.0,1986,17636.068888
7200.0,1291,17639.281586
9600.0,1295,17642.511969
10400.0,1662,17646.740075
12000.0,1977,17651.817105
4000.0,695,17653.540189
11200.0,1684,17753.34955
17600.0,1634,17757.451591
11200.0,1281,17760.693021
5600.0,1259,17763.769857
17600.0,2059,17769.058463
11200.0,1347,17772.473484
4800.0,1022,17868.73471
11200.0,1813,17873.016601
16800.0,1639,17877.152652
4000.0,854,17879.247154
9600.0,1410,17882.818706
9600.0,1778,17887.303183
16000.0,2223,17988.337757
5600.0,1419,17991.938381
17600.0,1867,17996.638813
4800.0,862,17998.720443
9600.0,1671,18002.932534
8800.0,1337,18101.909821
7200.0,1175,18104.865885
16800.0,2017,18110.055733
7200.0,1188,18112.981238
12000.0,1464,18116.679092
8800.0,1447,18120.424944
8000.0,1156,18217.081418
17600.0,2098,18222.417237
5600.0,771,18224.263805
19200.0,1992,18229.318159
11200.0,1336,18232.679002
5600.0,1012,18235.199473
10400.0,1413,18334.601173
9600.0,1273,18337.828576
16000.0,1631,18341.950761
10400.0,1514,18345.76187
2400.0,1118,18348.568881
8800.0,933,18350.847111
17600.0,1892,18355.690021
4800.0,1137,18454.443639
17600.0,2386,18460.529047
16800.0,1946,18465.452315
5600.0,1717,18469.835241
17600.0,1866,18568.562407
9600.0,1773,18573.092588
7200.0,912,18575.331746
17600.0,1545,18579.263839
5600.0,1468,18582.962857
9600.0,1483,18586.657208
9600.0,1209,18685.47137
3200.0,1146,18688.327952
17600.0,2180,18693.854723
16800.0,1703,18698.196364
16800.0,1865,18703.052846
16800.0,1752,18803.731669
6400.0,921,18806.005559
5600.0,1270,18809.176469
17600.0,1952,18814.101178
11200.0,1632,18818.219646
5600.0,1316,18821.445161
5600.0,1118,18824.230655
17600.0,1742,18922.708094
4800.0,1012,18925.255541
4000.0,1022,18927.835472
3200.0,1599,18931.925175
7200.0,966,18934.334792
17600.0,1853,18939.000757
7200.0,944,19037.250295
8000.0,1520,19041.051641
16800.0,2109,19046.415689
10400.0,1259,19049.566545
6400.0,1057,19052.160288
5600.0,1129,19054.970462
11200.0,1133,19057.859769
17600.0,2228,19159.880456
16000.0,2142,19165.392635
10400.0,1074,19168.028386
2400.0,903,19170.250197
18400.0,2002,19175.286697
10400.0,1505,19274.190659
17600.0,2009,19279.271095
17600.0,2203,19285.013864
8800.0,1511,19288.828075
17600.0,1881,19388.985254
17600.0,1949,19393.943315
6400.0,1141,19396.761596
17600.0,1916,19401.609218
4800.0,1563,19405.580437
18400.0,1853,19505.984637
16800.0,1979,19511.061144
9600.0,1509,19514.850703
8800.0,1491,19518.673078
17600.0,1940,19523.602252
7200.0,1329,19526.96762
16000.0,2033,19625.880428
11200.0,1706,19630.192449
5600.0,1094,19632.938871
6400.0,1580,19636.94666
6400.0,1026,19639.499406
17600.0,2173,19740.493279
10400.0,1638,19744.693687
6400.0,844,19746.744976
9600.0,1687,19751.031912
7200.0,1163,19753.904301
4000.0,837,19755.907123
12000.0,1591,19855.703054
11200.0,1477,19859.445317
17600.0,1448,19863.09578
3200.0,1298,19866.44433
6400.0,1340,19869.769481
4800.0,1199,19872.729272
7200.0,1054,19875.377826
4000.0,1060,19971.893628
12000.0,1455,19975.551025
10400.0,1616,19979.633428
11200.0,1235,19982.778415
7200.0,1007,19985.247858
16000.0,1972,19990.299865
16800.0,1947,20090.753981
10400.0,1745,20095.17038
10400.0,1568,20099.210737
5600.0,2052,20104.598664
5600.0,1039,20107.178463
17600.0,1825,20207.760407
10400.0,1352,20211.165139
16000.0,2288,20216.993355
16800.0,2176,20222.556885
18400.0,1894,20227.3589
5600.0,1658,20325.49727
17600.0,2148,20330.920089
17600.0,2261,20336.643465
10400.0,2010,20341.816983
2400.0,1190,20440.843892
16800.0,2266,20446.807132
5600.0,990,20449.254722
2400.0,896,20451.449852
17600.0,2047,20456.667955
10400.0,1569,20460.626046
11200.0,1501,20560.314232
12000.0,1330,20563.610988
17600.0,1828,20568.282399
16800.0,1694,20572.509952
16800.0,2121,20577.947611
7200.0,921,20674.00968
17600.0,1684,20678.274394
17600.0,1562,20682.172815
2400.0,912,20684.403391
12000.0,1114,20687.164624
12000.0,1360,20690.568275
16800.0,2125,20791.676443
17600.0,1817,20796.287038
4000.0,1092,20799.008003
17600.0,2297,20804.954111
8800.0,1006,20807.450701
2400.0,1254,20810.637946
10400.0,1198,20910.058546
4000.0,1327,20915.244069
2400.0,972,20918.315868
17600.0,2121,20923.995373
16800.0,2047,20929.392586
9600.0,1434,21028.425295
17600.0,1981,21033.757427
5600.0,1083,21036.409802
7200.0,1168,21039.365711
5600.0,934,21041.654638
17600.0,2057,21046.876551
8000.0,1127,21049.666163
12000.0,1489,21149.119887
17600.0,2087,21154.437607
10400.0,1332,21157.769255
16800.0,2146,21163.254856
10400.0,1487,21167.041879
6400.0,993,21265.183147
17600.0,2346,21271.19858
7200.0,1410,21274.732692
17600.0,1875,21279.533933
17600.0,2187,21378.874047
16800.0,1881,21383.681173
17600.0,2591,21390.324523
16800.0,2465,21396.617508
17600.0,1935,21497.117509
16800.0,1964,21502.124974
11200.0,1137,21504.942817
11200.0,1348,21508.305642
16800.0,1870,21512.999894
4000.0,1193,21515.947611
4800.0,760,21613.489424
10400.0,1501,21617.41757
5600.0,1817,21621.971189
4800.0,1169,21624.86073
4000.0,912,21627.100182
9600.0,1490,21630.912766
10400.0,1650,21728.787629
17600.0,1937,21733.746947
16800.0,1991,21738.822169
17600.0,1861,21743.562878
7200.0,1521,21747.436792
6400.0,1130,21845.856152
12000.0,2023,21850.98386
16000.0,1898,21855.769356
5600.0,1115,21858.56882
4000.0,990,21861.000236
4000.0,1236,21864.066925
6400.0,843,21866.14568
17600.0,1978,21967.192933
17600.0,1700,21971.537547
5600.0,1356,21974.964557
14400.0,1796,21979.508288
7200.0,1313,21982.772294
4800.0,1425,22080.275531
5600.0,909,22082.503404
7200.0,1184,22085.430382
16000.0,2235,22091.145953
2400.0,904,22093.382264
16800.0,2049,22098.718137
17600.0,1687,22198.816817
7200.0,1298,22202.058457
5600.0,1030,22204.622458
12000.0,1488,22208.43548
17600.0,1913,22213.264231
17600.0,1979,22314.046559
12000.0,1736,22318.425843
9600.0,1371,22321.901021
8800.0,1440,22325.48244
17600.0,2158,22330.963741
12000.0,1423,22334.568261
16800.0,1847,22433.282787
9600.0,1406,22436.813671
4000.0,1101,22439.530945
17600.0,2228,22445.22183
16800.0,1892,22450.000234
8800.0,969,22547.962163
11200.0,1324,22551.253508
17600.0,1664,22555.505607
8000.0,1200,22558.508438
10400.0,1713,22562.833709
1600.0,293,22563.466094
11200.0,1923,22568.435796
8800.0,1322,22667.415823
17600.0,2265,22673.163997
8000.0,1030,22675.768105
16800.0,1933,22680.706194
4000.0,806,22682.907365
16000.0,1885,22781.828721
17600.0,1900,22786.64179
17600.0,1678,22790.859438
9600.0,1198,22793.883172
17600.0,2249,22799.64608
19200.0,2033,22900.903073
16000.0,3193,22909.180861
5600.0,1287,22912.355455
8800.0,1263,22915.526797
5600.0,841,22917.597829
11200.0,1569,23018.351547
16800.0,1997,23023.479262
17600.0,1987,23028.514108
6400.0,1144,23031.462551
6400.0,1429,23035.127947
16800.0,1895,23134.386686
16800.0,2476,23140.691566
17600.0,1847,23145.419744
6400.0,1152,23148.34138
8800.0,1347,23151.72107
16800.0,2416,23253.934945
16800.0,1927,23258.827371
4800.0,1062,23261.43615
16000.0,1943,23266.457134
17600.0,2064,23271.706215
16800.0,1975,23372.940424
