#{"t_start": 1756031459.35525, "env_id": "None"}
r,l,t
0.0,11,1566.516021
0.0,3,1566.542671
0.0,12,1566.629605
0.0,223,1566.705009
0.0,13,1566.733704
0.0,4,1566.745635
0.0,158,1567.249342
0.0,72,1567.268306
0.0,2,1567.2952
0.0,85,1567.369544
0.0,17,1567.42253
0.0,1,1567.434316
0.0,9,1567.446061
0.0,14,1567.5405
0.0,15,1567.55924
0.0,39,1567.570976
1.0,14,1567.666201
1.0,13,1567.775062
0.0,4,1567.807695
0.0,36,1567.833221
0.0,47,1567.934209
0.0,27,1568.014392
0.0,2,1568.059123
2.0,16,1568.12011
0.0,1,1568.142721
0.0,38,1568.205921
0.0,30,1674.642453
0.0,251,1674.712646
0.0,16,1674.773254
0.0,13,1674.819632
0.0,7,1674.873436
0.0,14,1674.975057
0.0,7,1675.032105
0.0,189,1675.833876
0.0,1,1675.845764
0.0,209,1676.032582
0.0,32,1676.080356
0.0,16,1676.196173
0.0,210,1676.291795
0.0,42,1676.345506
0.0,10,1676.419587
0.0,197,1676.45409
0.0,6,1676.473156
0.0,23,1676.473214
0.0,39,1676.740071
0.0,82,1676.8111
0.0,15,1676.858017
0.0,67,1676.967231
0.0,73,1677.051851
0.0,124,1677.84
0.0,104,1677.852886
0.0,171,1678.187536
0.0,32,1678.43364
0.0,182,1678.433709
0.0,4,1678.479092
0.0,19,1678.589845
0.0,2,1678.608769
0.0,2,1678.637098
0.0,131,1678.887816
0.0,34,1679.135119
0.0,7,1679.189827
0.0,177,1679.236662
0.0,9,1679.30396
0.0,17,1679.33563
0.0,112,1679.33569
0.0,3,1679.347659
0.0,14,1679.446603
0.0,13,1679.549976
0.0,7,1679.605014
0.0,35,1679.636519
0.0,6,1679.679957
0.0,58,1679.809922
1.0,10,1679.887817
1.0,7,1679.941494
0.0,178,1680.016561
0.0,15,1680.056763
0.0,44,1680.344171
0.0,48,1680.419091
0.0,110,1680.479471
0.0,26,1680.550765
0.0,6,1680.597546
0.0,3,1680.626362
0.0,51,1680.868486
0.0,62,1680.894826
1.0,180,1681.0517
0.0,28,1681.113087
0.0,34,1681.138859
0.0,18,1681.193239
0.0,11,1681.205111
0.0,4,1681.231287
0.0,17,1681.27807
0.0,10,1681.289789
0.0,9,1681.308958
0.0,10,1681.374842
0.0,13,1681.421995
0.0,43,1681.619405
0.0,115,1682.252044
0.0,11,1682.333525
0.0,5,1682.373403
1.0,107,1682.399524
0.0,240,1682.446706
0.0,12,1682.473761
0.0,11,1682.570336
0.0,16,1682.589415
1.0,23,1682.601386
0.0,8,1682.662044
0.0,2,1682.680776
0.0,1,1682.700708
0.0,25,1682.882666
0.0,4,1682.915402
0.0,7,1682.9691
0.0,12,1683.057309
0.0,224,1683.084866
0.0,14,1683.187469
0.0,18,1683.210987
0.0,13,1683.299954
0.0,23,1683.383947
0.0,19,1683.448823
0.0,48,1683.73629
0.0,162,1683.832613
0.0,15,1683.85156
0.0,6,1683.885081
0.0,27,1684.07114
0.0,23,1684.071203
0.0,5,1684.117808
0.0,216,1684.248924
0.0,3,1684.274855
0.0,4,1684.307759
0.0,3,1684.333669
0.0,59,1684.76708
2.0,187,1684.880871
0.0,113,1684.948757
0.0,15,1685.002908
0.0,13,1685.052562
0.0,18,1685.141485
0.0,3,1685.167377
0.0,33,1685.298
0.0,3,1685.327143
0.0,29,1685.407974
0.0,169,1685.444334
1.0,27,1685.579242
0.0,33,1685.722029
0.0,21,1685.906022
0.0,5,1685.950992
2.0,180,1686.253407
0.0,121,1686.392045
0.0,59,1686.410838
0.0,5,1686.444
2.0,27,1686.469979
0.0,5,1686.511829
0.0,16,1686.572837
0.0,18,1686.70293
0.0,153,1686.793736
0.0,13,1686.818497
0.0,1,1686.818548
0.0,39,1686.818565
0.0,5,1686.858212
0.0,1,1686.870291
0.0,31,1687.102714
0.0,45,1687.173549
0.0,3,1687.199915
0.0,7,1687.253624
0.0,12,1687.342494
0.0,3,1687.368252
0.0,2,1687.394259
0.0,152,1687.607445
0.0,1,1687.619838
0.0,10,1687.697679
0.0,34,1687.942202
0.0,9,1688.014032
0.0,128,1688.089032
0.0,12,1688.176902
0.0,17,1688.300552
0.0,195,1688.819004
0.0,6,1688.866264
0.0,6,1688.913951
0.0,12,1689.003336
3.0,310,1689.14438
0.0,157,1689.163505
0.0,22,1689.18451
0.0,6,1689.226893
0.0,140,1689.347382
0.0,37,1689.500226
1.0,34,1689.609068
0.0,15,1689.627925
0.0,68,1689.689295
0.0,17,1689.815362
0.0,91,1689.885099
0.0,19,1690.027757
0.0,38,1690.102445
0.0,12,1690.121386
0.0,12,1690.207622
0.0,82,1690.270507
0.0,151,1792.569203
0.0,4,1792.603658
0.0,2,1792.622313
0.0,3,1792.647858
0.0,101,1792.77921
0.0,32,1792.957362
0.0,38,1793.130528
0.0,1,1793.145592
0.0,3,1793.208404
0.0,9,1793.324416
2.0,176,1793.439544
0.0,111,1793.944746
0.0,26,1794.128743
0.0,2,1794.151572
0.0,88,1794.151637
0.0,4,1794.18752
0.0,4,1794.187581
0.0,3,1794.228444
0.0,32,1794.441807
0.0,294,1794.608548
0.0,35,1794.845513
0.0,41,1795.28407
0.0,124,1795.460587
0.0,237,1795.500573
0.0,1,1795.518496
0.0,17,1795.661341
0.0,27,1795.79689
0.0,3,1795.824458
0.0,55,1795.836934
0.0,3,1795.868638
0.0,132,1795.948641
0.0,43,1796.04956
0.0,6,1796.182873
0.0,34,1796.219106
0.0,24,1796.248289
0.0,6,1796.24835
0.0,2,1796.24837
0.0,11,1796.329499
0.0,20,1796.475373
0.0,111,1796.809617
0.0,3,1796.835765
0.0,94,1796.938348
0.0,111,1797.06094
0.0,20,1797.086831
0.0,7,1797.128529
0.0,42,1797.160898
0.0,12,1797.250571
0.0,27,1797.303652
0.0,48,1797.481311
0.0,22,1797.639116
0.0,16,1797.761413
0.0,174,1797.773494
0.0,80,1797.849117
0.0,10,1797.849175
0.0,95,1798.005879
0.0,31,1798.005944
0.0,23,1798.020707
0.0,10,1798.093896
0.0,4,1798.126697
0.0,3,1798.152377
0.0,14,1798.255698
0.0,3,1798.284357
0.0,67,1798.513099
0.0,105,1798.786026
0.0,1,1798.797626
0.0,31,1799.029646
0.0,20,1799.173856
0.0,1,1799.185731
0.0,10,1799.261035
1.0,118,1799.382952
0.0,157,1799.436224
0.0,4,1799.468777
0.0,2,1799.487688
0.0,33,1799.514165
0.0,22,1799.560598
0.0,6,1799.612561
0.0,12,1799.61262
0.0,3,1799.638447
0.0,8,1799.708392
0.0,58,1800.040851
0.0,76,1800.066412
1.0,315,1800.203936
0.0,1,1800.216102
0.0,30,1800.432533
0.0,9,1800.499864
0.0,60,1800.524128
0.0,4,1800.561487
0.0,87,1800.72425
0.0,11,1800.81162
0.0,4,1800.844353
0.0,14,1800.952127
0.0,182,1801.087844
0.0,75,1801.11338
0.0,18,1801.226378
0.0,23,1801.28751
2.0,40,1801.512408
0.0,65,1801.748728
0.0,3,1801.775144
0.0,166,1801.800876
0.0,7,1801.837624
0.0,7,1801.865148
0.0,57,1801.945538
0.0,1,1801.971666
0.0,31,1802.108508
0.0,9,1802.184718
2.0,181,1802.322379
0.0,57,1802.402939
0.0,20,1802.56598
0.0,6,1802.619587
0.0,3,1802.650103
0.0,44,1802.689134
0.0,1,1802.703243
0.0,42,1803.059495
0.0,42,1803.106999
0.0,14,1803.237253
0.0,23,1803.581816
0.0,10,1803.721563
0.0,179,1803.984469
0.0,31,1804.048667
0.0,17,1804.222035
0.0,24,1804.252135
0.0,5,1804.285325
0.0,16,1804.426603
0.0,16,1804.607635
0.0,142,1804.690055
2.0,27,1804.861014
0.0,20,1804.861084
0.0,4,1804.908699
0.0,311,1804.931584
0.0,13,1805.002323
0.0,2,1805.025973
0.0,27,1805.220227
2.0,45,1805.350332
0.0,7,1805.40516
0.0,9,1805.483072
0.0,131,1805.56606
2.0,43,1805.584599
0.0,13,1805.61988
0.0,33,1805.859304
0.0,57,1806.111007
0.0,9,1806.194749
0.0,81,1806.337179
0.0,7,1806.402445
1.0,16,1806.534131
0.0,75,1806.534202
0.0,181,1806.642483
0.0,17,1806.669581
0.0,4,1806.715674
0.0,24,1806.742349
0.0,18,1806.805784
0.0,1,1806.817995
0.0,25,1806.914999
0.0,31,1807.00223
0.0,10,1807.014606
0.0,18,1807.143924
0.0,14,1807.259213
0.0,61,1807.338939
0.0,6,1807.432115
0.0,14,1807.467257
0.0,21,1807.643198
0.0,12,1807.759979
0.0,37,1808.062535
0.0,11,1808.14433
0.0,3,1808.185956
0.0,155,1808.471864
0.0,12,1808.595179
0.0,128,1808.689295
0.0,17,1808.756087
0.0,14,1808.866074
1.0,302,1808.948633
0.0,13,1808.995758
0.0,49,1809.091588
0.0,109,1809.196271
0.0,17,1809.222307
0.0,3,1809.22236
0.0,18,1809.351435
0.0,3,1809.388596
0.0,95,1809.67033
0.0,102,1809.754064
0.0,22,1907.020093
2.0,35,1907.271704
0.0,2,1907.290673
0.0,4,1907.328511
0.0,75,1907.340399
0.0,12,1907.435681
0.0,135,1907.500081
0.0,2,1907.518843
0.0,2,1907.537677
0.0,3,1907.563338
0.0,4,1907.599679
1.0,177,1907.672648
0.0,6,1907.718521
0.0,5,1907.763443
0.0,63,1907.837872
0.0,13,1907.931706
0.0,10,1908.005796
0.0,2,1908.024372
0.0,27,1908.229945
0.0,114,1908.45025
1.0,186,1908.841973
0.0,87,1908.870052
0.0,3,1908.899568
0.0,12,1908.946477
0.0,25,1909.124203
0.0,6,1909.173036
1.0,38,1909.185234
0.0,106,1909.254354
0.0,10,1909.266807
0.0,33,1909.449817
0.0,29,1909.499387
0.0,56,1909.901026
0.0,282,1909.936062
0.0,92,1910.025634
0.0,84,1910.1762
2.0,52,1910.3076
0.0,23,1910.35773
0.0,70,1910.48014
0.0,15,1910.588662
2.0,49,1910.680222
0.0,12,1910.680291
0.0,61,1910.804046
0.0,24,1910.856688
0.0,9,1910.875183
0.0,27,1910.897656
0.0,9,1910.947463
0.0,54,1911.279742
0.0,6,1911.325811
0.0,3,1911.359913
0.0,204,1911.559504
0.0,20,1911.709583
0.0,125,1911.819911
0.0,2,1911.838485
0.0,8,1911.898069
0.0,5,1911.937412
0.0,31,1911.949292
0.0,2,1911.967727
0.0,45,1912.279082
0.0,188,1912.731058
0.0,1,1912.743417
0.0,2,1912.762511
0.0,3,1912.788334
0.0,29,1913.007342
0.0,113,1913.116951
0.0,310,1913.244367
0.0,1,1913.256505
0.0,180,1913.299669
0.0,11,1913.381447
0.0,3,1913.406813
0.0,2,1913.425408
0.0,7,1913.48415
0.0,8,1913.544946
0.0,37,1913.556757
0.0,6,1913.596564
0.0,60,1913.596622
0.0,8,1913.656018
0.0,14,1913.667853
0.0,9,1913.667911
0.0,2,1913.697526
2.0,38,1913.945049
0.0,3,1913.974816
0.0,49,1914.041738
0.0,50,1914.397738
0.0,183,1914.411555
0.0,5,1914.449558
0.0,6,1914.498457
0.0,112,1914.526993
0.0,21,1914.589346
0.0,14,1914.635932
0.0,17,1914.681937
0.0,12,1914.771113
0.0,4,1914.803394
0.0,7,1914.865835
0.0,62,1915.100696
0.0,14,1915.205727
0.0,199,1915.474218
0.0,41,1915.499973
0.0,88,1915.50003
0.0,5,1915.51857
0.0,4,1915.538564
0.0,6,1915.55696
0.0,11,1915.610907
0.0,1,1915.622679
0.0,12,1915.660963
0.0,24,1915.818988
0.0,187,1916.009155
0.0,7,1916.062454
0.0,74,1916.108496
0.0,61,1916.120472
0.0,1,1916.120529
0.0,12,1916.212629
0.0,27,1916.33032
0.0,29,1916.433245
0.0,6,1916.491208
0.0,2,1916.523655
2.0,111,1916.922116
0.0,6,1916.972959
1.0,208,1917.41401
0.0,64,1917.486808
0.0,10,1917.515236
0.0,5,1917.536758
0.0,10,1917.603902
0.0,21,1917.712653
0.0,2,1917.73276
0.0,2,1917.753663
0.0,35,1918.012265
2.0,216,1918.044951
0.0,61,1918.084381
0.0,21,1918.177561
0.0,27,1918.253247
1.0,14,1918.286887
0.0,238,1918.381441
0.0,7,1918.434704
1.0,20,1918.434764
0.0,7,1918.488135
0.0,51,1918.634335
0.0,36,1918.700817
0.0,2,1918.720199
0.0,6,1918.774479
0.0,42,1918.820308
0.0,173,1919.374859
0.0,81,1919.400349
0.0,21,1919.529135
0.0,2,1919.548011
0.0,126,1919.574156
0.0,3,1919.574215
0.0,24,1919.586015
0.0,3,1919.604515
0.0,11,1919.674633
0.0,9,1919.742382
0.0,30,1919.818563
0.0,31,1919.857277
0.0,35,1920.019358
0.0,24,1920.038598
0.0,245,1920.586967
0.0,14,1920.699876
0.0,13,1920.796983
0.0,11,1920.877788
0.0,10,1920.964917
0.0,164,1921.038994
0.0,167,1921.247149
0.0,32,1921.273386
0.0,1,1921.285015
0.0,15,1921.39313
2.0,218,1921.63605
0.0,109,1921.765156
0.0,74,1921.797719
0.0,7,1921.823359
0.0,8,1921.884428
0.0,3,1921.910097
1.0,17,1921.935817
0.0,5,1921.959252
0.0,86,1922.053007
1.0,17,1922.092328
0.0,68,1922.189287
0.0,55,1922.465006
0.0,66,1922.656047
0.0,31,2015.877718
0.0,9,2015.922701
0.0,21,2016.074021
0.0,33,2016.312218
0.0,10,2016.385699
0.0,7,2016.438512
0.0,59,2016.856013
0.0,234,2016.868455
0.0,25,2017.038923
0.0,250,2017.091786
0.0,2,2017.11041
0.0,3,2017.135635
0.0,14,2017.157208
0.0,4,2017.176377
0.0,1,2017.194055
0.0,190,2017.309134
0.0,66,2017.404212
0.0,3,2017.430032
0.0,46,2017.649578
0.0,2,2017.682569
0.0,38,2017.729302
0.0,21,2017.853122
0.0,113,2018.067622
1.0,33,2018.109819
0.0,10,2018.152171
0.0,14,2018.224954
0.0,12,2018.338439
0.0,3,2018.379483
0.0,79,2018.391688
2.0,33,2018.468962
0.0,157,2018.503872
0.0,14,2018.523498
0.0,2,2018.543346
0.0,7,2018.570466
0.0,4,2018.582741
0.0,3,2018.601524
0.0,16,2018.721354
0.0,10,2018.800817
0.0,57,2019.009268
0.0,111,2019.241981
0.0,56,2019.412263
0.0,26,2019.4378
0.0,4,2019.470356
0.0,8,2019.530606
1.0,17,2019.558062
0.0,2,2019.558113
0.0,165,2019.728078
0.0,4,2019.761528
0.0,2,2019.780792
0.0,13,2019.877303
0.0,7,2019.941623
0.0,56,2019.994394
0.0,175,2020.115986
0.0,39,2020.285841
0.0,22,2020.285903
0.0,2,2020.304532
0.0,29,2020.496656
0.0,31,2020.529041
0.0,85,2020.575233
0.0,12,2020.594023
0.0,3,2020.605645
2.0,16,2020.671352
0.0,21,2020.775317
0.0,176,2020.90475
0.0,6,2020.951037
0.0,27,2020.976953
0.0,5,2020.995901
0.0,4,2021.018373
0.0,4,2021.036892
0.0,56,2021.048922
0.0,3,2021.074367
0.0,5,2021.120416
0.0,27,2021.319451
0.0,7,2021.372637
0.0,8,2021.433062
0.0,53,2021.457007
0.0,43,2021.749277
0.0,3,2021.784997
0.0,124,2021.968732
0.0,6,2022.015204
0.0,6,2022.061461
2.0,181,2022.061513
0.0,22,2022.228877
0.0,116,2022.324257
0.0,23,2022.397903
0.0,18,2022.459003
0.0,53,2022.459058
0.0,16,2022.522068
0.0,32,2022.777102
0.0,12,2022.866632
1.0,66,2022.969638
1.0,1,2022.981293
0.0,22,2023.039832
2.0,174,2023.115717
0.0,26,2023.306873
0.0,52,2023.385496
0.0,27,2023.516162
1.0,144,2023.569254
0.0,16,2023.6874
0.0,25,2023.706121
0.0,14,2023.816963
0.0,32,2023.935598
0.0,164,2024.264004
0.0,2,2024.283175
0.0,5,2024.322375
0.0,2,2024.341253
0.0,4,2024.387231
0.0,186,2024.785097
0.0,13,2024.880807
0.0,5,2024.923293
0.0,3,2024.948949
0.0,172,2025.12782
0.0,26,2025.176994
1.0,40,2025.431931
0.0,4,2025.46467
0.0,42,2025.48351
0.0,159,2025.610761
0.0,1,2025.623062
0.0,27,2025.70498
0.0,48,2025.855308
0.0,29,2025.938874
0.0,29,2026.110295
0.0,287,2026.196978
0.0,6,2026.249691
0.0,5,2026.291763
0.0,4,2026.325624
0.0,53,2026.397499
0.0,1,2026.424235
0.0,105,2026.514469
0.0,12,2026.612491
0.0,39,2026.666736
0.0,102,2027.182006
0.0,148,2027.265976
0.0,6,2027.315014
0.0,5,2027.354763
0.0,106,2027.401199
0.0,102,2027.413221
0.0,4,2027.441491
0.0,42,2027.515599
0.0,16,2027.561778
0.0,34,2027.63352
0.0,15,2027.64529
0.0,15,2027.754004
0.0,28,2027.78666
0.0,22,2027.805421
0.0,4,2027.837896
0.0,1,2027.849773
0.0,8,2027.871893
0.0,65,2027.945862
0.0,41,2028.161362
0.0,12,2028.264866
0.0,59,2028.3184
2.0,79,2028.392026
0.0,14,2028.43841
0.0,76,2028.532578
0.0,11,2028.612818
0.0,32,2028.676524
0.0,47,2028.961057
0.0,50,2029.041479
0.0,21,2029.203182
0.0,131,2029.258508
0.0,8,2029.318943
0.0,1,2029.330711
0.0,12,2029.418663
0.0,32,2029.655034
2.0,173,2029.690263
1.0,115,2029.82867
0.0,25,2029.874889
0.0,16,2029.990411
0.0,25,2030.172407
0.0,50,2030.198603
0.0,12,2030.287919
0.0,23,2030.351286
0.0,18,2030.425114
0.0,250,2031.035698
0.0,13,2031.130323
0.0,2,2031.150352
0.0,3,2031.177739
0.0,15,2031.295009
2.0,144,2031.476354
0.0,26,2031.494912
0.0,4,2031.513594
0.0,21,2123.595532
0.0,7,2123.650291
0.0,289,2123.7252
0.0,33,2123.890886
0.0,72,2123.957919
0.0,15,2124.015591
0.0,8,2124.034373
0.0,56,2124.148646
0.0,44,2124.351122
0.0,6,2124.400646
0.0,54,2124.419381
0.0,38,2124.438276
2.0,315,2124.632862
0.0,3,2124.667422
0.0,47,2124.809984
0.0,14,2124.923598
0.0,42,2124.990666
0.0,1,2125.002424
0.0,90,2125.128096
0.0,14,2125.240486
0.0,38,2125.308267
0.0,158,2125.660707
0.0,6,2125.714391
0.0,62,2125.750046
0.0,8,2125.829596
0.0,115,2125.866628
0.0,21,2125.995542
0.0,37,2126.02847
0.0,29,2126.088977
0.0,12,2126.089038
0.0,1,2126.100683
0.0,8,2126.157461
0.0,16,2126.157529
0.0,2,2126.176808
0.0,3,2126.201374
0.0,32,2126.360038
0.0,13,2126.465634
0.0,39,2126.502907
0.0,57,2126.638946
0.0,31,2126.727686
0.0,4,2126.762555
0.0,35,2127.008399
0.0,83,2127.082045
0.0,12,2127.100643
0.0,2,2127.125677
0.0,4,2127.125728
0.0,70,2127.171019
0.0,242,2127.231421
0.0,13,2127.271637
0.0,8,2127.297714
0.0,24,2127.323164
0.0,5,2127.342036
0.0,4,2127.360837
0.0,10,2127.360889
0.0,4,2127.393201
0.0,36,2127.42559
0.0,21,2127.506846
0.0,14,2127.539593
0.0,3,2127.539645
0.0,3,2127.575658
0.0,25,2127.607961
0.0,7,2127.678973
0.0,21,2127.734215
0.0,19,2127.747183
0.0,1,2127.759112
0.0,5,2127.799052
0.0,3,2127.82442
0.0,3,2127.856427
0.0,59,2127.894044
1.0,18,2127.912779
0.0,10,2127.986311
0.0,4,2128.019107
0.0,26,2128.072571
0.0,11,2128.112229
0.0,11,2128.165892
0.0,113,2128.912382
0.0,191,2129.11126
0.0,36,2129.171615
0.0,180,2129.204249
0.0,10,2129.252483
0.0,7,2129.305645
0.0,16,2129.331571
0.0,4,2129.351738
0.0,60,2129.57037
2.0,195,2129.582095
0.0,2,2129.594056
0.0,6,2129.640561
0.0,26,2129.781076
0.0,3,2129.815954
0.0,52,2130.037779
0.0,109,2130.162183
0.0,160,2130.534341
0.0,3,2130.560527
0.0,63,2130.620932
0.0,2,2130.650075
0.0,34,2130.823431
0.0,14,2130.925262
0.0,4,2130.963139
0.0,172,2131.092906
0.0,162,2131.237772
0.0,1,2131.250399
0.0,3,2131.276756
0.0,51,2131.478569
0.0,1,2131.490486
0.0,2,2131.509306
0.0,20,2131.660013
0.0,144,2131.736115
0.0,110,2131.797728
0.0,26,2131.857863
2.0,27,2131.938712
0.0,13,2131.957109
0.0,9,2132.011281
0.0,3,2132.036565
0.0,32,2132.048278
0.0,2,2132.062816
0.0,102,2132.088902
0.0,19,2132.213929
0.0,32,2132.23314
0.0,20,2132.363557
0.0,2,2132.393488
0.0,22,2132.419587
0.0,26,2132.627513
0.0,78,2132.992778
1.0,41,2133.312196
0.0,21,2133.4831
0.0,182,2133.504073
0.0,3,2133.517932
0.0,10,2133.612629
0.0,19,2133.681621
0.0,12,2133.776163
2.0,213,2133.788745
0.0,12,2133.868993
0.0,12,2133.880882
0.0,2,2133.899849
0.0,185,2134.077878
0.0,14,2134.182583
0.0,12,2134.271053
0.0,2,2134.289873
0.0,62,2134.34066
0.0,11,2134.388267
0.0,68,2134.420727
0.0,149,2134.749042
0.0,1,2134.761055
0.0,48,2134.779149
0.0,9,2134.84128
0.0,61,2134.853533
0.0,4,2134.881079
1.0,14,2134.961801
0.0,23,2135.061118
0.0,14,2135.0799
0.0,2,2135.098703
0.0,3,2135.12637
0.0,26,2135.315647
0.0,2,2135.334557
0.0,5,2135.373712
0.0,2,2135.392388
0.0,85,2135.452341
0.0,144,2135.470944
0.0,6,2135.504119
0.0,2,2135.522621
0.0,3,2135.548446
0.0,9,2135.548498
0.0,2,2135.567892
0.0,6,2135.604756
0.0,9,2135.64439
0.0,33,2135.683951
0.0,16,2135.785961
0.0,151,2136.231585
0.0,77,2136.243361
0.0,9,2136.304329
0.0,11,2136.330056
0.0,3,2136.355572
2.0,27,2136.505736
0.0,2,2136.524483
0.0,6,2136.582973
0.0,112,2136.624656
0.0,136,2136.650152
0.0,14,2136.755286
0.0,33,2136.836467
0.0,4,2136.868701
0.0,48,2137.101778
0.0,33,2137.10184
0.0,67,2137.120417
0.0,13,2137.204491
0.0,16,2137.230546
0.0,20,2137.278182
0.0,25,2137.456925
0.0,1,2137.474731
0.0,66,2137.708873
2.0,194,2137.826778
0.0,17,2137.83865
0.0,1,2137.850745
0.0,14,2137.95258
0.0,10,2138.026622
0.0,43,2138.153754
0.0,19,2138.183946
0.0,93,2138.197149
0.0,7,2138.25268
0.0,2,2138.271513
0.0,6,2138.330498
0.0,22,2138.486881
0.0,10,2138.560558
0.0,3,2138.586341
0.0,197,2138.756046
0.0,26,2138.80289
0.0,7,2138.828236
0.0,18,2138.958614
0.0,11,2139.038954
0.0,30,2139.252506
0.0,13,2139.358071
0.0,159,2139.411316
0.0,4,2139.443825
0.0,10,2231.508778
0.0,188,2231.604638
0.0,18,2231.657191
0.0,115,2231.669143
0.0,46,2231.957017
0.0,1,2231.968865
0.0,2,2231.987661
0.0,47,2232.020013
0.0,5,2232.04157
0.0,91,2232.365921
2.0,55,2232.457687
0.0,14,2232.586631
0.0,91,2232.826126
0.0,8,2232.925789
0.0,14,2233.049847
0.0,205,2233.106028
0.0,3,2233.156552
0.0,2,2233.196485
0.0,9,2233.196827
0.0,1,2233.221924
0.0,56,2233.251539
0.0,5,2233.340695
0.0,112,2233.587558
0.0,36,2233.631923
0.0,17,2233.741516
0.0,33,2234.064277
0.0,24,2234.337732
0.0,116,2234.516233
0.0,12,2234.603163
0.0,39,2234.68509
0.0,12,2234.696839
0.0,7,2234.760655
0.0,7,2234.829643
0.0,161,2234.855705
0.0,6,2234.904457
0.0,60,2235.161447
0.0,3,2235.18848
0.0,2,2235.207026
0.0,58,2235.330837
1.0,207,2235.447035
0.0,4,2235.479759
0.0,3,2235.505242
0.0,2,2235.523792
0.0,4,2235.565817
0.0,50,2235.604367
0.0,7,2235.6578
0.0,109,2235.676527
0.0,4,2235.695651
0.0,4,2235.728389
0.0,3,2235.754809
0.0,3,2235.78841
0.0,16,2235.820615
0.0,76,2235.96322
0.0,27,2236.030279
0.0,2,2236.048871
0.0,62,2236.082027
0.0,41,2236.277488
0.0,33,2236.31708
0.0,32,2236.342499
0.0,69,2236.342552
0.0,2,2236.361127
0.0,4,2236.379793
0.0,17,2236.502181
1.0,22,2236.52788
0.0,3,2236.561866
0.0,32,2236.746371
0.0,61,2236.765142
0.0,13,2236.868
0.0,15,2236.868052
0.0,17,2236.990522
0.0,101,2237.08541
0.0,14,2237.097225
0.0,6,2237.136806
0.0,1,2237.149391
0.0,49,2237.465874
0.0,131,2237.540227
0.0,57,2237.572493
0.0,1,2237.587188
0.0,10,2237.626307
0.0,1,2237.6384
0.0,24,2237.663736
0.0,4,2237.675652
0.0,105,2237.675704
0.0,4,2237.71441
0.0,5,2237.714461
0.0,5,2237.755265
0.0,43,2238.05748
0.0,65,2238.083071
0.0,13,2238.180613
0.0,31,2238.400696
0.0,118,2238.538552
0.0,6,2238.58515
0.0,9,2238.665465
0.0,86,2238.715747
0.0,135,2238.727926
0.0,21,2238.879736
3.0,67,2238.926106
0.0,7,2238.937874
0.0,18,2239.068537
0.0,59,2239.165788
0.0,31,2239.177604
0.0,15,2239.282063
0.0,17,2239.313081
0.0,13,2239.388217
1.0,108,2239.502773
0.0,19,2239.528947
0.0,20,2239.680823
3.0,63,2239.962275
0.0,151,2240.187379
0.0,3,2240.212855
0.0,8,2240.275869
0.0,111,2240.492863
0.0,33,2240.529438
0.0,166,2240.551099
0.0,13,2240.644005
0.0,18,2240.657385
0.0,9,2240.721458
0.0,8,2240.782619
0.0,3,2240.808386
0.0,6,2240.854462
0.0,1,2240.877481
0.0,115,2240.877532
0.0,30,2240.909873
0.0,2,2240.9285
0.0,45,2240.940264
0.0,3,2240.965687
0.0,3,2241.00811
0.0,12,2241.057617
0.0,8,2241.123143
0.0,8,2241.190062
0.0,1,2241.202392
0.0,15,2241.320121
0.0,64,2241.435876
0.0,19,2241.609163
0.0,37,2241.657358
0.0,101,2241.862035
0.0,46,2242.189367
0.0,1,2242.201202
0.0,2,2242.219972
0.0,4,2242.260539
0.0,94,2242.334494
0.0,109,2242.470398
0.0,44,2242.647032
0.0,1,2242.658768
0.0,4,2242.690923
0.0,4,2242.726534
0.0,36,2242.745723
0.0,2,2242.764841
0.0,2,2242.783522
0.0,6,2242.835991
0.0,21,2242.986805
0.0,1,2242.998459
0.0,3,2243.023969
0.0,6,2243.070371
1.0,11,2243.161788
0.0,313,2243.372489
0.0,84,2243.384286
0.0,7,2243.431803
0.0,8,2243.450426
0.0,15,2243.560183
0.0,20,2243.585826
0.0,6,2243.611461
0.0,198,2243.774721
0.0,36,2244.028991
0.0,9,2244.096099
0.0,68,2244.11371
0.0,2,2244.125582
0.0,80,2244.189188
0.0,13,2244.238108
0.0,28,2244.408172
0.0,198,2244.649699
0.0,3,2244.67495
0.0,15,2244.789063
0.0,6,2244.835161
0.0,20,2244.989204
0.0,105,2245.021285
0.0,39,2245.301547
0.0,6,2245.347957
0.0,166,2245.368485
0.0,7,2245.407861
0.0,11,2245.493028
0.0,35,2245.628521
0.0,13,2245.724055
0.0,4,2245.762183
0.0,190,2245.829817
0.0,10,2245.904551
0.0,2,2245.924582
0.0,131,2245.97802
0.0,10,2246.003708
0.0,10,2246.089549
0.0,13,2246.089602
0.0,4,2246.121873
0.0,4,2246.121926
0.0,7,2246.179254
0.0,2,2246.19803
0.0,10,2246.209608
0.0,3,2246.246189
0.0,11,2246.299459
0.0,2,2246.330681
0.0,106,2246.605331
0.0,58,2246.683186
0.0,5,2246.7224
0.0,161,2246.756259
0.0,7,2246.782129
0.0,5,2246.800773
0.0,3,2246.826386
0.0,26,2247.009933
0.0,41,2247.087106
0.0,4,2247.122208
0.0,22,2247.191853
0.0,114,2247.477022
0.0,162,2247.547186
0.0,78,2247.70699
0.0,38,2247.76221
0.0,33,2247.795158
0.0,14,2247.821066
0.0,87,2247.846594
0.0,3,2247.87222
0.0,2,2247.890792
0.0,9,2247.902688
0.0,6,2247.943122
