#{"t_start": 1756313696.3810089, "env_id": "ALE/MarioBros-v5"}
r,l,t
5600.0,1160,3989.913456
10400.0,1502,3993.725672
8800.0,1368,3997.175664
3200.0,1394,4000.878723
8800.0,1646,4127.614931
10400.0,2031,4134.535008
1600.0,910,4137.499932
4800.0,917,4140.513859
16800.0,1801,4146.451023
5600.0,1015,4149.767024
12000.0,1619,4259.339452
4000.0,975,4262.762594
6400.0,1719,4269.005716
4000.0,1200,4272.552174
17600.0,1730,4277.383179
17600.0,1871,4282.298764
12000.0,2435,4411.742977
17600.0,2336,4417.849447
6400.0,1263,4421.253922
9600.0,1199,4424.405755
10400.0,1212,4427.547671
5600.0,1635,4534.661165
8800.0,1432,4538.86951
17600.0,2625,4546.398188
4800.0,1370,4550.170293
17600.0,2234,4675.173925
4000.0,1368,4678.873848
10400.0,1793,4684.003258
17600.0,1914,4689.219578
3200.0,951,4691.585464
10400.0,1269,4694.783006
16000.0,2175,4836.620101
4000.0,1418,4840.895888
7200.0,2012,4847.279114
11200.0,2128,4853.794625
12000.0,1655,4859.742716
16800.0,2142,4994.605906
17600.0,1883,5003.836443
6400.0,904,5007.669482
7200.0,1320,5012.1621
8800.0,1052,5017.022255
12000.0,1852,5160.759947
10400.0,1573,5165.600842
10400.0,1662,5170.5136
7200.0,1438,5174.63756
6400.0,988,5177.304484
4000.0,1038,5180.337676
8800.0,1562,5184.607702
16800.0,1865,5298.953
7200.0,1658,5303.64828
12000.0,1427,5307.266068
10400.0,1713,5311.653034
4800.0,920,5313.910932
11200.0,2126,5432.596871
12000.0,1374,5436.262718
16800.0,2096,5441.817444
8800.0,1599,5446.352291
8000.0,1601,5450.60304
8000.0,1424,5559.013522
4800.0,973,5561.770932
16000.0,2118,5568.970067
8800.0,1380,5572.527397
16800.0,1926,5577.99643
5600.0,1010,5580.859924
4000.0,1212,5696.200609
16000.0,1926,5701.312693
8800.0,1633,5705.791623
17600.0,2156,5711.624332
16800.0,1846,5716.55037
10400.0,1396,5829.61003
4800.0,1266,5834.122922
16800.0,1862,5841.700585
2400.0,836,5843.870538
7200.0,1652,5849.088851
6400.0,1565,5853.200348
4000.0,1480,5983.746764
15200.0,1789,5988.926793
17600.0,1740,5994.247073
10400.0,1378,5999.435121
4800.0,1359,6004.795982
4000.0,1496,6126.342883
5600.0,894,6128.790213
8000.0,1677,6133.344677
11200.0,1608,6137.730355
10400.0,2303,6144.564529
10400.0,1506,6148.531931
800.0,1218,6261.816127
11200.0,1393,6270.868346
17600.0,3054,6286.358455
18400.0,2332,6295.24778
17600.0,1868,6465.966735
11200.0,1379,6470.518688
17600.0,2015,6477.450125
5600.0,1048,6481.495914
16800.0,1940,6489.950016
17600.0,1898,6620.593266
2400.0,1141,6623.653588
17600.0,2064,6629.278215
17600.0,1564,6633.705559
5600.0,963,6636.516949
9600.0,1243,6640.069272
4800.0,1011,6761.459791
3200.0,1226,6764.886521
18400.0,2074,6770.827843
1600.0,835,6773.089573
12000.0,1533,6777.392946
11200.0,1360,6781.215804
12000.0,1759,6904.310451
12000.0,1687,6910.161322
4000.0,1430,6915.116643
17600.0,1777,6921.447868
9600.0,1661,6927.223093
17600.0,1860,7062.262284
17600.0,1980,7068.105263
4800.0,1781,7073.362416
16800.0,2008,7079.436489
16800.0,1965,7085.383349
7200.0,1173,7195.394755
7200.0,1171,7198.55204
17600.0,1854,7203.863555
3200.0,1678,7208.672688
10400.0,1637,7213.687416
17600.0,2585,7330.585149
17600.0,1990,7336.870269
4000.0,960,7339.385636
17600.0,2178,7345.514586
11200.0,1500,7349.574148
17600.0,2216,7468.083616
4800.0,1083,7470.824842
17600.0,2230,7477.501555
19200.0,2133,7483.584077
17600.0,1855,7488.94902
12000.0,2133,7607.808956
7200.0,1125,7611.065462
8000.0,1206,7614.374887
17600.0,1989,7620.279886
17600.0,2068,7626.157915
10400.0,1714,7741.4505
17600.0,1906,7748.809746
8000.0,1758,7755.418196
12000.0,1681,7761.651882
16800.0,1713,7902.60431
11200.0,1516,7908.349637
10400.0,1360,7912.474252
16000.0,2502,7924.052672
17600.0,1780,7929.808496
17600.0,1818,8040.101471
8000.0,1484,8043.906844
4000.0,1590,8047.946471
8800.0,1883,8052.748175
17600.0,1926,8057.693768
16800.0,1673,8161.108281
17600.0,1671,8165.384528
12000.0,1333,8168.75442
12000.0,1308,8172.050596
4000.0,1137,8174.911114
16800.0,2150,8180.436811
8800.0,980,8281.781886
10400.0,1292,8285.278651
5600.0,943,8287.889981
17600.0,2558,8298.575379
18400.0,2482,8306.724452
8800.0,1704,8437.237422
4000.0,1297,8440.712645
12000.0,1711,8445.313355
5600.0,1064,8448.198957
7200.0,1248,8451.546122
10400.0,1553,8455.673225
16800.0,1791,8581.74996
3200.0,974,8584.657711
5600.0,1341,8589.330945
17600.0,1607,8594.664963
4000.0,1265,8598.49312
12000.0,1326,8602.42037
9600.0,1184,8718.36359
3200.0,830,8720.636071
3200.0,1045,8723.487889
5600.0,1029,8726.42529
12000.0,1474,8730.9138
5600.0,1426,8735.354494
17600.0,1752,8740.70514
7200.0,1426,8863.266273
8800.0,1284,8867.898996
7200.0,1203,8871.039056
17600.0,2255,8877.018261
7200.0,1165,8879.977427
17600.0,2234,9006.606577
10400.0,1326,9009.943554
16800.0,1932,9015.236894
9600.0,1424,9019.596018
4000.0,1033,9022.162864
17600.0,1846,9027.911802
10400.0,1490,9145.257231
16800.0,2185,9151.858799
2400.0,838,9153.947536
8800.0,1657,9158.587726
7200.0,1172,9161.618489
12000.0,2068,9168.046337
17600.0,2011,9282.222409
4000.0,1000,9284.686531
12000.0,1371,9288.472492
8800.0,1128,9291.373752
5600.0,1093,9294.736005
16800.0,2970,9414.19174
17600.0,1684,9419.325827
5600.0,1398,9424.06293
4800.0,847,9426.634859
6400.0,1269,9430.583977
8000.0,1605,9435.217925
6400.0,1066,9549.148615
12000.0,2172,9555.430546
4000.0,1443,9559.646335
7200.0,1525,9564.913601
4000.0,1677,9570.189061
17600.0,2275,9691.511264
3200.0,1564,9696.466468
4000.0,1262,9700.852994
16800.0,2060,9709.991473
7200.0,1035,9713.613728
16800.0,1681,9718.909588
4000.0,931,9841.184442
17600.0,2286,9849.445345
17600.0,2487,9856.702863
16800.0,1872,9862.284982
12800.0,1366,9981.834966
16800.0,2010,9987.594517
1600.0,1000,9990.259518
7200.0,1253,9994.047544
16800.0,1996,9999.804859
7200.0,1129,10002.767064
8000.0,1048,10005.656342
12000.0,1569,10129.060054
16800.0,2395,10136.751457
17600.0,1718,10143.191943
7200.0,988,10146.605946
6400.0,1596,10152.252645
8800.0,1142,10297.501873
5600.0,1004,10301.020825
17600.0,1679,10305.808962
10400.0,1323,10309.25853
16000.0,2210,10315.292597
10400.0,1426,10320.612951
8000.0,1443,10436.285681
4000.0,1903,10441.435349
11200.0,1443,10445.216924
16000.0,2124,10450.787528
8000.0,1143,10453.728444
17600.0,2309,10556.260814
5600.0,1105,10559.150375
8800.0,1195,10562.19572
17600.0,2057,10567.574694
3200.0,1856,10572.388046
5600.0,891,10672.954004
6400.0,1039,10675.627086
11200.0,1346,10679.090337
8000.0,1420,10682.749012
17600.0,2490,10689.283067
6400.0,1041,10691.905099
7200.0,1066,10694.569716
7200.0,938,10797.162958
5600.0,1847,10802.0135
11200.0,1432,10805.715755
17600.0,2162,10811.364101
8000.0,1340,10814.844697
4000.0,1039,10914.566258
5600.0,1327,10917.955287
17600.0,1670,10922.335943
3200.0,721,10924.076792
10400.0,1371,10927.568142
8800.0,1152,10930.529563
11200.0,1451,10934.242306
16800.0,1548,11038.41172
12000.0,2128,11044.089598
5600.0,1030,11046.676433
12000.0,1297,11050.040395
4000.0,1130,11052.983115
10400.0,1487,11056.832282
10400.0,1128,11159.879445
11200.0,1709,11164.323837
8000.0,1517,11168.227538
4000.0,1236,11171.381054
17600.0,1795,11176.068683
6400.0,1166,11179.085237
3200.0,1624,11279.461239
5600.0,1035,11282.104418
10400.0,1511,11286.058437
9600.0,1565,11290.113109
17600.0,1794,11294.795073
6400.0,1035,11297.395698
11200.0,1309,11399.311193
17600.0,2394,11405.619637
7200.0,1071,11408.332796
16800.0,1801,11413.028415
17600.0,2190,11418.756458
5600.0,981,11520.344389
3200.0,887,11522.574502
4000.0,1316,11525.967
9600.0,1124,11528.838897
7200.0,1954,11534.020691
5600.0,838,11536.080285
8000.0,1354,11539.609138
16800.0,1632,11641.298304
7200.0,1337,11644.745481
17600.0,1837,11649.422699
17600.0,1547,11653.310648
1600.0,736,11655.108971
3200.0,939,11657.44459
16800.0,1853,11760.525689
17600.0,2134,11766.021187
16000.0,2145,11771.542681
16000.0,1859,11776.286059
8000.0,1236,11779.476932
10400.0,1523,11879.160017
12000.0,1428,11882.875201
12000.0,1588,11886.919156
17600.0,2449,11893.196146
17600.0,2099,11898.58777
4000.0,1210,11999.625215
14400.0,1876,12004.374148
11200.0,1620,12008.536873
8800.0,1543,12012.400209
11200.0,1651,12016.871817
11200.0,2169,12119.729996
17600.0,1868,12124.488382
7200.0,1124,12127.222282
12000.0,1428,12130.846023
7200.0,1742,12135.301157
17600.0,2192,12240.010706
19200.0,1817,12244.702999
7200.0,1003,12247.318653
16800.0,1704,12251.77201
16800.0,2066,12257.157915
16800.0,1750,12360.622004
17600.0,1848,12365.342464
12000.0,2042,12370.671047
12000.0,1808,12375.348403
17600.0,2111,12479.553714
15200.0,2200,12485.293169
7200.0,1513,12489.231004
8000.0,1424,12492.945746
12000.0,1668,12497.263785
4000.0,831,12499.315177
8800.0,981,12599.90496
4000.0,1019,12602.494458
17600.0,1949,12607.560798
17600.0,2025,12612.858372
9600.0,1778,12617.463845
12000.0,1139,12620.396169
9600.0,1151,12719.418463
5600.0,1009,12721.962346
8000.0,1012,12724.571298
5600.0,1114,12727.423424
4000.0,1054,12730.12269
4800.0,880,12732.409631
17600.0,2044,12740.706305
4800.0,1167,12844.568235
9600.0,1971,12849.673826
4800.0,977,12852.121661
17600.0,1870,12856.992216
17600.0,2354,12863.204655
7200.0,1072,12865.916382
6400.0,1328,12967.776648
10400.0,1273,12971.022011
10400.0,1810,12975.695636
16800.0,2085,12981.156493
16800.0,1873,12986.055395
16000.0,2376,13088.362466
17600.0,1897,13093.282232
2400.0,548,13094.612412
8800.0,1404,13098.261977
9600.0,1225,13101.408402
11200.0,1197,13104.470931
9600.0,1084,13207.506569
12000.0,1552,13211.510053
7200.0,1437,13215.263207
2400.0,1398,13218.926195
17600.0,2269,13224.851648
11200.0,1206,13327.697863
4000.0,774,13329.6173
15200.0,1954,13334.76469
16000.0,2198,13340.491952
17600.0,1811,13345.339755
16800.0,2017,13446.615146
4000.0,1083,13449.299662
6400.0,838,13451.366964
18400.0,2191,13456.995697
6400.0,1808,13461.622764
12000.0,1864,13466.412544
12000.0,2538,13569.37501
6400.0,1506,13573.154826
16800.0,1999,13578.302663
17600.0,1848,13582.96893
8000.0,1496,13683.087062
16800.0,1898,13688.008798
10400.0,1448,13691.662393
19200.0,2200,13697.343086
8000.0,1319,13700.693432
6400.0,838,13702.722317
9600.0,1181,13800.089413
16800.0,2116,13805.459769
12000.0,1363,13808.971817
12000.0,1594,13813.098573
12000.0,1645,13817.281971
12000.0,1638,13922.692357
16800.0,2235,13928.412098
16800.0,1810,13932.986765
11200.0,1264,13936.869107
16800.0,2386,13943.033909
8800.0,1220,14044.345697
4800.0,1149,14047.196467
16800.0,1973,14052.19768
9600.0,1930,14057.188311
8000.0,1282,14060.379534
6400.0,1473,14158.826223
17600.0,1704,14163.155783
4800.0,1595,14167.22392
17600.0,2154,14172.721381
16800.0,1679,14176.929622
8000.0,1318,14296.248235
5600.0,1285,14299.683809
5600.0,1174,14303.215159
12800.0,1244,14306.870435
11200.0,1509,14310.909688
8000.0,1289,14314.1412
17600.0,1763,14318.938427
8800.0,1003,14431.063838
16800.0,1842,14435.843769
11200.0,1414,14439.555084
7200.0,1323,14442.948011
17600.0,1949,14448.086827
16800.0,1872,14550.15245
12000.0,1931,14555.129784
1600.0,1194,14558.231543
11200.0,1371,14561.86943
10400.0,1360,14565.336245
16800.0,2051,14570.692469
16000.0,1979,14675.337401
4000.0,933,14677.643332
7200.0,1403,14681.426766
11200.0,1348,14684.977316
11200.0,1213,14688.155246
17600.0,1873,14799.537302
17600.0,2158,14810.042895
7200.0,1422,14816.453821
17600.0,1862,14823.210809
17600.0,1944,14829.597446
15200.0,1712,14941.245918
17600.0,1871,14948.71974
16800.0,1982,14954.289567
4000.0,1568,14958.706022
12000.0,1377,14962.885057
16800.0,2232,15077.756377
17600.0,1899,15082.65265
8000.0,1059,15085.340233
16800.0,2590,15092.082283
7200.0,1421,15095.723244
10400.0,1417,15230.993627
5600.0,1108,15234.876999
18400.0,2229,15242.295702
7200.0,1879,15248.51438
15200.0,1936,15254.183844
16800.0,1914,15383.490139
12000.0,1809,15388.160923
16000.0,1948,15393.129787
7200.0,1257,15396.330996
9600.0,2098,15500.614091
8800.0,1219,15503.701164
10400.0,1312,15507.061743
5600.0,1008,15509.559346
800.0,830,15511.540089
12000.0,1415,15515.08144
17600.0,3145,15629.120653
12000.0,1631,15633.315447
1600.0,745,15635.108311
9600.0,1417,15638.625295
12000.0,2023,15643.779336
17600.0,2142,15649.300419
11200.0,1649,15748.787535
16800.0,1839,15753.540663
8800.0,1386,15757.018163
11200.0,1520,15760.84372
17600.0,1898,15765.716949
7200.0,1217,15864.765731
6400.0,1018,15867.362893
10400.0,1694,15871.778717
17600.0,2016,15876.895398
0.0,493,15878.097465
17600.0,1776,15882.568102
8000.0,1125,15981.826643
17600.0,2298,15987.753128
9600.0,1352,15991.188724
17600.0,2326,15997.103387
17600.0,1639,16001.269796
11200.0,1730,16099.60321
2400.0,908,16101.832484
5600.0,1430,16105.449799
4000.0,1098,16108.146227
8000.0,1137,16111.049467
12000.0,1542,16114.906869
4000.0,960,16117.302463
12000.0,1716,16218.143567
12000.0,1338,16221.482726
17600.0,2378,16227.566303
9600.0,1132,16230.497386
6400.0,996,16232.902572
4000.0,1341,16236.260034
16800.0,1825,16338.077593
9600.0,1073,16340.726143
4000.0,1071,16343.372714
16800.0,1944,16348.2746
4000.0,1006,16350.777261
11200.0,1849,16355.474189
12000.0,1363,16453.602454
5600.0,1031,16456.241081
11200.0,1281,16459.479093
17600.0,1889,16464.363664
15200.0,1949,16469.238111
17600.0,1965,16571.719874
12000.0,1359,16575.121896
5600.0,1224,16578.228822
10400.0,1215,16581.249493
5600.0,1036,16583.854159
17600.0,1727,16588.214554
7200.0,1447,16689.416205
17600.0,1740,16693.830505
6400.0,920,16696.107813
8800.0,1176,16699.043966
17600.0,2070,16704.266554
17600.0,1722,16708.622704
4800.0,1138,16807.227829
17600.0,2297,16813.139537
5600.0,1084,16815.817979
11200.0,1501,16819.711935
10400.0,1616,16823.841568
9600.0,1293,16827.156234
12000.0,1275,16926.494179
16800.0,2003,16931.574903
16800.0,2026,16936.803411
11200.0,1198,16939.826265
3200.0,682,16941.469485
15200.0,1841,17042.266529
17600.0,2181,17047.833433
6400.0,1508,17051.655515
12000.0,1606,17055.772643
10400.0,1492,17059.607512
12000.0,1133,17062.378582
8800.0,1303,17159.927114
8800.0,999,17162.320815
12000.0,1577,17166.364588
12000.0,1221,17169.456172
4000.0,1501,17173.232004
4000.0,1027,17175.786262
17600.0,2009,17277.072547
5600.0,1030,17279.647306
17600.0,1915,17284.587036
16800.0,2318,17290.565941
8800.0,1826,17295.264954
7200.0,1194,17401.464261
16800.0,2008,17406.795843
11200.0,1518,17410.645722
8800.0,1154,17413.530361
16800.0,1729,17417.9043
17600.0,1799,17422.49827
17600.0,1661,17520.823223
8000.0,1550,17524.744919
8800.0,1316,17528.042927
11200.0,1142,17530.862334
3200.0,1166,17533.76655
4000.0,1356,17537.259373
5600.0,1072,17635.403159
6400.0,1391,17638.888097
17600.0,2374,17644.969729
7200.0,1004,17647.470725
4000.0,973,17649.854478
19200.0,1999,17654.951924
10400.0,1661,17754.755351
5600.0,1044,17757.301766
17600.0,2031,17762.435638
12000.0,1681,17766.712891
7200.0,1093,17769.413687
8800.0,1355,17772.854438
7200.0,1284,17869.81986
15200.0,2028,17874.670187
9600.0,1248,17877.789538
10400.0,1353,17881.192161
10400.0,1412,17884.72942
17600.0,1837,17984.794947
16800.0,1779,17989.2448
10400.0,1848,17993.91566
17600.0,1812,17998.477239
17600.0,2277,18004.295271
3200.0,997,18102.32995
16800.0,1801,18106.928166
16800.0,1834,18111.615851
7200.0,1416,18115.139176
9600.0,1087,18117.941585
17600.0,1789,18122.527776
11200.0,1342,18219.6163
17600.0,1879,18224.383249
17600.0,1813,18228.964999
7200.0,1080,18231.646177
4000.0,1197,18234.641184
12000.0,1566,18334.471203
18400.0,1746,18338.938151
12000.0,1810,18343.514326
8000.0,1213,18346.535917
7200.0,1176,18349.520842
5600.0,797,18351.469024
12000.0,1812,18452.015876
12000.0,1858,18456.696395
8000.0,1350,18460.071954
17600.0,1917,18464.964923
8800.0,1535,18468.866936
5600.0,1211,18471.840029
17600.0,2023,18570.973771
8800.0,1112,18573.729721
16800.0,1991,18578.780613
17600.0,1983,18583.845258
5600.0,1191,18586.769285
4000.0,916,18588.977904
16800.0,2537,18691.254688
16000.0,2045,18696.423523
4000.0,1212,18699.556298
6400.0,1250,18702.65933
8000.0,1135,18705.510992
7200.0,1213,18804.814516
17600.0,1803,18809.435158
16000.0,1851,18814.121494
17600.0,2126,18819.511055
17600.0,1754,18823.953261
16800.0,2242,18923.71589
8800.0,1480,18927.454566
8000.0,982,18929.901255
17600.0,1842,18934.594335
9600.0,982,18936.98444
4800.0,929,18939.303482
8800.0,1495,19039.017562
16800.0,2090,19044.365253
17600.0,2097,19049.707588
8800.0,1426,19053.31626
9600.0,1625,19057.426774
16800.0,2164,19159.237167
4000.0,1135,19162.07455
10400.0,1345,19165.453983
12000.0,1240,19168.543864
17600.0,1920,19173.386755
12000.0,1413,19272.060649
7200.0,983,19274.498844
17600.0,1976,19279.475886
17600.0,1632,19283.720635
10400.0,1723,19288.059443
5600.0,1130,19290.884735
8800.0,1460,19389.958578
3200.0,1200,19392.910794
9600.0,988,19395.345539
17600.0,1784,19399.874698
12000.0,1509,19403.635555
17600.0,1868,19408.383675
8800.0,1348,19507.486842
11200.0,1246,19510.616396
7200.0,1294,19513.834146
10400.0,1137,19516.649206
17600.0,2039,19521.796546
19200.0,1883,19526.551011
17600.0,1820,19624.927026
8800.0,1004,19627.362422
12000.0,1711,19631.714456
12000.0,1519,19635.565414
5600.0,997,19638.027002
5600.0,851,19640.055924
10400.0,1198,19738.477575
12000.0,1276,19741.64508
8000.0,1411,19745.221961
12000.0,1607,19749.310566
17600.0,2125,19754.69995
4000.0,1285,19757.989362
4000.0,1469,19857.408004
11200.0,1708,19861.782552
4000.0,890,19864.003572
18400.0,1927,19868.971974
11200.0,1335,19872.285274
7200.0,1291,19875.550112
16000.0,1669,19973.585746
17600.0,1910,19978.485022
8000.0,1329,19981.820529
11200.0,1378,19985.293659
8800.0,1565,19989.257359
5600.0,982,19991.660274
16000.0,2275,20092.94731
7200.0,1379,20096.424877
16000.0,2021,20101.593399
11200.0,1669,20106.007227
17600.0,1875,20206.753453
17600.0,2346,20212.738223
11200.0,1283,20215.895492
6400.0,1503,20219.703488
7200.0,1194,20222.647527
10400.0,1533,20226.495711
16800.0,2108,20325.857208
12000.0,1330,20329.181989
16000.0,2266,20334.935201
10400.0,1374,20338.36697
8800.0,980,20340.823818
5600.0,1130,20439.696839
4800.0,1264,20442.867915
6400.0,1347,20446.393406
3200.0,1120,20449.212606
17600.0,2172,20454.766611
5600.0,1443,20458.344988
16000.0,2207,20559.873318
17600.0,1903,20564.731485
6400.0,1179,20567.639248
7200.0,1144,20570.524725
16800.0,1881,20575.281719
12800.0,1427,20672.651919
8800.0,997,20675.083596
8800.0,1493,20678.849462
12000.0,1428,20682.419634
12000.0,1705,20686.758439
12000.0,1444,20690.423925
11200.0,1284,20693.599081
19200.0,2221,20794.98584
2400.0,1227,20798.018793
11200.0,1647,20802.191139
0.0,933,20804.540689
10400.0,1248,20807.72376
17600.0,1687,20908.390089
17600.0,1878,20914.924075
4000.0,959,20918.006965
5600.0,1083,20920.983061
17600.0,2108,20926.478224
10400.0,1518,20930.394949
12000.0,1555,21029.697097
17600.0,1918,21034.835552
7200.0,1229,21037.925288
16800.0,1839,21042.601465
12000.0,1834,21047.28654
5600.0,1037,21145.472504
7200.0,988,21147.930804
7200.0,1018,21150.431625
12000.0,1359,21153.821387
10400.0,1644,21157.964903
16000.0,1962,21162.956314
5600.0,1220,21165.989234
19200.0,2205,21267.298063
4000.0,777,21269.154521
16800.0,1981,21274.203042
7200.0,1016,21276.707151
5600.0,1142,21279.578382
17600.0,2438,21379.604212
16000.0,2266,21385.415542
8800.0,1632,21389.535679
12000.0,1372,21393.03136
9600.0,1487,21396.773518
17600.0,2365,21498.390993
17600.0,1899,21503.183149
17600.0,1813,21507.787084
10400.0,1577,21511.810607
17600.0,1716,21516.19152
8800.0,1250,21615.124551
12000.0,1467,21618.779128
12000.0,1282,21622.019169
10400.0,1490,21625.799117
9600.0,1493,21629.599204
11200.0,1135,21632.469135
9600.0,1422,21729.833344
7200.0,880,21732.0096
16800.0,2281,21737.809458
17600.0,2034,21742.931859
8800.0,1939,21747.908305
16000.0,2053,21848.751405
17600.0,2271,21854.521335
17600.0,1857,21859.275601
17600.0,1914,21864.139291
4000.0,1069,21866.847413
8800.0,1666,21967.103475
8000.0,987,21969.485582
9600.0,1646,21973.674165
10400.0,1549,21977.65335
17600.0,2071,21982.938083
9600.0,1349,22080.281367
17600.0,1786,22084.836067
17600.0,1707,22089.195627
19200.0,2210,22094.824922
7200.0,980,22097.324814
12000.0,1710,22197.555049
6400.0,1187,22200.489195
17600.0,2025,22205.651069
17600.0,1840,22210.283332
6400.0,1369,22213.693922
17600.0,1919,22314.261712
5600.0,1421,22317.850935
12000.0,1424,22321.444147
17600.0,2403,22327.55729
8000.0,1633,22331.670928
12000.0,1422,22335.295319
9600.0,980,22431.764621
17600.0,1904,22436.589593
17600.0,2097,22441.921405
5600.0,891,22444.091398
16800.0,2011,22449.247307
17600.0,2124,22550.303593
5600.0,911,22552.576692
12000.0,1566,22556.550076
8800.0,1031,22559.064497
10400.0,1268,22562.219335
8000.0,987,22564.701948
9600.0,1197,22567.701293
8000.0,1083,22666.07319
16000.0,1814,22670.693726
12000.0,1475,22674.421897
17600.0,1808,22679.087765
17600.0,1907,22684.295757
16000.0,1668,22782.596743
12000.0,1405,22786.175366
17600.0,2672,22792.995358
17600.0,1877,22797.761685
8000.0,1537,22801.614916
19200.0,2013,22902.792474
17600.0,1907,22907.668528
17600.0,1908,22912.521955
10400.0,1149,22915.43434
10400.0,1144,22918.283875
12800.0,1438,23018.633075
3200.0,1043,23021.267276
5600.0,884,23023.413401
17600.0,2130,23028.774917
5600.0,1433,23032.556877
7200.0,1087,23035.258699
12000.0,1875,23134.449523
17600.0,1829,23139.003529
17600.0,2159,23144.505485
11200.0,1433,23148.205753
19200.0,1834,23152.846623
16800.0,2204,23254.524318
17600.0,1864,23259.19819
12000.0,2026,23264.352178
12000.0,1302,23267.740586
5600.0,1220,23270.789902
8800.0,1361,23370.382327
12000.0,1488,23374.132077
6400.0,1157,23377.013199
18400.0,1845,23381.704317
7200.0,916,23383.995271
5600.0,1084,23386.682668
17600.0,1942,23485.942758
17600.0,1788,23490.522288
17600.0,1835,23495.199319
