#{"t_start": 1756313696.073835, "env_id": "ALE/MarioBros-v5"}
r,l,t
7200.0,999,4413.412096
9600.0,1592,4417.45648
8800.0,1318,4420.89434
4000.0,1256,4424.193018
16000.0,2300,4533.162365
7200.0,1375,4536.921168
17600.0,2425,4543.910749
8800.0,1519,4548.233461
10400.0,1827,4553.256038
4000.0,1415,4676.00798
4000.0,1198,4679.061173
4800.0,1061,4682.144326
17600.0,1950,4687.50521
8800.0,1380,4691.099282
12000.0,2056,4696.484307
17600.0,2091,4838.126436
10400.0,1315,4842.192087
3200.0,1627,4847.323537
11200.0,1205,4850.746175
8800.0,1382,4855.382548
5600.0,1204,4859.3587
5600.0,994,4988.726667
17600.0,1821,4997.097026
17600.0,1831,5006.03371
8800.0,1566,5011.499151
8800.0,1133,5016.971986
17600.0,2307,5162.374287
7200.0,1226,5166.035919
12000.0,1805,5171.347444
8800.0,1456,5175.574819
4000.0,1199,5179.072411
11200.0,1632,5183.425882
5600.0,1125,5295.697559
11200.0,1559,5300.190694
16800.0,2223,5306.192784
10400.0,1370,5309.709691
7200.0,1140,5312.542456
5600.0,866,5314.700023
8800.0,1198,5430.848953
12000.0,2248,5436.912086
17600.0,1838,5441.750749
5600.0,854,5443.939776
10400.0,1155,5447.179329
17600.0,1846,5452.086711
8800.0,1057,5559.461645
8000.0,1253,5563.000232
11200.0,1713,5569.002293
12000.0,1479,5572.868143
17600.0,1935,5578.375445
6400.0,1661,5695.205172
7200.0,1490,5699.11262
4000.0,1510,5703.17844
5600.0,1205,5706.344346
17600.0,1814,5711.209886
17600.0,1843,5716.108778
10400.0,1511,5829.298229
16800.0,2007,5838.117684
16800.0,1839,5843.618791
4000.0,977,5846.468488
2400.0,946,5849.314273
17600.0,2242,5981.778691
11200.0,1858,5987.1534
3200.0,1034,5990.056768
17600.0,1793,5995.424108
6400.0,1254,6000.660871
16800.0,2168,6008.566894
9600.0,1877,6130.702599
8800.0,1189,6133.899242
6400.0,1495,6137.896524
4000.0,1247,6141.193955
4800.0,1249,6145.051322
5600.0,1059,6147.771772
17600.0,1974,6263.896153
12000.0,1842,6276.508173
17600.0,2062,6286.187889
16000.0,2102,6293.697839
8000.0,1566,6463.966209
16800.0,2009,6470.697333
12000.0,2164,6478.208419
4000.0,986,6481.932417
16800.0,1683,6489.118836
5600.0,1214,6494.374473
8000.0,1331,6621.97777
17600.0,2032,6627.37868
12000.0,1635,6632.173354
5600.0,1385,6636.158519
5600.0,1211,6639.678455
16800.0,1999,6763.977475
4800.0,1709,6768.826239
4000.0,1246,6772.285076
17600.0,2194,6778.510707
17600.0,1855,6783.848215
6400.0,1074,6905.010474
16800.0,2815,6914.925334
12000.0,1713,6921.012272
8000.0,1522,6926.401326
17600.0,1977,7061.919332
4800.0,1434,7066.096901
8000.0,1358,7070.135021
17600.0,1849,7075.659978
16800.0,1866,7081.222028
9600.0,1332,7085.173133
4800.0,932,7194.665643
16800.0,1766,7199.519403
8800.0,1546,7203.87171
4800.0,1186,7207.335935
6400.0,1202,7210.821376
16800.0,1901,7216.488803
11200.0,1996,7331.580913
10400.0,1397,7336.104702
11200.0,1548,7340.459902
12000.0,1798,7345.531362
9600.0,1432,7349.346711
2400.0,943,7351.96905
12000.0,1286,7467.724373
11200.0,1323,7471.088881
8800.0,1658,7476.147655
9600.0,1180,7479.279155
8800.0,1143,7482.45388
4000.0,1171,7485.517397
16800.0,1935,7604.001839
9600.0,1922,7609.625681
17600.0,2284,7616.084575
10400.0,1083,7619.060532
4000.0,850,7621.650954
7200.0,1242,7625.020041
17600.0,1655,7739.438197
17600.0,1797,7746.493695
7200.0,1157,7750.847268
16800.0,1934,7758.078871
10400.0,1349,7763.050845
3200.0,1033,7766.714042
5600.0,1203,7906.104456
8800.0,1509,7910.891987
11200.0,1889,7918.948195
17600.0,1821,7926.428475
12000.0,2357,8038.756386
5600.0,1136,8041.598685
800.0,812,8043.628384
16800.0,2097,8049.05357
10400.0,1094,8051.772699
16000.0,2033,8056.964242
17600.0,2430,8162.422545
9600.0,1274,8165.677412
16800.0,1642,8169.861957
17600.0,1883,8174.688186
8800.0,1102,8177.450326
5600.0,1375,8180.914722
11200.0,1431,8283.561973
17600.0,2138,8289.833215
16800.0,1848,8297.31199
4000.0,1048,8301.570945
18400.0,1894,8307.443484
8800.0,978,8435.899017
5600.0,987,8438.530866
6400.0,998,8441.152313
6400.0,1472,8445.100578
17600.0,2157,8451.019185
11200.0,1432,8454.86329
12000.0,1310,8579.426825
12000.0,1341,8583.398095
18400.0,1571,8588.584198
7200.0,1622,8594.226918
17600.0,1888,8600.0576
12000.0,1212,8603.379946
3200.0,838,8718.296197
10400.0,1879,8723.592348
3200.0,954,8726.278294
3200.0,837,8728.853632
4800.0,1129,8732.142556
3200.0,1093,8735.504414
12800.0,1488,8739.928489
16000.0,1988,8864.351321
17600.0,2261,8871.67793
17600.0,1773,8876.319973
7200.0,1224,8879.523965
12000.0,1594,8884.163544
17600.0,1876,9009.212841
16800.0,1891,9014.332698
10400.0,1354,9018.454148
2400.0,988,9021.055276
11200.0,1491,9025.228457
17600.0,2505,9145.964904
6400.0,1449,9150.458669
3200.0,1218,9153.585477
12000.0,1750,9158.528851
12000.0,1436,9162.278644
17600.0,1873,9168.105049
17600.0,2103,9282.606024
17600.0,2207,9288.611032
12000.0,1532,9293.048163
16000.0,2147,9299.588394
8000.0,1420,9414.128135
6400.0,992,9416.849757
4800.0,1277,9420.828827
4000.0,1244,9425.120496
5600.0,1021,9428.351585
4800.0,1231,9432.217889
1600.0,614,9433.830316
5600.0,1133,9436.991321
7200.0,1850,9553.114407
16800.0,1803,9558.262306
16800.0,1837,9564.437671
17600.0,1748,9570.040298
15200.0,2078,9690.594992
4000.0,1794,9696.294275
10400.0,1851,9703.398214
3200.0,879,9707.694315
14400.0,2211,9715.316795
3200.0,1344,9719.508351
8800.0,1863,9845.551437
17600.0,1832,9851.344042
1600.0,831,9853.719199
6400.0,1661,9858.481457
5600.0,866,9860.895796
4000.0,958,9864.111437
6400.0,932,9982.058188
12000.0,1386,9986.112752
8000.0,1488,9990.150507
4000.0,973,9993.042802
10400.0,1291,9996.666685
4000.0,985,9999.494856
11200.0,1571,10004.002954
11200.0,1231,10126.216977
17600.0,2228,10132.834212
11200.0,1716,10138.60632
4000.0,1113,10142.876651
11200.0,1429,10147.887292
3200.0,1155,10151.89829
16800.0,1839,10299.431696
7200.0,1404,10304.134266
16000.0,1677,10308.560917
3200.0,1077,10311.385666
19200.0,2374,10319.14702
8800.0,1039,10434.011941
18400.0,1957,10439.156566
1600.0,828,10441.368347
5600.0,1587,10445.560424
11200.0,1501,10449.370403
17600.0,1759,10453.945196
12000.0,1282,10553.724528
6400.0,956,10556.147943
11200.0,1212,10559.301164
4800.0,1254,10562.488543
10400.0,1226,10565.679299
12000.0,1505,10569.600632
17600.0,1893,10672.862763
5600.0,1113,10675.720553
17600.0,2446,10682.222281
12000.0,1854,10687.014476
8000.0,980,10689.479187
5600.0,1013,10692.060779
11200.0,1613,10796.471502
8800.0,1458,10800.250099
7200.0,1847,10805.099561
12000.0,1705,10809.509538
11200.0,1406,10813.130655
5600.0,1435,10816.819654
9600.0,1426,10917.541571
3200.0,890,10919.843003
17600.0,2135,10925.474049
17600.0,2555,10932.252066
8000.0,1176,10935.246523
8000.0,1033,11037.982228
11200.0,1502,11041.98216
8000.0,1426,11045.702061
11200.0,1567,11049.766194
11200.0,1414,11053.556379
12000.0,1708,11058.05911
17600.0,1840,11162.998253
12000.0,2102,11168.460875
16800.0,2364,11174.63543
12000.0,1640,11178.871503
8800.0,1664,11279.311596
11200.0,1128,11282.207455
4000.0,1664,11286.567479
5600.0,1404,11290.209459
7200.0,1560,11294.257832
17600.0,1551,11298.34346
12000.0,1742,11401.393632
5600.0,1032,11403.998683
4800.0,1726,11408.487267
4000.0,1206,11411.615127
5600.0,1232,11414.708959
12000.0,1135,11417.62489
16800.0,2311,11522.798761
7200.0,1199,11525.897731
4800.0,1370,11529.446281
10400.0,1420,11533.095894
17600.0,1690,11537.485595
17600.0,2018,11640.179032
7200.0,1015,11642.743472
5600.0,1158,11645.664229
10400.0,1424,11649.206161
6400.0,1175,11652.144243
4000.0,908,11654.438804
17600.0,2082,11659.771574
3200.0,1141,11760.948913
17600.0,1902,11765.782729
7200.0,1271,11768.981747
5600.0,1362,11772.438843
11200.0,1487,11776.166885
8000.0,1181,11779.154372
17600.0,1938,11879.960952
16000.0,1840,11884.768224
16800.0,2192,11890.435894
17600.0,2056,11895.691356
12000.0,1792,11998.215954
17600.0,2129,12003.663565
2400.0,832,12005.726626
17600.0,1885,12010.562268
17600.0,2425,12016.965454
5600.0,822,12018.970719
17600.0,2013,12121.412377
2400.0,963,12123.80459
17600.0,1976,12128.857659
11200.0,1935,12133.733424
4800.0,979,12136.241977
10400.0,1275,12238.439139
6400.0,1848,12243.259335
7200.0,1334,12246.658807
5600.0,1047,12249.354429
2400.0,1220,12252.442361
17600.0,1747,12257.00214
5600.0,1535,12359.908507
16800.0,2099,12365.341207
17600.0,1976,12370.504047
17600.0,2003,12375.71866
17600.0,2019,12479.703857
17600.0,2203,12485.449464
5600.0,1497,12489.35031
8000.0,1132,12492.256305
17600.0,2062,12497.631952
6400.0,1251,12500.897201
7200.0,1573,12603.138244
7200.0,1559,12607.174979
17600.0,1973,12612.293287
11200.0,1285,12615.55133
17600.0,1892,12620.496067
16800.0,2329,12722.690815
4000.0,1019,12725.293951
12000.0,1491,12729.133634
12000.0,1400,12732.843306
12000.0,1792,12740.378247
6400.0,1446,12845.07658
17600.0,2185,12850.737647
11200.0,1637,12854.98348
7200.0,991,12857.432409
8800.0,1280,12860.722646
9600.0,1315,12864.128072
12000.0,1561,12966.603784
11200.0,1716,12971.06776
16800.0,2386,12977.342632
3200.0,705,12979.060313
7200.0,1312,12982.40732
10400.0,1992,13083.543805
8000.0,979,13086.051164
2400.0,838,13088.132591
16800.0,2586,13094.995692
4000.0,1310,13098.329227
3200.0,833,13100.417109
4000.0,1255,13103.649692
10400.0,1547,13207.954697
17600.0,1898,13212.907477
5600.0,929,13215.294982
12000.0,1393,13218.932107
12000.0,1515,13222.864953
17600.0,2116,13328.169362
9600.0,1347,13331.689091
4800.0,1429,13335.41089
4000.0,1821,13340.103192
8800.0,1421,13343.871987
7200.0,1649,13348.141249
11200.0,1662,13448.392922
9600.0,1559,13452.338165
16800.0,2128,13457.731956
16000.0,1675,13461.964263
17600.0,1753,13466.451152
9600.0,1524,13566.735998
17600.0,2532,13573.249894
8800.0,1838,13577.997329
11200.0,1338,13581.370293
16000.0,2326,13683.729196
8800.0,1013,13686.258267
8800.0,1024,13688.78691
6400.0,1806,13693.326986
17600.0,1962,13698.346092
6400.0,912,13700.629933
8000.0,1335,13703.992571
17600.0,2386,13804.51796
8800.0,985,13806.958738
17600.0,2229,13812.885683
17600.0,1918,13817.798156
18400.0,2271,13924.895897
17600.0,1859,13929.648252
16800.0,2438,13936.615659
8800.0,1651,13940.849291
5600.0,982,13943.278215
6400.0,1665,14045.804477
17600.0,1895,14050.600959
16800.0,1723,14054.924593
4000.0,1065,14057.611088
11200.0,2146,14063.130262
8800.0,1157,14160.805627
4800.0,1419,14164.378942
11200.0,1375,14167.836888
17600.0,1727,14172.197216
17600.0,2262,14177.977172
5600.0,1336,14297.373129
4800.0,1121,14300.576672
16800.0,1872,14306.161902
16800.0,2148,14312.008153
17600.0,2112,14317.588759
16000.0,1732,14431.774404
17600.0,1860,14436.548906
12800.0,1429,14440.269531
12000.0,1873,14445.101385
16800.0,1811,14449.808345
5600.0,1013,14549.515735
16000.0,2572,14556.288938
16800.0,2058,14561.81836
12000.0,1408,14565.404145
11200.0,1422,14569.039383
4000.0,1068,14671.240085
4000.0,1019,14673.792431
17600.0,1866,14678.625772
7200.0,1105,14681.480157
11200.0,1143,14684.536206
8800.0,1076,14687.348131
16800.0,1979,14692.919551
4800.0,1590,14805.568114
7200.0,915,14810.207582
9600.0,1516,14817.021257
11200.0,1393,14821.728788
16800.0,1918,14828.228511
8800.0,1795,14940.544373
7200.0,915,14943.325772
8000.0,1519,14949.480295
14400.0,1862,14954.681815
16800.0,1891,14960.126555
17600.0,2245,15075.540624
7200.0,1431,15079.185572
17600.0,1992,15084.319068
7200.0,996,15086.811575
3200.0,685,15088.476429
12800.0,1136,15091.3097
16000.0,1970,15096.390632
12000.0,1939,15233.636337
10400.0,1449,15238.947995
8000.0,1089,15242.068281
16800.0,1834,15247.926224
16800.0,1991,15254.070253
8000.0,1774,15383.053353
5600.0,1008,15385.539556
7200.0,1423,15389.173984
17600.0,2070,15394.436767
4000.0,916,15396.708189
16000.0,1719,15401.116615
4000.0,1197,15503.020031
16800.0,1958,15508.111378
10400.0,1880,15512.948084
15200.0,1740,15517.417977
5600.0,1525,15521.273893
7200.0,1512,15631.019824
19200.0,1931,15636.051031
15200.0,2708,15642.971483
17600.0,2321,15648.971939
8800.0,1491,15747.979459
4000.0,1207,15751.009988
10400.0,1543,15754.912739
7200.0,1515,15758.716175
12000.0,1350,15762.077038
7200.0,1131,15764.832309
7200.0,1415,15864.456355
10400.0,1713,15868.950581
12000.0,1348,15872.322965
4000.0,903,15874.501504
12000.0,1341,15877.867924
16800.0,2096,15883.246731
5600.0,1206,15982.784087
17600.0,2261,15988.579799
17600.0,2083,15993.878132
17600.0,1927,15998.778964
17600.0,1928,16097.704798
17600.0,1744,16102.192219
4000.0,1033,16104.71951
16800.0,1987,16109.809945
5600.0,1749,16114.268175
9600.0,1169,16117.171488
7200.0,1004,16216.133507
3200.0,1111,16218.916075
18400.0,2581,16225.482825
12000.0,1565,16229.49181
16800.0,2028,16234.670286
16800.0,2658,16338.674128
9600.0,1556,16342.589817
9600.0,1207,16345.565964
16000.0,2117,16350.990882
5600.0,991,16353.418452
16800.0,1780,16452.54726
11200.0,2012,16457.811304
5600.0,840,16459.923034
10400.0,1157,16462.787754
17600.0,1868,16467.527698
11200.0,1537,16471.412326
18400.0,1743,16573.294644
17600.0,1790,16577.869337
12000.0,1556,16581.944698
4000.0,920,16584.25339
4000.0,1172,16587.111583
17600.0,1991,16689.739076
9600.0,979,16692.156342
10400.0,1060,16694.803227
18400.0,1967,16699.834729
17600.0,2136,16705.282867
12000.0,1575,16709.211576
16800.0,1795,16809.557703
17600.0,1718,16813.940386
11200.0,1514,16817.817983
7200.0,968,16820.239725
11200.0,1572,16824.219494
12000.0,1497,16828.012345
10400.0,1586,16928.195318
17600.0,2244,16933.926115
19200.0,2096,16939.303566
5600.0,1023,16941.899846
17600.0,2254,17043.769566
12800.0,1540,17047.631678
17600.0,2012,17052.809993
16800.0,1807,17057.457606
5600.0,1373,17060.985005
5600.0,1119,17063.798039
17600.0,2092,17163.449972
7200.0,1188,17166.391139
12000.0,1374,17169.848003
9600.0,1358,17173.220046
3200.0,1131,17176.019194
7200.0,1239,17179.103158
12000.0,1405,17278.747029
7200.0,1033,17281.415634
4800.0,1094,17284.083316
11200.0,1577,17288.112125
5600.0,997,17290.58068
12000.0,1293,17293.810146
17600.0,1853,17401.758623
10400.0,1820,17406.61874
5600.0,1002,17409.056607
10400.0,1485,17412.8098
17600.0,2390,17418.942412
8000.0,1355,17422.359379
3200.0,998,17518.941154
4800.0,1137,17521.77155
7200.0,1129,17524.536676
16800.0,2309,17530.450333
17600.0,2017,17535.593505
17600.0,1770,17635.731327
4000.0,914,17637.963904
16800.0,2083,17643.262365
8800.0,1519,17647.133487
5600.0,1072,17649.772481
17600.0,2073,17655.105022
11200.0,1503,17754.448894
17600.0,1720,17758.832386
16800.0,2208,17764.464531
16000.0,1706,17768.762362
11200.0,1524,17772.660833
17600.0,2044,17871.254169
3200.0,988,17873.703994
17600.0,1994,17878.741289
17600.0,1619,17882.865183
16000.0,2167,17888.40375
17600.0,2262,17989.595649
3200.0,1126,17992.404512
12000.0,1876,17997.152076
17600.0,2146,18002.628323
16000.0,1777,18102.737618
9600.0,1144,18105.588798
11200.0,1353,18108.958893
11200.0,1125,18111.747841
4000.0,1066,18114.367544
16800.0,1949,18119.47988
5600.0,997,18121.938438
15200.0,1715,18220.052131
17600.0,2532,18226.524477
7200.0,1579,18230.501085
8800.0,1571,18234.528015
10400.0,1164,18237.447325
11200.0,1450,18336.968963
7200.0,1283,18340.213049
17600.0,1950,18345.128592
8800.0,1348,18348.522924
18400.0,1921,18353.400207
3200.0,1683,18453.622814
17600.0,2143,18459.108452
9600.0,1133,18461.94844
11200.0,1208,18464.930586
7200.0,1178,18467.952307
17600.0,2263,18473.734034
7200.0,1299,18570.960146
10400.0,1640,18575.140791
5600.0,905,18577.392113
17600.0,1860,18582.087322
17600.0,1943,18587.100103
10400.0,1353,18686.244083
18400.0,1660,18690.446629
12000.0,1788,18694.922848
11200.0,1799,18699.643708
16800.0,1604,18703.67357
17600.0,2164,18805.462099
7200.0,1101,18808.203822
16800.0,1819,18812.811527
16800.0,2012,18817.913862
17600.0,1771,18822.396141
8800.0,983,18918.885323
5600.0,926,18921.117264
12000.0,1542,18925.025411
7200.0,1121,18927.781468
7200.0,1401,18931.293371
17600.0,1938,18936.194498
17600.0,1841,19036.803773
17600.0,1815,19041.416812
1600.0,767,19043.2555
17600.0,2265,19049.021705
9600.0,1278,19052.249434
4000.0,1246,19055.402483
6400.0,1285,19154.831627
9600.0,1577,19158.864925
8800.0,1230,19162.001134
7200.0,1222,19165.051375
17600.0,2361,19171.076018
16000.0,1787,19175.609666
17600.0,1678,19275.002341
11200.0,1111,19277.769042
9600.0,1468,19281.471159
17600.0,1943,19286.537966
16800.0,1708,19290.851336
19200.0,1912,19391.102662
16800.0,2113,19396.460279
17600.0,1864,19401.146457
16800.0,2047,19406.416469
17600.0,2104,19507.481848
11200.0,1087,19510.181812
17600.0,2510,19516.625786
17600.0,2246,19522.35987
5600.0,1142,19525.21871
12000.0,1591,19622.963785
4000.0,928,19625.276323
16800.0,2028,19630.4359
7200.0,1269,19633.662494
9600.0,978,19636.091662
17600.0,2211,19641.719046
5600.0,1218,19740.156101
17600.0,2547,19746.749781
2400.0,1232,19749.801577
17600.0,1803,19754.325324
10400.0,1418,19757.941997
4000.0,1110,19856.413512
3200.0,1159,19859.268144
7200.0,1253,19862.383797
8800.0,1270,19865.72186
3200.0,1388,19869.201887
4000.0,1210,19872.233161
7200.0,1080,19874.932677
10400.0,1172,19971.730428
8800.0,1258,19974.864476
11200.0,1372,19978.286691
7200.0,1572,19982.307951
17600.0,2145,19987.787591
5600.0,786,19989.711945
10400.0,1496,20088.934504
17600.0,1954,20093.898323
11200.0,1157,20096.833749
12000.0,1369,20100.278824
10400.0,1522,20104.265806
10400.0,1272,20107.533972
5600.0,1006,20109.977339
16800.0,1920,20210.848237
16800.0,1454,20214.550141
6400.0,1206,20217.57168
16000.0,1916,20222.388807
16800.0,1870,20227.113515
11200.0,1213,20324.112055
6400.0,2011,20329.214342
16800.0,1748,20333.587052
16800.0,2275,20339.360026
4000.0,1071,20342.068103
10400.0,1216,20441.141705
17600.0,1753,20445.590339
12800.0,1124,20448.549725
5600.0,1378,20452.043672
7200.0,1428,20455.573276
17600.0,1999,20460.659888
8800.0,991,20558.965005
7200.0,1065,20561.649665
4800.0,1217,20564.70882
8800.0,1404,20568.272155
16800.0,2510,20574.634296
7200.0,1104,20577.364112
4000.0,816,20673.132478
8800.0,1561,20677.114875
18400.0,1688,20681.359795
9600.0,1100,20684.104108
15200.0,1929,20689.054925
16800.0,2031,20694.242606
10400.0,1503,20793.688165
17600.0,2184,20799.321941
17600.0,1722,20803.690311
10400.0,1551,20807.624065
8800.0,1387,20811.107534
5600.0,1414,20911.095249
10400.0,1493,20917.130798
4000.0,1412,20921.162455
10400.0,1212,20924.284086
17600.0,2099,20929.809509
17600.0,1549,21029.115907
9600.0,1532,21033.106075
11200.0,1593,21037.315074
3200.0,1193,21040.301729
16800.0,2015,21045.391472
16800.0,1713,21049.745055
12000.0,1313,21148.716902
9600.0,2040,21153.923981
4800.0,1272,21157.115742
7200.0,1317,21160.435056
5600.0,1083,21163.049629
15200.0,2341,21264.776304
5600.0,1079,21267.455328
10400.0,1450,21271.125973
16000.0,1766,21275.579297
7200.0,1321,21278.856154
15200.0,1780,21283.369362
12000.0,1296,21380.388827
8000.0,1204,21383.380026
9600.0,1585,21387.404992
8800.0,1410,21390.943759
16800.0,1829,21395.555181
5600.0,1045,21398.163404
4000.0,1174,21496.611276
5600.0,1005,21499.090341
17600.0,2160,21504.573298
8800.0,1283,21507.795553
12000.0,2098,21513.16062
5600.0,1026,21515.697994
17600.0,1867,21616.234314
16800.0,2110,21621.639367
10400.0,1718,21626.05569
17600.0,1677,21630.338273
17600.0,2088,21729.499063
17600.0,1757,21733.925015
12000.0,1276,21737.145948
16800.0,2250,21742.878068
9600.0,1156,21745.781847
10400.0,1863,21846.193835
11200.0,1346,21849.564932
9600.0,1127,21852.34504
11200.0,1876,21857.071669
12000.0,1487,21860.846917
12000.0,1316,21864.124182
8000.0,1152,21867.007245
9600.0,1499,21966.802144
12000.0,1587,21970.827686
12000.0,1904,21975.721492
11200.0,2024,21980.829645
17600.0,1750,21985.220823
4000.0,1106,22081.944234
12000.0,1650,22086.162955
12000.0,1588,22090.227451
17600.0,1665,22094.413705
17600.0,1568,22098.462644
8000.0,1263,22197.488979
18400.0,2082,22202.79608
16800.0,2132,22208.230663
10400.0,1491,22211.980135
16800.0,1603,22216.031104
5600.0,983,22314.156055
12000.0,1507,22317.947007
6400.0,912,22320.147881
17600.0,2207,22325.780703
17600.0,1967,22330.757979
9600.0,1146,22333.571411
11200.0,1125,22430.420566
12800.0,1135,22433.224032
16800.0,2546,22439.81775
17600.0,1932,22444.701708
9600.0,1410,22448.253911
7200.0,1432,22547.412339
17600.0,1926,22552.323544
8800.0,1297,22555.618743
17600.0,1904,22560.462822
8000.0,1153,22563.384838
11200.0,1827,22568.102432
17600.0,2003,22668.899428
16000.0,2089,22674.182191
5600.0,816,22676.190869
5600.0,1195,22679.162886
17600.0,1860,22684.227934
17600.0,1947,22783.315176
4800.0,1134,22786.117566
5600.0,1091,22788.773545
17600.0,1799,22793.32021
17600.0,1663,22797.523404
9600.0,1265,22800.699939
16800.0,1624,22900.828976
4000.0,1353,22904.216201
16800.0,1880,22909.013484
16000.0,1954,22913.981323
4000.0,1206,22916.993715
12000.0,1415,23017.30456
4000.0,1475,23020.999139
5600.0,1417,23024.613448
11200.0,1419,23028.101562
10400.0,1212,23031.146096
5600.0,1078,23033.982153
17600.0,1936,23133.335901
17600.0,2061,23138.548493
3200.0,1323,23141.885877
4000.0,1121,23144.603774
4000.0,858,23146.69436
2400.0,900,23148.959823
5600.0,907,23151.155691
17600.0,1725,23251.583462
15200.0,2017,23256.71667
17600.0,1633,23260.855845
9600.0,1303,23264.116691
17600.0,1931,23269.142486
17600.0,1803,23369.911771
16000.0,2102,23375.333707
6400.0,1006,23377.830999
5600.0,1578,23381.739288
3200.0,1410,23385.362469
7200.0,1336,23388.706425
11200.0,1801,23487.602035
