#{"t_start": 1756313696.299205, "env_id": "ALE/MarioBros-v5"}
r,l,t
10400.0,1658,23036.914405
17600.0,1807,23135.890275
17600.0,1896,23140.683185
11200.0,1489,23144.409431
4000.0,1280,23147.653695
17600.0,1670,23151.939035
7200.0,970,23250.421952
16800.0,2333,23256.353433
5600.0,1119,23259.090016
17600.0,1835,23263.751607
8800.0,1279,23267.097578
5600.0,1287,23270.292798
8800.0,1779,23370.974713
2400.0,732,23372.762527
16000.0,2457,23379.080493
11200.0,1583,23383.094167
6400.0,1212,23386.183089
17600.0,2189,23486.105457
10400.0,1305,23489.341587
5600.0,887,23491.526252
17600.0,1799,23496.065623
5600.0,1188,23499.012968
17600.0,1691,23503.312527
17600.0,1930,23602.485903
7200.0,1569,23606.450821
11200.0,1566,23610.37894
7200.0,940,23612.705512
17600.0,1640,23616.907675
10400.0,1665,23621.123306
17600.0,1981,23722.574277
12000.0,1380,23726.060469
6400.0,1058,23728.679146
17600.0,2427,23734.844577
8000.0,1071,23737.488661
5600.0,1349,23835.269415
16800.0,2053,23840.451047
12000.0,1280,23843.648881
16800.0,1825,23848.399649
16800.0,1928,23853.236959
8800.0,1507,23951.376462
3200.0,897,23953.610558
4800.0,1138,23956.453934
17600.0,1747,23960.935965
11200.0,1654,23965.132587
16800.0,1911,23970.013094
6400.0,1170,24068.963767
8000.0,1448,24072.588653
17600.0,1830,24077.194507
16800.0,2148,24082.707134
6400.0,1403,24086.254246
11200.0,1568,24186.260962
4000.0,1809,24190.789502
3200.0,1194,24193.730882
4000.0,696,24195.42806
12000.0,1754,24199.910821
17600.0,1811,24204.463872
17600.0,1758,24305.073178
12000.0,1835,24309.744922
10400.0,1492,24313.492625
12000.0,1997,24318.607198
17600.0,1815,24323.133809
7200.0,1492,24422.784333
17600.0,1815,24427.382673
11200.0,1802,24432.070557
4000.0,812,24434.053381
16800.0,1692,24438.299762
12000.0,1577,24442.317441
4800.0,1872,24547.360932
9600.0,1751,24551.79319
16000.0,1874,24556.536203
12000.0,1926,24561.455896
3200.0,1142,24564.308785
5600.0,1570,24664.116482
7200.0,1499,24667.913709
8800.0,1341,24671.317625
16800.0,1781,24675.826629
17600.0,1903,24680.641289
10400.0,1367,24788.188104
12000.0,1526,24791.978777
12000.0,1445,24795.620357
17600.0,2040,24800.824648
5600.0,812,24802.79832
8000.0,1119,24805.579738
4000.0,1400,24904.915765
16800.0,2074,24910.199112
17600.0,1830,24914.89365
18400.0,2152,24920.440613
11200.0,1355,24923.778982
16800.0,2241,25025.101519
16800.0,1998,25030.306032
11200.0,1220,25033.372363
7200.0,1072,25036.015657
8800.0,1582,25040.014048
5600.0,1320,25147.376081
11200.0,1578,25151.350546
16800.0,2014,25156.433063
17600.0,2490,25162.80858
12000.0,1377,25166.261798
15200.0,2441,25268.43353
16800.0,1794,25273.022552
17600.0,1943,25277.91139
15200.0,2246,25283.681843
4800.0,1073,25390.438941
11200.0,1877,25395.262201
6400.0,1471,25398.979009
17600.0,2169,25404.519517
17600.0,1901,25409.326138
10400.0,1429,25508.888546
16800.0,2646,25515.862553
10400.0,1384,25519.446012
10400.0,1848,25524.191208
8800.0,1373,25527.630674
7200.0,1884,25628.561888
2400.0,1420,25632.293025
16800.0,1885,25637.096842
16800.0,1806,25641.717247
11200.0,1459,25645.337517
11200.0,1545,25753.313721
11200.0,2091,25758.873836
11200.0,1146,25761.709775
7200.0,1153,25764.6185
15200.0,2119,25770.054276
19200.0,2382,25880.111379
10400.0,1522,25883.902488
9600.0,1352,25887.280804
17600.0,1850,25891.956703
17600.0,1640,25896.060251
17600.0,2159,26005.469161
16800.0,2218,26011.103636
3200.0,1420,26014.700295
17600.0,2074,26019.989204
3200.0,1031,26022.593466
9600.0,1566,26130.735939
7200.0,972,26133.131076
16800.0,2145,26138.660329
7200.0,1532,26142.495661
5600.0,822,26144.514719
17600.0,1582,26148.50992
10400.0,1518,26248.232566
17600.0,1960,26253.306618
6400.0,1964,26258.325606
8000.0,979,26260.767832
8800.0,1260,26263.933766
17600.0,2025,26365.292057
11200.0,1117,26368.122089
10400.0,1191,26371.091259
10400.0,1522,26374.863228
5600.0,1094,26377.677345
16800.0,1598,26381.654382
19200.0,1849,26491.38369
12000.0,1639,26495.569315
12000.0,1578,26499.545862
5600.0,842,26501.620107
17600.0,1918,26506.517216
17600.0,2389,26512.592505
16800.0,2210,26614.365084
9600.0,1447,26617.995643
4000.0,1041,26620.551477
15200.0,2023,26625.661179
16000.0,1950,26726.646424
17600.0,2000,26731.691019
16800.0,1798,26736.243702
17600.0,1872,26740.930329
7200.0,1133,26743.72297
9600.0,1362,26747.23706
12800.0,1494,26854.197751
15200.0,1970,26859.206165
4000.0,1103,26861.92118
8000.0,1505,26865.719909
16800.0,2418,26871.924287
5600.0,843,26977.979843
3200.0,1195,26980.922652
8800.0,1346,26984.270546
6400.0,1346,26987.651038
16800.0,1849,26992.349836
8000.0,1155,26995.207286
5600.0,846,26997.255016
17600.0,1800,27097.828288
11200.0,1650,27101.960335
3200.0,1393,27105.478496
17600.0,2113,27110.870594
17600.0,1885,27115.670002
16800.0,2007,27216.525081
10400.0,1418,27220.071757
5600.0,1666,27224.251265
17600.0,2234,27229.974368
11200.0,1459,27233.694145
15200.0,2137,27343.49143
6400.0,1435,27347.151027
3200.0,720,27348.91205
7200.0,1012,27351.382257
19200.0,2748,27358.615913
15200.0,2097,27459.758288
7200.0,1051,27462.331081
12000.0,1477,27466.082658
17600.0,1761,27470.550664
16000.0,2179,27476.136846
12000.0,1621,27584.678668
8800.0,1414,27588.286487
17600.0,1974,27593.343003
10400.0,2285,27599.146588
7200.0,1660,27603.334804
17600.0,1921,27703.911243
8000.0,1288,27707.154927
8000.0,1282,27710.345998
9600.0,1710,27714.630331
16800.0,2013,27719.718977
17600.0,1994,27839.735636
16800.0,2267,27845.481382
16800.0,1744,27849.846723
8800.0,1505,27853.649268
9600.0,1090,27856.353276
16800.0,1874,27976.448359
7200.0,1494,27980.22261
6400.0,1416,27983.771287
12000.0,1480,27987.508195
17600.0,1781,27992.169836
10400.0,1130,28104.89291
17600.0,1903,28109.943466
17600.0,1963,28115.040437
9600.0,1419,28118.720602
16800.0,1780,28123.325294
17600.0,2200,28249.264994
12000.0,1498,28253.108667
7200.0,1377,28256.611484
17600.0,2056,28261.930057
17600.0,2209,28267.703107
16800.0,2779,28384.521309
16800.0,1813,28389.166294
7200.0,1322,28392.546702
16800.0,1836,28397.694801
17600.0,2402,28528.79217
11200.0,1387,28532.356366
12000.0,1310,28535.693199
12000.0,1230,28538.81622
16000.0,1928,28543.805471
9600.0,1353,28547.251773
4000.0,1086,28669.46455
8000.0,1511,28673.388603
18400.0,2226,28679.286751
17600.0,1885,28684.371172
17600.0,1942,28689.476395
15200.0,2126,28802.044486
3200.0,836,28804.105216
17600.0,1562,28808.045462
16800.0,1837,28812.709411
12000.0,1721,28817.077909
7200.0,1551,28936.376043
5600.0,1448,28940.016202
5600.0,1268,28943.22171
3200.0,1628,28947.337801
7200.0,1301,28950.640749
2400.0,1468,28954.368928
17600.0,2328,29067.079906
17600.0,2117,29072.403455
17600.0,2517,29078.85219
11200.0,1874,29083.594622
11200.0,2215,29204.821725
16800.0,2386,29210.879388
17600.0,1699,29215.18128
16800.0,1994,29220.28283
8800.0,1099,29329.787766
17600.0,2137,29335.179551
6400.0,1554,29339.102621
9600.0,1137,29342.087354
4800.0,1334,29345.496751
16800.0,1685,29456.442249
11200.0,2013,29461.530373
11200.0,1581,29465.5213
3200.0,992,29467.962665
5600.0,1007,29470.484672
7200.0,1229,29473.539384
4800.0,906,29475.736989
5600.0,1127,29593.733059
11200.0,1214,29596.756732
17600.0,2403,29602.871671
5600.0,1195,29605.849114
7200.0,1388,29609.271728
10400.0,1951,29614.181577
12000.0,1559,29733.677224
17600.0,1882,29738.44022
3200.0,1406,29742.02933
18400.0,2206,29747.643132
12000.0,1806,29858.74656
17600.0,1889,29863.497724
16800.0,1533,29867.354089
17600.0,2084,29872.700035
10400.0,1491,29876.422998
4000.0,1083,29879.119678
11200.0,1277,29998.057603
7200.0,1107,30000.792322
17600.0,1908,30006.203855
17600.0,1843,30010.930539
7200.0,1281,30014.13786
3200.0,692,30015.798372
6400.0,967,30125.181644
8000.0,1391,30128.642591
16800.0,2505,30135.087545
8800.0,1031,30137.651506
5600.0,1389,30141.106696
17600.0,1763,30145.610883
16000.0,1844,30256.941749
17600.0,1720,30261.290285
6400.0,988,30263.74486
8800.0,1219,30266.73394
11200.0,1577,30270.715608
7200.0,1019,30273.210669
9600.0,988,30382.273564
8000.0,1203,30385.25888
10400.0,1694,30389.516752
18400.0,2351,30395.515096
17600.0,1761,30399.998546
7200.0,987,30402.412608
4800.0,1035,30519.802433
17600.0,1849,30524.535878
8000.0,1410,30528.146098
16800.0,2521,30534.538388
17600.0,1746,30539.004719
17600.0,1699,30658.112678
17600.0,1849,30662.859247
17600.0,1954,30667.782458
12000.0,1641,30671.893577
4800.0,1257,30675.070746
16800.0,2427,30788.062242
12000.0,1568,30792.04479
16000.0,2057,30797.312835
16800.0,1756,30801.720034
2400.0,711,30803.452663
17600.0,2323,30916.630142
17600.0,2251,30922.34382
6400.0,1259,30925.528801
12000.0,1106,30928.253248
16800.0,2169,31040.56794
18400.0,1883,31045.349047
4000.0,1127,31048.156423
5600.0,1048,31050.732893
16800.0,1737,31055.135288
8800.0,1194,31058.148825
16800.0,1789,31169.614888
11200.0,1522,31173.488136
9600.0,1136,31176.394305
5600.0,947,31178.678924
4000.0,897,31180.887305
17600.0,1723,31185.226251
4800.0,852,31187.328023
17600.0,1848,31298.993392
17600.0,1769,31303.581718
12000.0,2293,31309.434887
12800.0,1429,31312.99891
16000.0,1840,31317.631246
16800.0,1834,31429.031208
17600.0,1862,31433.809911
17600.0,2929,31441.324845
8800.0,1185,31444.262888
16800.0,2234,31556.595245
17600.0,2249,31562.408392
4800.0,878,31564.585232
17600.0,2093,31569.980079
17600.0,1994,31575.090681
12000.0,1520,31694.601817
16800.0,2455,31700.923968
8800.0,1227,31704.053833
17600.0,1875,31708.744175
7200.0,1215,31711.746659
10400.0,1228,31832.502205
5600.0,1140,31835.390996
12000.0,1590,31839.404663
16800.0,2244,31845.099334
16800.0,1957,31850.01741
7200.0,1159,31959.78061
8800.0,1430,31963.486017
17600.0,2032,31968.60867
10400.0,1497,31972.349879
17600.0,1761,31976.813586
17600.0,2377,32089.753151
17600.0,2039,32094.905372
11200.0,1495,32098.677945
17600.0,1974,32103.706474
4000.0,921,32105.928509
17600.0,2477,32227.346923
11200.0,1781,32231.865532
5600.0,920,32234.097363
10400.0,1273,32237.328107
18400.0,2318,32243.269696
10400.0,1452,32362.199285
8800.0,1583,32366.223121
17600.0,1862,32370.990927
16800.0,1958,32375.955274
17600.0,1787,32380.474816
17600.0,1827,32500.692964
10400.0,1253,32503.872371
5600.0,1455,32507.472393
16800.0,1739,32511.916664
12000.0,1675,32516.16138
9600.0,1471,32520.006129
16000.0,1768,32639.538077
17600.0,1722,32643.906614
9600.0,1315,32647.218501
17600.0,1857,32651.944923
17600.0,1643,32656.119017
9600.0,1112,32765.952281
2400.0,691,32767.603215
16800.0,1807,32772.174689
12000.0,1293,32775.431615
16800.0,1866,32780.211565
16000.0,2371,32901.39654
17600.0,1906,32906.203999
9600.0,1518,32910.043997
16800.0,2495,32916.445894
16800.0,2164,32922.004162
17600.0,1665,33041.823882
14400.0,1964,33046.92362
17600.0,1890,33051.836125
16800.0,2448,33058.142989
11200.0,1545,33176.936079
16800.0,2045,33182.169689
11200.0,1519,33186.048057
17600.0,2194,33191.654309
17600.0,1923,33196.737109
17600.0,2417,33318.011253
8800.0,1760,33322.486177
17600.0,2002,33327.617092
5600.0,1001,33330.160833
17600.0,1719,33441.435582
9600.0,1541,33445.337396
17600.0,1924,33450.210226
16000.0,1784,33454.761266
17600.0,1594,33458.812257
17600.0,1913,33579.031544
17600.0,2023,33584.17948
5600.0,1065,33586.832603
11200.0,1587,33590.897368
11200.0,1381,33594.424533
11200.0,1668,33598.667728
11200.0,1692,33718.24387
8000.0,1174,33721.206036
17600.0,1975,33726.199288
16800.0,2220,33731.861186
9600.0,1812,33851.565558
17600.0,2135,33857.038468
12000.0,1656,33861.305459
10400.0,1491,33865.038727
17600.0,1702,33869.48878
12000.0,1515,33873.359402
4000.0,898,33991.194105
5600.0,1040,33993.780277
10400.0,1099,33996.466747
15200.0,2066,34001.749539
2400.0,400,34002.688954
17600.0,1707,34007.025151
17600.0,2129,34127.765094
4000.0,709,34129.546176
12000.0,1872,34134.294234
17600.0,2191,34139.917649
16800.0,2302,34145.792484
16800.0,1875,34257.265943
19200.0,2006,34262.387943
5600.0,1116,34265.176536
12000.0,1349,34268.602259
17600.0,2168,34274.171526
8800.0,1377,34392.091255
17600.0,2251,34397.780761
16800.0,1932,34402.712334
5600.0,852,34404.859485
11200.0,1374,34408.267506
17600.0,2047,34520.428115
16800.0,1938,34525.421542
5600.0,1001,34527.880196
17600.0,2253,34533.734328
17600.0,1731,34538.058734
16800.0,1980,34650.164864
10400.0,1514,34653.980041
5600.0,1276,34657.191618
17600.0,1914,34662.072588
17600.0,2018,34667.250338
4000.0,962,34669.575345
8800.0,1126,34787.856041
16000.0,1743,34792.287406
17600.0,1885,34797.055324
8000.0,988,34799.537238
17600.0,1674,34803.770984
8800.0,1351,34807.145318
4000.0,1035,34916.783532
8000.0,1227,34919.905901
11200.0,1345,34923.215788
10400.0,1766,34927.715439
17600.0,2258,34933.512985
17600.0,1792,35045.215175
10400.0,1122,35047.981644
17600.0,1920,35052.823317
7200.0,1386,35056.366905
17600.0,1652,35060.543934
12000.0,1973,35181.126594
17600.0,2175,35186.647771
7200.0,1983,35191.790558
17600.0,1697,35196.015634
17600.0,1883,35200.759707
10400.0,1337,35311.410768
4000.0,1048,35314.002966
1600.0,1003,35316.48482
16800.0,1739,35320.887843
12800.0,1800,35325.44264
8800.0,1424,35329.059474
8800.0,1502,35440.103251
6400.0,1192,35443.041213
17600.0,2269,35448.861371
17600.0,1946,35453.843443
16800.0,2030,35459.024008
16800.0,1644,35573.024846
7200.0,1019,35575.510503
7200.0,1208,35578.549013
16800.0,2021,35583.709688
2400.0,1103,35586.465786
16800.0,1885,35591.209569
12000.0,1626,35703.817925
17600.0,1991,35708.883089
8800.0,1342,35712.250853
7200.0,999,35714.676571
4000.0,988,35717.118325
6400.0,920,35719.34883
10400.0,1908,35839.858545
4000.0,1058,35842.474199
17600.0,2016,35847.738507
8000.0,1238,35850.832674
4000.0,768,35852.697365
11200.0,1690,35856.964832
17600.0,1773,35968.890533
2400.0,774,35970.753683
8800.0,983,35973.170981
16800.0,2026,35978.289815
18400.0,2374,35984.337204
17600.0,1905,36096.605051
5600.0,1419,36100.212545
4800.0,1133,36103.019443
17600.0,1787,36107.580206
5600.0,1226,36110.646199
17600.0,1770,36115.130082
17600.0,1513,36226.294887
5600.0,1135,36229.165788
17600.0,1761,36233.62448
17600.0,1735,36238.013657
5600.0,1468,36241.760687
11200.0,1289,36244.938645
9600.0,1339,36355.69519
17600.0,1641,36359.84367
11200.0,1692,36364.120007
17600.0,1753,36368.460802
8000.0,1151,36371.345593
8000.0,1172,36374.276282
17600.0,1833,36486.382764
16800.0,1539,36490.373136
12000.0,1320,36493.702444
17600.0,1750,36498.172928
17600.0,1788,36502.736121
16800.0,1559,36614.733433
17600.0,1815,36619.40762
10400.0,1137,36622.217077
17600.0,2039,36627.48531
7200.0,1018,36630.047147
4000.0,848,36632.106612
7200.0,1348,36749.009382
12000.0,1426,36752.606068
4800.0,1157,36755.480393
6400.0,843,36757.542582
8800.0,1593,36761.581169
17600.0,2134,36767.0647
5600.0,744,36768.901948
4000.0,1231,36879.60786
11200.0,1466,36883.26848
17600.0,1924,36888.139882
5600.0,1375,36891.622592
11200.0,1495,36895.358482
9600.0,979,36897.742865
17600.0,2223,37011.645318
8800.0,1507,37015.42017
8800.0,1526,37019.293666
8800.0,1052,37021.87831
5600.0,1060,37024.477385
17600.0,1978,37137.726114
5600.0,791,37140.040153
4000.0,1076,37143.520077
11200.0,1204,37146.661836
18400.0,2250,37152.574219
7200.0,1126,37155.459949
11200.0,1513,37159.373377
17600.0,1679,37275.189845
17600.0,2288,37281.09664
16800.0,2217,37286.854311
17600.0,1995,37291.969704
4000.0,1692,37406.665535
17600.0,1842,37411.336199
4000.0,1234,37414.511857
10400.0,1658,37418.738348
5600.0,1166,37421.645165
17600.0,1714,37535.688052
17600.0,1792,37540.227311
7200.0,1631,37544.355266
12000.0,1437,37547.964383
12000.0,1552,37551.839037
17600.0,2245,37667.084441
12000.0,1446,37670.693416
16800.0,2055,37675.909719
5600.0,1034,37678.492085
15200.0,1782,37683.054771
17600.0,2028,37804.379821
8800.0,981,37806.810891
16800.0,1862,37811.525079
12000.0,1847,37816.267686
16800.0,1925,37821.182753
16800.0,1854,37825.888335
5600.0,854,37935.301182
17600.0,2032,37940.469287
17600.0,1962,37945.422146
17600.0,1736,37949.824497
10400.0,1281,37953.074486
4000.0,912,38062.652606
8800.0,1423,38066.232962
8800.0,1530,38070.079634
5600.0,1008,38072.596733
16800.0,1881,38077.44049
16800.0,1795,38081.981003
8000.0,1339,38192.732636
4000.0,1020,38195.270528
6400.0,1046,38197.894609
17600.0,1809,38202.485165
7200.0,1738,38206.870367
10400.0,1343,38210.491584
17600.0,2005,38322.612831
14400.0,1716,38326.988107
12000.0,1717,38331.360272
17600.0,1971,38336.391566
3200.0,965,38338.755094
5600.0,1384,38457.527305
17600.0,1533,38461.376109
10400.0,1315,38464.703018
8000.0,1369,38468.13046
16800.0,2180,38473.624148
12800.0,1135,38476.592179
7200.0,1631,38587.738457
16000.0,2032,38592.87816
8000.0,984,38595.369293
12000.0,1884,38600.139238
7200.0,1674,38604.381187
11200.0,1207,38607.408499
17600.0,2040,38719.702736
16800.0,1714,38724.042513
17600.0,2116,38729.489342
16800.0,1685,38733.735857
7200.0,1354,38844.164242
10400.0,1798,38848.708412
5600.0,1274,38851.897644
17600.0,1787,38856.451165
17600.0,1962,38861.482901
8800.0,1150,38864.352284
11200.0,1607,38984.883518
16800.0,2128,38990.426447
17600.0,2325,38996.435921
11200.0,1438,39000.348164
8800.0,1375,39003.812826
12000.0,1438,39126.822074
17600.0,1896,39131.643555
17600.0,2056,39136.913166
8800.0,1341,39140.230734
17600.0,1961,39252.438417
17600.0,1719,39256.770772
4000.0,1481,39260.528948
8800.0,985,39262.942859
16800.0,1806,39267.584633
18400.0,1808,39272.205799
5600.0,1664,39383.759256
8800.0,1495,39387.555624
12000.0,1136,39390.419892
11200.0,1481,39394.196645
17600.0,1593,39398.215549
16800.0,1832,39402.84104
17600.0,1649,39522.296037
3200.0,1045,39524.834559
18400.0,2545,39531.330459
12000.0,2089,39536.727386
16800.0,2131,39649.484723
9600.0,987,39651.945204
17600.0,2343,39657.908027
1600.0,912,39660.116513
1600.0,1114,39663.006269
8000.0,1067,39665.585317
9600.0,1705,39785.960076
7200.0,1128,39788.766761
8000.0,1627,39792.866962
7200.0,1445,39796.53954
10400.0,1417,39800.118519
5600.0,1048,39802.673461
17600.0,1920,39914.828636
2400.0,900,39917.068515
12000.0,1923,39921.948691
17600.0,2019,39927.062486
11200.0,1301,39930.442402
8000.0,1198,39933.449849
17600.0,1937,40045.834999
16800.0,1734,40050.192589
17600.0,1763,40054.62856
16000.0,1904,40059.435778
17600.0,1674,40063.728407
11200.0,1750,40175.716419
7200.0,1251,40178.794659
7200.0,949,40181.143843
16000.0,2098,40186.493846
7200.0,1358,40189.923968
16800.0,2387,40303.17943
20000.0,2560,40309.77522
7200.0,1147,40312.66385
9600.0,1462,40316.438145
6400.0,972,40318.828922
10400.0,1516,40322.635295
9600.0,1490,40433.716077
16800.0,2653,40440.45135
4000.0,986,40442.916956
8000.0,1328,40446.260769
7200.0,1398,40449.753347
9600.0,1418,40560.447562
17600.0,2237,40566.188823
9600.0,1280,40569.419844
17600.0,2116,40574.818785
16000.0,1759,40579.291212
11200.0,1473,40690.218802
3200.0,1134,40693.02336
4000.0,936,40695.369948
12000.0,1522,40699.2167
4000.0,1633,40703.373524
7200.0,986,40705.797703
4000.0,1150,40708.668249
17600.0,1855,40820.748378
5600.0,946,40823.115918
17600.0,1929,40828.10045
16000.0,2238,40833.917113
16800.0,1960,40946.371152
9600.0,1457,40950.029885
17600.0,2130,40955.595214
8800.0,1366,40959.080294
8000.0,982,40961.511927
10400.0,1176,40964.48044
17600.0,1970,41076.945495
17600.0,1890,41081.722476
17600.0,1957,41086.701748
17600.0,1808,41091.257585
12000.0,1417,41094.829106
12000.0,1674,41207.58087
17600.0,1683,41211.793913
17600.0,1900,41216.689471
17600.0,1996,41221.809322
17600.0,1872,41226.542079
6400.0,1049,41336.346154
7200.0,1431,41339.906225
10400.0,1493,41343.681673
17600.0,2074,41348.886685
17600.0,1972,41353.904074
8000.0,1176,41464.427971
17600.0,1827,41469.029399
12000.0,1662,41473.261516
18400.0,2001,41478.322093
4800.0,911,41480.578246
20000.0,2459,41594.237103
11200.0,1780,41598.792985
17600.0,1886,41603.679692
16800.0,1826,41608.360524
17600.0,2049,41613.539738
8800.0,1223,41724.171399
17600.0,2083,41729.479604
12000.0,2096,41734.861545
7200.0,1491,41738.677193
11200.0,1132,41741.473111
11200.0,1780,41853.329238
17600.0,1881,41858.186966
17600.0,2136,41863.581796
7200.0,1200,41866.587679
17600.0,2002,41871.721242
10400.0,1562,41983.128754
17600.0,1851,41987.860643
17600.0,1858,41992.472053
17600.0,2348,41998.49131
12000.0,1323,42109.403574
16800.0,1977,42114.392968
16800.0,2146,42119.906405
17600.0,1961,42124.921321
12000.0,1557,42128.856952
11200.0,1374,42240.211092
11200.0,1153,42243.057396
17600.0,2786,42250.39319
10400.0,989,42252.868508
17600.0,1744,42257.366532
0.0,823,42259.403618
17600.0,2184,42373.3459
4800.0,978,42375.764811
16800.0,1842,42380.381073
17600.0,1972,42385.40267
16800.0,2390,42499.204724
9600.0,1795,42503.795622
9600.0,1246,42506.890927
17600.0,1947,42511.857668
11200.0,1853,42516.552398
5600.0,917,42518.816921
10400.0,1365,42632.717405
8800.0,1256,42635.852872
7200.0,1127,42638.643193
9600.0,1663,42642.811303
17600.0,1690,42647.121925
8800.0,1427,42650.745898
12000.0,1369,42761.581954
11200.0,1801,42766.215137
17600.0,1766,42770.690251
8800.0,1036,42773.245221
5600.0,812,42775.264744
8000.0,1276,42778.433419
17600.0,1800,42890.378161
11200.0,1135,42893.340919
17600.0,1827,42897.994328
17600.0,1930,42902.877935
17600.0,2250,42908.710224
9600.0,1182,43019.813142
3200.0,971,43022.173409
17600.0,2100,43027.521015
5600.0,790,43029.435124
5600.0,891,43031.630595
7200.0,1092,43034.325686
6400.0,833,43036.340331
10400.0,1282,43039.544203
17600.0,1815,43151.410622
12000.0,1590,43155.456908
10400.0,1392,43158.909924
17600.0,1935,43163.846439
8800.0,1298,43167.082805
17600.0,1687,43278.810012
17600.0,1772,43283.25742
4000.0,884,43285.391936
17600.0,1937,43290.285793
9600.0,1879,43295.077627
8800.0,1008,43297.62363
12000.0,1632,43409.116372
17600.0,2222,43414.773867
17600.0,1929,43419.646106
7200.0,1353,43423.043817
17600.0,1802,43427.811235
4000.0,1595,43547.838389
17600.0,1804,43552.367913
16800.0,1792,43556.843065
15200.0,1895,43561.638426
11200.0,1645,43673.38676
10400.0,1343,43676.800048
5600.0,997,43679.305693
17600.0,1927,43684.221101
18400.0,1896,43689.079379
16800.0,1765,43693.525132
11200.0,1362,43804.798363
12000.0,1449,43808.368705
17600.0,2227,43814.009686
16000.0,1894,43818.858776
12000.0,1456,43822.489282
16800.0,2064,43935.298616
17600.0,1736,43939.686217
4800.0,1138,43942.549485
19200.0,2031,43947.754034
16800.0,2043,43952.943628
5600.0,1315,44064.130392
3200.0,988,44066.559921
8000.0,1062,44069.238902
8800.0,1004,44071.70536
7200.0,1036,44074.236765
17600.0,1892,44079.062322
8000.0,1488,44082.930394
11200.0,1810,44203.667771
7200.0,1093,44206.385511
17600.0,1773,44210.883103
9600.0,1495,44214.625625
5600.0,1082,44217.275663
5600.0,1219,44220.332538
9600.0,1533,44331.99371
17600.0,1756,44336.538897
17600.0,2247,44342.239453
17600.0,1719,44346.600488
17600.0,1851,44460.16777
17600.0,1956,44465.163373
18400.0,1965,44470.218568
17600.0,2016,44475.425591
17600.0,1912,44480.328137
16000.0,2004,44593.033433
12000.0,1418,44596.634545
4000.0,1352,44600.06676
8000.0,986,44602.530569
12000.0,1435,44606.098558
9600.0,1518,44609.995318
8800.0,1601,44722.512447
4000.0,1084,44725.285223
16800.0,1669,44729.498101
12000.0,1353,44732.889691
12000.0,1531,44736.939086
12000.0,1859,44858.387295
16000.0,2490,44864.7407
17600.0,1870,44869.51744
16800.0,2124,44874.960033
7200.0,1190,44877.883212
8000.0,1197,44988.694804
5600.0,893,44990.870165
8800.0,1523,44994.740869
17600.0,1782,44999.302061
16800.0,2120,45004.712895
12000.0,1498,45008.452638
17600.0,2133,45121.709536
17600.0,1900,45126.566785
12800.0,1524,45130.409866
11200.0,2027,45135.542407
17600.0,1783,45247.836531
17600.0,1673,45252.05262
3200.0,1422,45255.609063
17600.0,1891,45260.456765
17600.0,2129,45265.850067
8000.0,1357,45376.976464
4000.0,1413,45380.566404
17600.0,1866,45385.378797
3200.0,1129,45388.240496
12000.0,1567,45392.310372
17600.0,1679,45396.59885
18400.0,1848,45517.821157
17600.0,2104,45523.134092
11200.0,1779,45527.668661
4000.0,915,45529.940574
7200.0,1294,45533.134724
17600.0,1542,45644.958529
10400.0,1237,45648.091945
12000.0,1437,45651.717785
7200.0,1199,45654.744865
11200.0,1492,45658.514208
16800.0,1779,45663.085139
17600.0,1496,45772.557196
8000.0,1705,45776.863989
8000.0,1035,45779.372275
9600.0,1075,45782.026362
11200.0,1512,45785.92868
5600.0,1419,45789.423845
17600.0,1904,45899.951451
10400.0,1336,45903.388646
12000.0,1202,45906.43642
9600.0,1199,45909.451187
8800.0,1355,45912.871563
8800.0,1524,45916.734191
17600.0,1825,46026.54941
4800.0,1087,46029.260132
6400.0,1413,46032.801849
11200.0,1447,46036.654888
18400.0,2380,46042.764605
17600.0,1999,46155.821303
4000.0,888,46157.959394
15200.0,1741,46162.382065
7200.0,1389,46165.87708
17600.0,1966,46170.874306
17600.0,2052,46176.101865
17600.0,1831,46287.54676
8800.0,1413,46291.136271
4000.0,1074,46293.743529
3200.0,1308,46296.99531
4000.0,1247,46300.065761
17600.0,2049,46413.231747
16800.0,1754,46417.624774
17600.0,1840,46422.284516
17600.0,2264,46428.099399
16800.0,1686,46432.411562
11200.0,1424,46541.30355
7200.0,1131,46544.132244
16000.0,2104,46549.5797
17600.0,2385,46555.699605
16000.0,1782,46560.288064
16800.0,1532,46669.522872
16800.0,1937,46674.524411
10400.0,1373,46678.127501
15200.0,1890,46683.002394
10400.0,1329,46686.389629
6400.0,999,46688.835375
15200.0,1941,46799.158616
15200.0,2300,46805.056216
5600.0,1412,46808.634421
2400.0,971,46811.031967
12000.0,1419,46814.599859
5600.0,854,46922.440213
17600.0,1980,46927.613518
12000.0,2079,46933.037453
7200.0,1557,46936.930935
10400.0,1225,46940.04877
16800.0,1882,47050.098394
12000.0,1862,47054.811973
16800.0,2101,47060.143497
11200.0,1415,47063.715227
16000.0,1848,47068.421896
9600.0,1271,47177.072589
17600.0,1645,47181.288386
8000.0,1230,47184.366151
10400.0,1524,47188.159928
17600.0,1921,47193.121395
17600.0,1699,47197.36721
12000.0,1503,47306.441647
10400.0,1561,47310.557316
1600.0,840,47312.594079
17600.0,1768,47317.120633
16800.0,1757,47321.559506
5600.0,1162,47324.401139
10400.0,1455,47433.42954
