#{"t_start": 1756398273.411338, "env_id": "ALE/MarioBros-v5"}
r,l,t
0.0,1032,756.490268
0.0,962,762.066345
0.0,1379,770.166188
2400.0,1750,780.048471
0.0,1376,787.935308
0.0,744,792.015784
0.0,581,795.116748
0.0,1435,804.009356
0.0,624,807.370077
800.0,338,809.322672
3200.0,1552,818.251317
0.0,951,823.52645
1600.0,1974,835.25451
0.0,1291,842.91747
1600.0,1458,851.322353
800.0,1359,859.083401
0.0,1492,867.96345
0.0,465,870.350563
0.0,1583,879.746752
0.0,1001,885.559771
0.0,1877,896.491037
0.0,1146,902.923169
0.0,719,906.74066
0.0,688,910.664679
0.0,606,914.001205
0.0,696,917.81492
0.0,929,923.301215
0.0,846,927.96367
0.0,815,932.365489
1600.0,966,937.825532
3200.0,1352,945.508122
0.0,1010,951.097257
0.0,594,954.304998
0.0,1373,962.091797
0.0,1204,968.967451
800.0,1643,978.958445
800.0,1214,987.445139
0.0,711,992.353109
0.0,1424,1004.189056
1600.0,1369,1012.343547
0.0,943,1017.521876
0.0,1337,1025.920922
0.0,997,1031.566951
0.0,709,1035.530671
800.0,1264,1042.775885
1600.0,1247,1050.007978
0.0,1294,1057.403619
0.0,786,1061.907232
0.0,803,1066.327512
0.0,682,1070.001793
800.0,1279,1077.34264
1600.0,1288,1084.635146
0.0,1328,1092.348517
0.0,1795,1102.735749
0.0,1487,1111.532273
1600.0,1776,1122.01145
0.0,1556,1130.979814
0.0,561,1134.370502
0.0,982,1139.976061
800.0,1921,1151.534655
0.0,1283,1159.509232
0.0,711,1163.2993
0.0,1656,1173.04556
0.0,945,1178.226516
1600.0,1867,1189.591398
0.0,2027,1202.844848
0.0,1411,1211.206593
0.0,1268,1218.471506
0.0,156,1219.036359
2400.0,1093,1225.179685
0.0,618,1228.903067
0.0,847,1233.771526
0.0,1419,1242.5285
0.0,1234,1250.025351
0.0,1447,1259.105283
0.0,619,1262.414478
0.0,693,1266.232581
0.0,737,1270.319446
0.0,622,1273.675824
0.0,773,1277.983695
0.0,2208,1290.826626
1600.0,707,1294.709714
0.0,738,1298.794716
0.0,1342,1306.416996
0.0,1143,1312.971523
800.0,551,1315.877141
800.0,1109,1322.1403
0.0,161,1322.649899
1600.0,1673,1332.3644
0.0,762,1336.647841
0.0,688,1340.491127
0.0,1844,1351.738048
0.0,838,1356.619342
0.0,840,1361.243088
0.0,1481,1369.783119
0.0,1207,1376.937774
0.0,1610,1386.641261
0.0,433,1388.865576
0.0,1260,1396.066532
0.0,775,1400.354139
0.0,1233,1407.601598
1600.0,747,1411.677642
0.0,1305,1419.318662
0.0,1481,1427.972004
0.0,1236,1435.045679
0.0,836,1439.825013
0.0,575,1443.008753
0.0,862,1447.783303
0.0,888,1452.864572
0.0,876,1458.341973
0.0,703,1462.251875
0.0,1988,1473.947336
800.0,1529,1483.008458
0.0,1558,1492.444518
0.0,736,1496.437198
1600.0,1918,1507.756645
0.0,1376,1515.750748
0.0,1519,1524.636466
0.0,1192,1531.480773
0.0,2406,1545.754562
0.0,393,1547.758676
0.0,830,1552.312777
0.0,842,1556.992485
0.0,840,1561.668622
0.0,1462,1570.176006
0.0,2061,1582.398306
0.0,979,1587.872824
1600.0,879,1592.902115
0.0,1647,1602.739291
1600.0,1638,1612.831833
1600.0,2272,1626.316405
0.0,972,1631.823785
0.0,994,1637.580507
0.0,762,1641.689612
0.0,1558,1650.983348
0.0,759,1655.448161
0.0,1711,1665.422611
0.0,1341,1673.191477
0.0,2274,1686.724304
0.0,1551,1695.852103
0.0,1298,1703.370864
1600.0,488,1705.931947
1600.0,1611,1715.424657
0.0,1619,1724.959858
0.0,1291,1732.907991
0.0,1583,1742.311364
0.0,1899,1753.448685
0.0,1134,1759.906406
0.0,1890,1771.28281
0.0,1400,1779.348898
0.0,1496,1788.081366
0.0,713,1792.144601
3200.0,2508,1807.137577
0.0,1068,1813.414156
0.0,647,1816.95297
0.0,1881,1828.038599
1600.0,1184,1834.947895
1600.0,2364,1848.997357
0.0,1573,1858.135988
0.0,1131,1864.584815
0.0,598,1867.935989
0.0,1179,1874.81158
0.0,1147,1882.182366
0.0,1903,1894.123424
0.0,1615,1904.340099
0.0,1566,1913.66188
0.0,733,1917.76556
0.0,748,1921.941218
0.0,1268,1929.25971
0.0,1468,1937.87581
0.0,1256,1946.954366
0.0,1247,1955.783893
0.0,1068,1962.131701
0.0,1049,1968.710401
1600.0,1708,1979.837725
0.0,1068,1986.084408
800.0,1962,1998.78644
0.0,1602,2012.292234
1600.0,2416,2033.848335
0.0,1986,2045.849088
800.0,343,2047.742044
1600.0,1628,2057.521854
0.0,610,2060.887936
1600.0,1392,2069.542403
0.0,1724,2080.00639
0.0,818,2084.723473
0.0,1934,2096.225815
0.0,1638,2105.933532
0.0,1284,2113.538269
0.0,1500,2122.627331
1600.0,1883,2134.211557
0.0,730,2138.658626
1600.0,1292,2146.522952
0.0,1340,2154.731762
0.0,2107,2167.467188
0.0,784,2173.357075
0.0,1479,2184.457043
800.0,1535,2198.509243
0.0,736,2205.136488
0.0,1329,2214.425836
0.0,2390,2233.205839
0.0,2116,2250.757366
0.0,1454,2261.474342
800.0,1633,2281.790869
0.0,835,2287.790231
0.0,945,2294.380102
0.0,1998,2316.216488
0.0,2362,2335.218521
0.0,1383,2348.140614
0.0,1424,2359.157147
800.0,2121,2385.43388
0.0,1487,2395.491452
0.0,2722,2414.985316
0.0,1754,2427.062672
0.0,838,2432.969488
0.0,1183,2441.17246
1600.0,1780,2453.293979
0.0,1962,2466.681444
0.0,1544,2478.036699
0.0,1479,2488.829756
1600.0,2009,2502.979402
0.0,316,2504.970093
0.0,2155,2520.20616
0.0,1157,2528.304848
1600.0,1962,2541.780185
0.0,964,2548.552098
800.0,1774,2561.280725
0.0,1823,2574.881671
0.0,2287,2591.154267
0.0,2019,2607.506883
0.0,1236,2623.614104
1600.0,2358,2647.855251
0.0,1126,2659.89375
1600.0,1815,2674.165613
0.0,780,2679.669347
0.0,686,2685.050488
0.0,1198,2694.689735
0.0,1568,2706.899556
0.0,1306,2716.777553
0.0,1367,2726.611026
0.0,1281,2735.528116
0.0,1561,2746.960741
1600.0,1564,2759.599729
0.0,810,2765.713674
0.0,898,2772.068101
0.0,826,2777.701619
0.0,1616,2789.360945
0.0,2506,2807.809757
0.0,1623,2819.532401
800.0,1936,2834.265434
0.0,613,2838.527497
2400.0,2730,2858.83349
1600.0,994,2865.816243
1600.0,548,2869.27525
800.0,1464,2879.411954
1600.0,1951,2892.85413
800.0,2030,2907.338183
0.0,1547,2917.908768
1600.0,1256,2926.70425
0.0,1491,2936.522658
0.0,1062,2943.736216
0.0,1501,2953.98557
0.0,182,2954.848719
0.0,1423,2964.457502
0.0,1541,2975.026429
0.0,2003,2988.705809
1600.0,1314,2997.477159
0.0,1240,3005.768192
0.0,1889,3018.768417
0.0,1149,3026.461244
800.0,1966,3040.048984
0.0,1608,3050.619743
0.0,705,3055.204859
1600.0,1984,3068.610835
0.0,1519,3078.823158
0.0,1317,3087.430855
1600.0,2030,3101.526174
0.0,2055,3115.421274
0.0,826,3120.848299
1600.0,954,3127.196294
0.0,1222,3135.667158
0.0,1307,3144.556475
0.0,723,3149.246329
0.0,404,3151.835422
0.0,2153,3167.037681
0.0,1314,3175.906181
0.0,1966,3189.120705
1600.0,2078,3203.251487
0.0,2432,3219.743931
0.0,2006,3233.515077
0.0,1551,3243.924018
0.0,1295,3252.619524
1600.0,1644,3263.761921
0.0,1435,3273.251537
0.0,1381,3282.538401
0.0,1501,3293.000338
0.0,1229,3301.286832
0.0,1504,3311.318622
0.0,1558,3321.867607
0.0,1842,3334.31054
0.0,772,3339.345251
0.0,1974,3352.63478
0.0,2085,3366.685127
800.0,2068,3380.804776
0.0,1324,3389.661972
0.0,828,3394.949136
0.0,1244,3403.333511
800.0,1299,3412.156737
0.0,2149,3426.715468
0.0,1564,3437.487155
1600.0,2282,3453.20858
0.0,1962,3466.719027
1600.0,3124,3488.203647
0.0,1648,3499.332088
0.0,1386,3508.608231
0.0,1962,3522.139794
0.0,1852,3534.70895
0.0,1547,3545.234023
0.0,1256,3553.478463
0.0,1516,3563.723538
0.0,1686,3575.127481
0.0,946,3581.187412
0.0,832,3586.412275
0.0,2058,3600.372235
0.0,2300,3615.937504
0.0,1929,3628.97793
1600.0,2804,3648.284866
800.0,2252,3664.127704
1600.0,2296,3680.110758
800.0,2740,3699.038218
800.0,2031,3712.756132
0.0,820,3718.001232
0.0,1394,3727.280281
0.0,1489,3737.133765
1600.0,1548,3747.651606
0.0,1846,3760.278565
0.0,1852,3772.987078
0.0,2087,3787.470847
1600.0,2314,3803.477541
1600.0,2815,3822.678131
800.0,2302,3838.502548
0.0,396,3840.832384
0.0,1962,3854.227686
0.0,1974,3867.600489
0.0,1300,3876.507266
0.0,1666,3887.750968
0.0,1570,3898.455747
0.0,2575,3916.126012
0.0,1729,3932.001189
0.0,1374,3947.228988
0.0,1974,3961.300209
0.0,2461,3977.400147
0.0,2469,3993.569625
0.0,1171,4000.987143
0.0,2017,4014.087344
2400.0,1991,4027.089961
0.0,1490,4036.739098
0.0,2364,4052.150659
0.0,1292,4060.232604
1600.0,1554,4070.543459
0.0,719,4074.829581
800.0,2078,4088.312065
1600.0,1286,4096.465712
800.0,1994,4110.049804
800.0,2259,4125.170874
1600.0,1968,4138.034702
1600.0,2726,4156.31784
0.0,1982,4169.259609
0.0,2302,4184.47566
0.0,1445,4193.755076
800.0,1963,4206.445891
0.0,2324,4221.51098
0.0,1480,4231.281686
0.0,2272,4246.248659
0.0,1291,4254.459103
0.0,1429,4263.537963
0.0,1978,4276.231282
0.0,1322,4284.638348
800.0,2026,4297.964608
0.0,1658,4308.923364
0.0,1336,4317.48192
0.0,2041,4330.566517
0.0,1511,4340.234764
0.0,1691,4351.164227
0.0,2072,4364.524916
0.0,1502,4374.28659
0.0,1049,4380.842164
0.0,1566,4390.850285
0.0,1320,4399.126051
0.0,2303,4414.172341
0.0,2496,4430.353946
0.0,1978,4443.178531
800.0,1763,4454.598048
0.0,1721,4465.695155
0.0,1936,4478.693384
0.0,1536,4488.620905
1600.0,1560,4498.690558
0.0,583,4502.155005
0.0,2035,4515.432172
0.0,2194,4530.099157
0.0,2018,4543.786514
3200.0,1720,4555.206074
0.0,1491,4564.951876
0.0,1943,4577.971125
0.0,1593,4588.421072
0.0,2053,4604.124908
0.0,2169,4618.847912
0.0,1463,4628.52747
0.0,1581,4639.016476
1600.0,2493,4656.030374
1600.0,2423,4672.692951
0.0,1197,4680.457906
0.0,379,4682.671643
0.0,2189,4697.576486
800.0,2305,4713.288167
0.0,2751,4731.98277
0.0,1382,4741.150748
0.0,1424,4750.501913
0.0,2722,4769.173634
0.0,1962,4782.508878
0.0,1989,4795.934949
0.0,2062,4809.757519
0.0,2522,4826.793774
1600.0,2120,4841.568474
0.0,1000,4848.578817
0.0,2414,4864.962274
0.0,842,4870.460438
0.0,2074,4886.171948
0.0,688,4893.084341
800.0,1218,4902.562581
1600.0,2403,4923.514056
0.0,2070,4938.89259
0.0,822,4944.278389
0.0,1435,4955.520157
1600.0,2688,4981.623012
0.0,1321,4991.59314
0.0,1265,5001.014069
0.0,2697,5019.110993
0.0,2106,5033.151324
0.0,398,5035.443013
0.0,2436,5051.674553
0.0,2252,5066.519065
800.0,2285,5082.398984
0.0,1243,5090.762166
0.0,835,5097.939266
0.0,1545,5111.262196
0.0,1566,5124.133921
1600.0,2346,5145.390192
0.0,2013,5163.704835
0.0,828,5171.001967
0.0,2070,5187.955761
0.0,1607,5201.732879
3200.0,2264,5223.093899
0.0,1600,5235.110633
0.0,1934,5249.085356
0.0,2373,5268.841594
0.0,1368,5277.918955
1600.0,1802,5289.938977
0.0,1728,5301.443746
0.0,2419,5317.908233
0.0,2425,5334.513569
0.0,1980,5347.99442
0.0,2217,5362.709076
0.0,1243,5370.940534
0.0,2480,5387.619813
0.0,2618,5405.810745
0.0,2441,5422.416312
0.0,2424,5438.885976
0.0,1790,5450.913817
0.0,1797,5463.002674
0.0,1852,5475.308198
0.0,2401,5491.941654
0.0,1487,5501.667121
0.0,908,5507.530706
0.0,2061,5521.428573
0.0,2711,5543.437673
0.0,1642,5555.546088
0.0,1201,5563.781073
800.0,4160,5595.609612
1600.0,3365,5621.071537
0.0,2160,5636.366951
0.0,2454,5653.752626
1600.0,2515,5671.49827
0.0,809,5676.588792
0.0,2312,5694.0301
0.0,2120,5708.954448
1600.0,2882,5728.653401
0.0,2402,5746.680726
0.0,2092,5762.298001
1600.0,3249,5786.987579
0.0,2743,5807.546816
0.0,3075,5828.894961
0.0,1429,5839.015513
0.0,2017,5853.043232
0.0,1445,5863.396865
0.0,2252,5878.817471
800.0,1983,5894.367175
0.0,2714,5918.152904
0.0,2418,5940.277874
0.0,2710,5960.712266
0.0,1560,5972.007948
0.0,2089,5986.719279
0.0,3080,6009.115886
0.0,2494,6027.976783
0.0,2494,6047.343308
0.0,2252,6075.862372
0.0,1360,6093.695674
0.0,1068,6103.925941
800.0,1988,6124.877653
0.0,2757,6148.908944
0.0,2165,6172.086442
0.0,3466,6207.926005
0.0,1986,6225.307669
0.0,2398,6242.7552
0.0,4689,6280.192875
0.0,2195,6303.129628
0.0,2011,6326.629528
0.0,3234,6362.652667
800.0,3080,6391.596706
0.0,3238,6424.54959
0.0,2514,6448.040536
0.0,3423,6480.36961
0.0,2716,6508.607681
0.0,3220,6540.297671
800.0,2319,6558.681793
0.0,3101,6592.082137
0.0,3066,6627.338052
0.0,2434,6653.912649
0.0,3689,6686.074294
0.0,2044,6703.30918
800.0,2070,6727.619443
0.0,2254,6755.399466
1600.0,3342,6788.400034
0.0,2080,6810.187383
0.0,3354,6842.036053
0.0,2003,6856.342972
0.0,1493,6866.742722
2400.0,2337,6884.024814
0.0,2415,6900.764712
0.0,4053,6928.852819
800.0,3063,6949.955999
0.0,3980,6978.939198
0.0,3383,7011.164134
0.0,2623,7032.361664
0.0,2761,7057.744909
0.0,1294,7070.836418
0.0,4087,7106.995259
0.0,3318,7136.472072
0.0,3182,7160.525069
0.0,1993,7179.234831
0.0,3191,7209.169065
0.0,3344,7234.823214
0.0,2412,7252.06053
0.0,3948,7279.780303
0.0,1983,7294.531717
2400.0,3871,7322.089494
800.0,2454,7344.835165
800.0,3376,7372.343653
1600.0,2689,7399.505293
0.0,2502,7425.287565
0.0,2508,7442.879648
0.0,2641,7461.634328
0.0,3923,7493.575045
0.0,2404,7521.12211
0.0,1357,7533.400172
800.0,4778,7577.756935
0.0,3062,7602.680652
0.0,1368,7618.398751
0.0,1661,7634.137327
1600.0,4372,7675.672368
800.0,2398,7704.815732
800.0,3261,7733.381358
0.0,1940,7748.084343
0.0,2446,7771.94883
0.0,2278,7791.761874
0.0,3052,7814.936749
0.0,4140,7852.367984
0.0,2944,7878.499781
0.0,2156,7895.390611
0.0,4157,7938.436185
1600.0,3342,7976.557107
3200.0,5557,8033.359176
800.0,4174,8065.005602
0.0,3401,8087.725817
0.0,2816,8105.993263
1600.0,3196,8126.960122
0.0,2669,8144.220566
0.0,4010,8170.608545
0.0,2729,8195.341063
0.0,3981,8223.047349
0.0,5244,8259.537002
800.0,2744,8278.272334
0.0,3196,8300.069846
0.0,3598,8325.139109
0.0,4552,8356.466552
0.0,4179,8384.787721
0.0,5558,8422.307265
3200.0,7577,8477.276917
2400.0,4007,8509.484951
800.0,4174,8537.533014
0.0,3224,8559.365179
0.0,5949,8599.619238
0.0,3374,8622.273633
2400.0,3610,8646.402514
0.0,3376,8669.32126
800.0,4561,8700.121491
0.0,3250,8721.842507
0.0,3942,8748.429262
0.0,4729,8780.459461
800.0,5044,8814.604584
0.0,3320,8836.821016
800.0,3242,8858.484065
0.0,4382,8887.866654
1600.0,3560,8912.39979
0.0,3928,8939.010845
0.0,4362,8968.358452
800.0,3179,8989.765783
0.0,4377,9019.001581
0.0,3518,9042.866699
2400.0,4192,9070.950786
0.0,3403,9094.482572
800.0,4722,9126.459885
1600.0,5110,9161.848703
1600.0,5596,9199.616596
0.0,3374,9222.216381
0.0,3391,9244.978441
0.0,5554,9282.615712
1600.0,4984,9316.279999
800.0,2213,9331.030058
3200.0,7515,9381.865088
800.0,5430,9419.28042
0.0,4362,9448.256219
0.0,4473,9477.477395
0.0,761,9482.108577
0.0,4561,9511.893265
800.0,6790,9556.578883
800.0,5721,9594.16116
0.0,4140,9621.141698
0.0,5230,9655.185435
1600.0,4173,9682.158999
0.0,5252,9716.436753
0.0,4173,9743.527256
0.0,7720,9794.10543
0.0,3089,9814.035183
0.0,3218,9835.065843
0.0,3052,9854.796627
800.0,4180,9882.061291
1600.0,5305,9916.817
0.0,3608,9940.099258
0.0,4000,9966.0413
1600.0,4734,9997.951145
0.0,4722,10028.591003
0.0,3293,10049.806845
0.0,6174,10089.963153
2400.0,11036,10162.371384
800.0,9376,10223.463392
800.0,5409,10258.708665
800.0,4378,10287.002836
0.0,2537,10303.164418
0.0,4940,10334.924996
0.0,5378,10369.796691
0.0,3219,10390.351282
1600.0,4865,10421.830847
0.0,2757,10439.395492
0.0,4918,10471.354537
1600.0,4551,10500.720326
0.0,2469,10516.432568
800.0,4504,10545.522989
0.0,4365,10573.757241
0.0,2123,10587.305732
800.0,5436,10622.373799
2400.0,6397,10664.003546
0.0,5430,10699.064453
0.0,4504,10728.08732
0.0,5259,10762.595395
0.0,4961,10794.645165
0.0,4160,10821.523526
0.0,1366,10830.012191
0.0,11984,10908.073524
0.0,3105,10927.961646
0.0,4770,10958.768899
0.0,4171,10985.668239
1600.0,4361,11013.649297
0.0,5263,11047.671356
0.0,4064,11073.979768
0.0,2801,11091.803963
0.0,4722,11122.219831
1600.0,8046,11174.7926
800.0,4183,11201.89914
4000.0,4735,11232.436883
800.0,5274,11266.428413
0.0,3096,11286.216827
800.0,5617,11322.62166
800.0,4769,11353.424406
0.0,7010,11398.789101
0.0,4528,11428.225957
0.0,5520,11464.092699
0.0,8486,11519.318955
800.0,6205,11559.417991
0.0,4386,11587.609477
3200.0,8181,11640.829839
0.0,3196,11661.307059
800.0,5593,11698.252155
0.0,3982,11724.218876
0.0,3981,11749.966595
0.0,6506,11792.355935
0.0,11257,11865.591035
800.0,5647,11901.928356
800.0,4256,11940.802427
0.0,4530,11977.531616
2400.0,4940,12019.655222
0.0,3603,12051.514786
0.0,4912,12088.054308
3200.0,7314,12139.02157
0.0,4063,12165.572104
800.0,3700,12189.930448
2400.0,6198,12230.677924
0.0,1870,12242.811033
0.0,4164,12277.603447
2400.0,6311,12321.56512
0.0,3101,12341.729336
0.0,4262,12370.478157
0.0,3414,12392.712448
3200.0,4676,12423.191112
0.0,3981,12449.104505
0.0,5520,12487.236724
0.0,4527,12521.699878
0.0,4933,12564.955991
1600.0,7604,12622.542991
0.0,6258,12669.841239
3200.0,3536,12701.11037
1600.0,4152,12736.320515
3200.0,4965,12769.397261
2400.0,7040,12822.02842
0.0,1995,12842.280439
3200.0,1822,12860.467039
3200.0,3218,12890.911272
800.0,3012,12910.312907
0.0,733,12914.786169
0.0,715,12919.091883
0.0,1325,12927.639542
0.0,1302,12935.846322
1600.0,2284,12950.952904
0.0,1963,12963.514339
1600.0,3200,12984.624603
800.0,2445,13000.461906
1600.0,2535,13016.874742
800.0,3206,13037.968581
3200.0,3831,13063.024342
3200.0,4722,13095.819205
2400.0,3452,13129.859613
1600.0,3947,13159.40598
1600.0,5425,13196.068229
4000.0,5202,13230.425599
4000.0,4041,13260.751935
1600.0,2715,13278.735443
2400.0,5262,13326.333481
2400.0,4997,13375.40182
2400.0,8877,13447.515361
3200.0,1948,13461.962624
2400.0,3930,13494.665668
2400.0,6993,13557.854544
2400.0,4940,13604.707911
3200.0,8105,13670.9346
4000.0,7028,13730.277335
4000.0,3179,13757.555152
3200.0,3574,13783.777935
2400.0,9718,13863.297356
2400.0,7897,13924.556889
3200.0,3233,13948.380184
3200.0,2655,13966.49669
2400.0,4406,13996.394437
3200.0,4940,14029.914709
3200.0,4698,14061.978243
800.0,2496,14078.226708
4000.0,2765,14096.583215
3200.0,4531,14127.277184
1600.0,3262,14149.81191
4000.0,3030,14170.106889
2400.0,4940,14203.450287
3200.0,4957,14236.048083
4000.0,4690,14275.643471
3200.0,3324,14301.186647
0.0,715,14305.721279
2400.0,3092,14326.090968
0.0,968,14332.291284
800.0,1836,14344.294149
0.0,994,14351.6334
1600.0,3183,14372.806906
2400.0,6199,14434.524376
1600.0,3079,14460.803516
3200.0,3275,14485.703902
3200.0,6770,14537.326132
2400.0,6747,14590.935924
2400.0,4372,14621.693275
1600.0,3684,14647.47545
3200.0,5652,14686.870887
3200.0,9371,14752.458913
3200.0,5959,14793.912246
1600.0,3120,14815.371911
1600.0,2669,14833.796496
3200.0,5644,14873.070837
800.0,2715,14891.634384
1600.0,3211,14913.544792
800.0,1751,14925.379375
0.0,3342,14948.266483
2400.0,6472,14992.919039
3200.0,6265,15036.552265
2400.0,3784,15062.751043
4000.0,5940,15104.064818
1600.0,4559,15135.644031
3200.0,5374,15172.803772
4000.0,6278,15216.91333
2400.0,8443,15275.309171
2400.0,6975,15324.600639
1600.0,8426,15383.654585
3200.0,7354,15434.745496
3200.0,10195,15506.123602
3200.0,7153,15556.295629
4000.0,3414,15580.290462
2400.0,5580,15618.555253
2400.0,5811,15658.704808
3200.0,5067,15698.58822
2400.0,8655,15760.480155
3200.0,7284,15810.344946
1600.0,5689,15848.064914
1600.0,4396,15876.623312
3200.0,4168,15903.610155
2400.0,5537,15939.870994
3200.0,7490,15988.979832
2400.0,3248,16010.451835
2400.0,2940,16029.653306
3200.0,6756,16074.168525
3200.0,6978,16120.084116
3200.0,11264,16194.067851
2400.0,5599,16230.689151
1600.0,3229,16251.498241
2400.0,6200,16291.820254
3200.0,5412,16326.977441
800.0,2310,16345.810615
3200.0,7484,16397.052301
3200.0,7700,16466.991987
4000.0,8801,16555.359802
2400.0,5676,16625.908342
1600.0,3086,16662.502414
4000.0,4978,16717.158319
3200.0,10990,16816.744822
3200.0,4690,16856.685802
2400.0,3974,16893.27831
2400.0,8190,16964.617419
2400.0,5664,17010.24454
3200.0,6986,17081.767435
4000.0,5226,17134.358153
2400.0,7488,17207.636281
3200.0,7537,17264.240811
3200.0,2585,17281.002403
3200.0,6973,17327.661911
3200.0,5619,17365.93337
3200.0,10121,17433.811824
4000.0,3497,17456.917714
3200.0,5462,17493.00214
3200.0,2450,17511.351337
3200.0,4530,17566.908362
2400.0,8446,18059.547847
2400.0,5460,19459.254065
3200.0,9370,20537.84236
1600.0,4880,21513.47403
2400.0,10984,25207.706168
3200.0,4614,25265.683591
4000.0,4116,32339.702803
4000.0,8675,36055.587594
4000.0,4578,36116.469373
3200.0,5552,36189.115862
2400.0,4088,36240.382695
3200.0,5855,36319.925955
2400.0,7742,36410.731695
1600.0,3196,36440.515198
3200.0,9767,36525.710437
3200.0,7701,36593.141318
3200.0,9675,36679.544003
1600.0,9404,38585.007588
3200.0,6817,38656.109631
3200.0,6232,38718.696029
2400.0,4402,38763.850863
2400.0,9750,38864.425473
3200.0,4146,40734.503436
3200.0,5230,40794.795151
3200.0,3342,40830.444736
4000.0,6162,40893.592809
3200.0,4358,40938.44537
4000.0,6066,41004.150268
3200.0,8524,43131.537408
2400.0,9902,50413.180161
3200.0,4741,51893.781227
2400.0,4744,54051.792372
3200.0,9660,56560.056085
3200.0,3428,57518.441494
3200.0,5485,57730.13255
2400.0,9689,64915.429537
3200.0,7443,72521.353283
2400.0,5282,75669.663685
3200.0,5230,77707.321366
2400.0,3361,77755.686366
2400.0,3518,77806.880214
2400.0,7547,79676.546577
2400.0,5555,86505.474513
3200.0,5474,86680.042419
4000.0,13172,86811.12326
1600.0,2026,86830.240485
3200.0,6219,86891.552255
2400.0,9409,86988.473604
3200.0,3370,87022.169882
3200.0,9421,87111.636471
2400.0,3481,87144.039998
3200.0,4068,87182.609345
2400.0,7508,87254.64781
3200.0,5556,87307.697674
2400.0,8165,88851.890163
3200.0,5590,88925.767738
3200.0,3959,88977.226351
800.0,1522,88989.30524
