#{"t_start": 1756398273.323046, "env_id": "ALE/MarioBros-v5"}
r,l,t
0.0,1974,3230.784394
800.0,1968,3244.242314
0.0,2311,3260.071729
0.0,1420,3269.621213
0.0,2450,3286.288231
0.0,2111,3301.022933
0.0,1294,3309.697865
0.0,1463,3319.396452
0.0,958,3325.721665
0.0,856,3331.193491
800.0,1916,3344.196733
0.0,1656,3355.304166
0.0,1289,3363.854282
0.0,1967,3377.104238
0.0,1367,3386.429321
0.0,732,3391.089319
0.0,1570,3401.703853
0.0,1563,3412.217512
0.0,753,3417.009287
0.0,2272,3432.507155
0.0,1288,3441.085359
0.0,1743,3453.067957
0.0,1579,3464.058601
0.0,738,3468.8326
0.0,1974,3482.233306
0.0,2408,3498.511741
800.0,1562,3509.054742
0.0,1948,3522.496823
0.0,1156,3530.159188
0.0,2064,3544.28822
0.0,1900,3556.934999
0.0,1565,3567.495774
0.0,1646,3578.649161
1600.0,1425,3588.262467
800.0,2271,3603.635915
0.0,1104,3610.934375
0.0,1305,3619.631234
0.0,1223,3627.743419
0.0,897,3633.614578
0.0,2062,3647.681021
0.0,1631,3658.894908
1600.0,2402,3675.456262
0.0,1364,3684.740059
0.0,1993,3698.326885
0.0,1804,3710.584905
0.0,2315,3726.479834
0.0,1974,3739.910345
0.0,2398,3756.561505
0.0,1976,3769.988138
0.0,1972,3783.515216
0.0,2742,3802.525502
0.0,1546,3812.963928
800.0,2289,3828.565601
0.0,1490,3838.552836
0.0,1403,3848.005404
0.0,1493,3858.021582
0.0,1978,3871.755213
0.0,1292,3880.368828
0.0,2067,3894.39727
0.0,2422,3911.004193
0.0,1848,3925.196795
0.0,2080,3947.786687
2400.0,1970,3961.707169
0.0,1702,3972.622586
0.0,2651,3989.953459
1600.0,2252,4004.640877
0.0,1393,4013.524178
0.0,2254,4028.370162
0.0,2318,4043.49722
0.0,1995,4056.369605
0.0,1985,4069.531282
0.0,1636,4080.193646
0.0,1444,4089.416744
0.0,2019,4103.158325
0.0,1369,4112.049133
0.0,1328,4120.683937
800.0,2712,4138.559323
0.0,721,4142.895221
0.0,2736,4161.328018
0.0,1273,4169.476195
0.0,1835,4181.55559
800.0,1392,4190.357302
0.0,1394,4199.340027
0.0,2040,4212.546855
0.0,1106,4219.35021
800.0,2380,4235.154603
0.0,2072,4248.79321
0.0,680,4253.036467
1600.0,2052,4266.100656
800.0,1683,4276.907202
0.0,1376,4285.681847
1600.0,2276,4300.875235
800.0,2423,4316.918741
1600.0,1446,4326.149477
0.0,769,4330.883088
0.0,1562,4340.869065
800.0,2225,4355.295699
2400.0,2159,4369.308944
0.0,1732,4380.442593
0.0,484,4383.203883
800.0,2006,4396.233894
0.0,663,4400.108513
0.0,1862,4412.10476
0.0,1356,4420.735639
0.0,911,4426.48609
0.0,2746,4444.430965
0.0,474,4447.165054
0.0,2286,4461.924743
800.0,1371,4470.647132
0.0,2298,4486.101911
0.0,1861,4498.307577
0.0,2314,4513.512731
0.0,2454,4530.053095
1600.0,2418,4546.373386
0.0,3107,4567.401711
0.0,1513,4577.354003
0.0,2006,4590.595427
0.0,1914,4605.487635
0.0,1489,4615.588585
800.0,1848,4627.885693
0.0,2252,4643.104494
0.0,1024,4649.846975
0.0,249,4651.019095
0.0,1348,4659.930283
0.0,1682,4671.447976
0.0,924,4677.416175
800.0,1966,4690.753168
800.0,2707,4709.201526
0.0,1212,4717.110313
0.0,1973,4730.366884
0.0,1489,4740.11106
0.0,2324,4755.955964
0.0,2162,4770.619463
0.0,1618,4781.626288
0.0,2424,4798.043347
0.0,1441,4807.486626
800.0,2122,4821.856434
0.0,1262,4830.093009
0.0,2114,4845.032127
0.0,1697,4856.370428
0.0,2448,4873.188366
0.0,1844,4888.521501
800.0,2268,4906.891673
0.0,2010,4924.811222
0.0,2321,4942.076435
0.0,1434,4952.646474
0.0,686,4957.958847
0.0,1907,4978.116534
0.0,2114,4994.074117
0.0,1017,5001.346809
0.0,1473,5010.977305
0.0,1475,5020.848181
0.0,1584,5031.206921
800.0,1461,5040.801185
800.0,2442,5056.991971
0.0,1651,5067.875309
0.0,2353,5084.155976
0.0,1901,5099.677615
0.0,2378,5119.518161
0.0,3179,5148.198088
0.0,1484,5162.049319
0.0,1357,5175.264874
0.0,2371,5193.446733
800.0,1966,5211.429801
0.0,1894,5227.944743
800.0,2300,5244.978159
0.0,2264,5262.862462
0.0,2594,5282.088709
0.0,2064,5295.775818
0.0,2743,5314.636784
0.0,2362,5330.848336
0.0,1293,5339.328638
0.0,1236,5347.537508
0.0,2244,5362.448337
0.0,2554,5379.756968
2400.0,2400,5396.001676
0.0,2310,5411.910913
1600.0,3947,5439.098643
800.0,1986,5452.681462
0.0,2466,5469.214802
0.0,2432,5485.934642
800.0,2688,5504.157905
0.0,2494,5520.905846
0.0,1812,5535.709375
0.0,1966,5550.697128
0.0,1462,5561.042775
800.0,2671,5582.123936
0.0,2502,5599.584152
0.0,1984,5615.321284
0.0,2286,5630.845234
0.0,1558,5642.446556
0.0,1561,5653.115765
0.0,1861,5666.264838
0.0,1914,5679.337013
0.0,2066,5695.136888
0.0,2238,5710.495026
0.0,2322,5725.957031
0.0,2414,5743.806074
0.0,2117,5760.145993
0.0,2506,5778.92298
0.0,2320,5795.650989
800.0,2736,5816.228946
0.0,2066,5830.271401
0.0,1691,5842.262082
0.0,1489,5852.292011
2400.0,2454,5869.879783
0.0,2276,5885.361218
0.0,3179,5913.659755
0.0,2431,5934.614773
0.0,1285,5945.966215
0.0,2038,5961.020288
800.0,2909,5981.970643
800.0,1279,5990.450401
0.0,2724,6010.837901
0.0,1095,6018.162714
0.0,2514,6036.740849
0.0,3056,6069.17905
0.0,2272,6098.935961
0.0,2416,6124.085796
0.0,1962,6142.296562
800.0,3414,6176.476893
800.0,2252,6198.827202
0.0,2761,6224.846699
0.0,1987,6238.948015
0.0,1254,6248.506978
0.0,2486,6268.024011
0.0,2276,6286.982585
0.0,3316,6325.521766
1600.0,1973,6350.341488
800.0,4118,6387.847133
0.0,3112,6418.657694
800.0,4431,6462.961345
0.0,3460,6496.817523
0.0,1988,6519.940099
0.0,2507,6541.440959
0.0,2436,6560.915645
0.0,2699,6590.467592
0.0,1962,6611.688493
0.0,3207,6647.780894
800.0,2650,6672.597696
0.0,3052,6698.702264
800.0,2431,6726.201205
0.0,2429,6755.430137
800.0,3281,6787.624458
0.0,2983,6819.832341
0.0,1962,6836.942792
0.0,2001,6852.1959
0.0,2996,6873.973317
0.0,2217,6889.872461
0.0,3905,6916.939205
0.0,2286,6932.438112
0.0,1848,6944.982195
0.0,4520,6977.748397
0.0,2283,6999.672493
1600.0,4504,7038.754209
0.0,3964,7077.099706
0.0,3988,7111.358134
1600.0,1660,7124.423593
0.0,2502,7146.886128
0.0,3375,7175.305057
0.0,3052,7203.121521
0.0,3214,7229.812993
0.0,3629,7256.225211
800.0,3421,7280.082986
0.0,3996,7309.622911
0.0,3110,7333.597755
0.0,4423,7371.518488
0.0,1690,7389.556743
800.0,3924,7427.675865
0.0,2707,7446.422003
0.0,3226,7469.520146
0.0,4425,7512.536317
0.0,3927,7550.696587
0.0,4140,7586.850712
0.0,3938,7626.097312
0.0,2210,7645.837716
4000.0,5062,7700.493995
0.0,4431,7739.174509
0.0,2720,7761.774952
0.0,3314,7793.690595
0.0,3182,7817.549964
0.0,4049,7855.23301
0.0,2650,7878.409245
0.0,2754,7903.704094
0.0,4562,7947.05876
1600.0,4784,7999.498458
2400.0,7450,8066.182214
1600.0,2746,8084.696982
0.0,3114,8105.074404
0.0,4148,8132.45611
0.0,5593,8168.987772
1600.0,6185,8218.511042
0.0,2699,8237.079785
0.0,4566,8268.877222
0.0,3154,8290.366737
0.0,6239,8333.924005
0.0,3996,8361.35759
0.0,3204,8383.001385
0.0,2524,8400.067232
0.0,4151,8428.204875
800.0,3254,8450.065656
2400.0,4699,8486.503676
0.0,4065,8517.7935
0.0,3291,8540.166982
0.0,10096,8608.591345
0.0,2715,8626.845323
0.0,3387,8649.451456
0.0,3884,8675.732434
0.0,3537,8699.311022
0.0,3104,8719.957479
0.0,3326,8742.3874
1600.0,4413,8772.243614
800.0,3923,8798.573394
0.0,2941,8818.215081
0.0,9660,8883.674856
0.0,1962,8897.26695
0.0,4722,8929.410846
0.0,3342,8951.878576
0.0,4117,8979.796193
1600.0,5385,9015.923121
0.0,3207,9037.43514
0.0,4140,9065.281573
0.0,3928,9092.472562
800.0,4558,9123.334984
0.0,2681,9141.994733
0.0,3389,9164.887906
2400.0,8163,9220.084438
800.0,3651,9244.50647
0.0,3079,9265.156428
0.0,3108,9286.140124
0.0,3609,9310.360631
0.0,4940,9344.038678
1600.0,2072,9357.661964
1600.0,4980,9392.405439
0.0,4906,9424.739127
1600.0,2468,9440.782941
0.0,3121,9461.396965
0.0,5263,9495.879576
0.0,3194,9516.856917
1600.0,6226,9557.604051
800.0,4550,9587.333834
0.0,3999,9613.281111
0.0,3289,9634.731559
0.0,4416,9663.407614
0.0,4633,9693.505414
1600.0,3470,9716.169289
0.0,4266,9743.844237
800.0,4479,9773.057933
0.0,5276,9807.362164
0.0,7098,9853.751174
800.0,3329,9875.619976
1600.0,5292,9910.057205
0.0,5613,9946.881708
1600.0,5560,9983.074077
1600.0,8163,10037.578032
0.0,8448,10092.569485
0.0,4506,10122.030514
0.0,5520,10157.949915
0.0,4417,10186.697461
0.0,4564,10216.199635
2400.0,5016,10248.914576
0.0,3485,10271.301192
2400.0,6333,10312.4955
1600.0,5255,10346.532052
0.0,4140,10373.232706
0.0,3961,10398.581399
1600.0,4940,10430.421414
1600.0,6539,10473.012718
800.0,4746,10503.753891
0.0,4182,10530.841756
0.0,3568,10553.777774
0.0,5520,10589.510884
800.0,6197,10629.821146
0.0,5568,10665.784821
4000.0,6647,10708.889196
0.0,3715,10732.852565
0.0,6230,10773.452728
0.0,4223,10800.784903
0.0,2552,10817.177469
0.0,4421,10845.642073
0.0,5449,10880.941335
1600.0,4379,10909.308167
0.0,3400,10931.234983
0.0,8150,10984.127074
0.0,7502,11032.780316
2400.0,5540,11068.627444
2400.0,9686,11131.591586
800.0,3392,11153.702752
0.0,3073,11173.397562
800.0,5521,11209.091158
0.0,5717,11245.974718
0.0,2960,11265.035526
0.0,4525,11294.186155
0.0,3332,11315.647631
0.0,3100,11335.631036
0.0,3468,11357.819996
0.0,7063,11403.525403
2400.0,5260,11437.62289
0.0,6566,11480.528408
0.0,6174,11520.453317
0.0,4165,11547.207884
0.0,5630,11583.625632
0.0,5535,11619.442916
0.0,2757,11637.022505
0.0,4172,11663.843824
1600.0,3211,11685.101862
0.0,4941,11717.051613
0.0,8166,11770.621718
0.0,5294,11804.866669
0.0,6530,11847.233337
800.0,4243,11874.468576
0.0,7524,11931.462392
1600.0,4128,11968.516389
0.0,4499,12005.053518
1600.0,7724,12071.146835
1600.0,4243,12099.202555
800.0,5376,12137.230675
1600.0,8491,12193.470105
0.0,3658,12217.273016
0.0,5650,12258.684147
1600.0,4530,12293.783955
0.0,5403,12329.612065
2400.0,5379,12365.616316
0.0,7734,12416.448684
0.0,5710,12453.961665
0.0,7042,12502.740538
1600.0,5552,12548.809399
0.0,4182,12587.806148
0.0,4819,12620.876014
0.0,4182,12650.160884
0.0,5190,12693.015722
3200.0,4304,12732.384653
2400.0,4896,12765.398463
2400.0,5557,12807.975138
0.0,2436,12823.962687
800.0,3494,12860.702403
4000.0,4647,12900.52773
1600.0,1236,12908.344047
0.0,1064,12914.917492
0.0,976,12920.968186
0.0,1592,12931.182037
0.0,665,12935.265131
2400.0,4506,12965.19711
1600.0,2742,12983.213342
0.0,1429,12992.297386
800.0,4527,13021.937581
2400.0,3386,13044.234894
1600.0,1942,13056.701873
4000.0,2962,13075.714304
3200.0,2272,13090.987718
800.0,1504,13106.84784
4000.0,5070,13149.822862
2400.0,4883,13182.687737
800.0,3235,13204.541309
4800.0,4937,13237.060429
4000.0,3934,13266.810883
4000.0,4186,13295.336815
1600.0,2870,13325.576913
2400.0,2877,13353.411272
2400.0,5469,13400.909474
3200.0,8526,13470.765665
3200.0,4514,13511.654405
1600.0,6216,13566.691121
3200.0,4245,13605.523391
1600.0,4969,13646.742568
2400.0,6189,13693.484363
1600.0,4542,13735.413926
1600.0,5550,13780.05439
800.0,4504,13815.54889
4000.0,4976,13857.134995
4000.0,2277,13875.590019
3200.0,3149,13901.309309
2400.0,6721,13949.292428
2400.0,4560,13980.768902
2400.0,4527,14011.477352
3200.0,6692,14057.13638
1600.0,1941,14069.706038
2400.0,2416,14085.481208
3200.0,2511,14101.882005
4000.0,2833,14120.862688
2400.0,5666,14159.802169
3200.0,4437,14189.682418
2400.0,9909,14262.395613
4000.0,8324,14323.424127
0.0,1142,14330.835154
1600.0,2734,14350.256585
0.0,985,14356.932747
2400.0,3080,14376.959217
4000.0,3231,14408.792372
1600.0,4980,14457.562253
1600.0,3969,14487.248467
4000.0,4507,14518.526359
2400.0,5527,14568.04337
3200.0,5610,14607.040792
3200.0,3373,14630.80905
3200.0,4038,14659.053742
1600.0,6491,14704.11481
3200.0,9764,14772.391129
2400.0,3326,14795.404995
3200.0,7429,14847.305758
2400.0,7504,14899.54872
1600.0,3937,14926.83616
800.0,5538,14965.046278
3200.0,5685,15004.232079
4000.0,8535,15063.723582
3200.0,8498,15122.934711
1600.0,2922,15142.966445
3200.0,5937,15183.995037
3200.0,10655,15258.437791
1600.0,3963,15285.821973
1600.0,5580,15325.136504
2400.0,5785,15365.586174
3200.0,2829,15384.987942
4000.0,6570,15430.606103
4000.0,2346,15446.719548
4000.0,7023,15495.681091
1600.0,4988,15530.577294
3200.0,5872,15572.103923
4000.0,6604,15617.613105
4000.0,3440,15641.443497
2400.0,2971,15661.63036
4800.0,5104,15702.017806
2400.0,4532,15734.901504
4000.0,7357,15786.222448
2400.0,5788,15824.552246
800.0,4943,15857.006274
2400.0,6490,15899.466712
3200.0,4941,15931.71015
3200.0,5403,15966.897902
2400.0,4562,15997.084474
3200.0,3167,16017.652235
1600.0,2469,16033.820495
4000.0,5996,16073.286999
3200.0,3125,16093.494049
3200.0,5566,16130.112582
2400.0,1966,16142.779548
2400.0,4697,16173.322185
3200.0,6070,16212.949856
1600.0,5404,16248.127854
1600.0,3082,16267.827865
3200.0,4550,16297.278688
4800.0,6805,16345.669571
2400.0,6516,16390.479745
3200.0,7232,16447.322818
2400.0,6198,16516.945629
4000.0,5581,16572.681303
3200.0,9746,16689.438222
3200.0,8972,16776.981291
1600.0,2114,16796.063673
4000.0,5137,16840.426578
3200.0,8209,16914.467383
3200.0,5540,16961.530936
3200.0,5524,17006.13281
4000.0,5912,17068.7957
3200.0,2711,17096.121642
4000.0,3227,17123.784006
2400.0,4001,17163.030299
1600.0,3010,17193.343414
3200.0,9264,17266.018414
4000.0,3923,17291.669336
2400.0,2211,17306.523225
2400.0,4510,17336.492761
800.0,1082,17343.361222
2400.0,8165,17398.815402
1600.0,4986,17432.11411
2400.0,3211,17453.110011
3200.0,6234,17494.446292
3200.0,5707,17534.772294
2400.0,7502,18026.823423
2400.0,3881,19412.843431
3200.0,5286,20450.238928
3200.0,5230,20513.432808
2400.0,10247,21542.97417
4000.0,5248,22622.819839
3200.0,4268,25223.623538
2400.0,9753,32371.261865
3200.0,4142,36027.654837
0.0,4204,36081.925565
3200.0,2646,36117.643982
3200.0,6194,36198.705776
4000.0,8909,36316.393819
3200.0,10459,36434.258456
3200.0,4413,36472.566907
2400.0,5636,36521.64872
1600.0,2281,36541.092007
2400.0,6186,36595.291615
2400.0,4048,36631.407096
2400.0,3980,36666.563469
3200.0,9408,38563.279827
2400.0,8814,38661.431451
4000.0,5697,38718.440861
3200.0,3947,38758.862175
2400.0,9832,38860.592036
3200.0,10291,40801.273804
3200.0,5759,40863.611141
3200.0,3311,40894.75512
4000.0,5204,40948.92195
3200.0,6363,41966.917606
3200.0,2257,41993.98323
3200.0,8814,46754.954395
3200.0,4309,46796.987319
2400.0,8448,51919.650479
3200.0,4414,54069.180137
2400.0,5626,56529.405866
3200.0,8832,57693.883021
1600.0,4465,61250.208032
3200.0,5645,61946.365938
2400.0,5265,68517.133927
4000.0,5796,72545.253489
3200.0,6194,77665.538209
2400.0,5651,77747.601086
2400.0,4519,77812.253407
3200.0,8887,82856.27146
1600.0,2421,82881.843431
2400.0,7319,86684.846102
2400.0,3923,86724.304439
2400.0,3277,86756.265924
1600.0,6196,86816.614704
4000.0,8966,86905.109091
2400.0,3894,86944.566061
4000.0,3168,86977.259291
800.0,1856,86995.474796
3200.0,3407,87029.243302
3200.0,5542,87082.004272
3200.0,11974,87195.648051
2400.0,7714,87269.688766
3200.0,5619,87323.223586
4000.0,8022,88871.324539
