#{"t_start": 1756398273.243715, "env_id": "ALE/MarioBros-v5"}
r,l,t
3200.0,5379,87262.845621
3200.0,5265,87312.93301
3200.0,5538,87371.076914
3200.0,4656,88889.854159
4000.0,4390,88939.722821
3200.0,5576,89000.398831
3200.0,4185,89044.666953
3200.0,7195,89119.361023
4000.0,5062,89167.990186
1600.0,6930,89226.062585
2400.0,4681,89260.11808
2400.0,4175,89290.009542
3200.0,4870,89337.865968
2400.0,5593,89396.109061
3200.0,3497,89428.286446
2400.0,4450,89471.644061
4000.0,7158,89539.900223
2400.0,8809,89639.730107
3200.0,4166,89694.549378
1600.0,6238,89745.583163
4000.0,7153,89801.79663
2400.0,5713,89866.755491
0.0,1072,89878.704408
3200.0,5770,89930.976015
3200.0,5592,89979.657326
1600.0,11246,90095.606741
3200.0,9737,90172.080957
2400.0,9847,90249.352409
3200.0,5102,90292.916239
4000.0,8876,90361.021577
4000.0,6324,90412.470361
2400.0,11658,90514.895546
2400.0,6174,90563.578661
1600.0,2732,90583.886422
3200.0,9728,90653.667264
3200.0,7763,90708.746622
3200.0,12703,90802.403308
5600.0,3335,90824.456824
2400.0,5335,90859.975456
3200.0,3198,90882.274253
3200.0,5672,90921.853143
3200.0,9703,90999.416731
3200.0,5334,91036.06299
2400.0,4406,91066.008466
1600.0,5686,91122.445019
2400.0,9536,91196.936419
2400.0,8477,91255.486306
4000.0,5268,91290.631821
2400.0,6973,91337.161823
3200.0,4453,91366.239365
2400.0,7990,91419.621684
4000.0,4246,91447.510773
3200.0,4637,91478.029961
3200.0,3002,91498.066957
4000.0,2932,91517.193932
4000.0,3891,91542.663246
4000.0,5594,91579.583264
2400.0,2929,91598.715353
4000.0,5069,91631.842658
2400.0,4950,91664.203585
3200.0,7482,91723.060339
2400.0,5001,91761.437345
2400.0,4358,91790.17619
3200.0,4107,91817.046482
3200.0,4192,91846.182493
3200.0,2113,91860.115407
4000.0,3948,91889.417512
4000.0,6559,91937.592204
2400.0,5645,91975.530879
4000.0,4713,92006.487356
4000.0,7921,92061.047058
2400.0,4180,92090.748885
4000.0,5377,92126.084103
3200.0,4167,92153.530061
1600.0,2221,92168.389626
3200.0,2298,92183.301136
4000.0,4003,92209.468987
3200.0,3726,92233.998931
4000.0,3146,92254.446814
3200.0,2995,92273.860163
5600.0,4733,92304.744771
4000.0,4609,92334.777101
4000.0,3787,92359.631
3200.0,3462,92382.289651
1600.0,2730,92401.322078
2400.0,5269,92440.75303
3200.0,1875,92455.422523
4800.0,3366,92479.428267
4000.0,6195,92521.286821
3200.0,3322,92543.434573
3200.0,1642,92554.068773
4000.0,5634,92591.269441
4000.0,3426,92613.613569
3200.0,4605,92643.775818
2400.0,4774,92684.359166
3200.0,3024,92705.414663
4000.0,4015,92742.589779
2400.0,3418,92774.340765
4000.0,6594,92824.052871
4800.0,3226,92845.600434
3200.0,3325,92867.550772
5600.0,4400,92897.021996
6400.0,6210,92938.529327
3200.0,7886,92991.484022
4000.0,5862,93030.622942
4000.0,5879,93069.839975
4000.0,3728,93094.634172
3200.0,3830,93122.764671
3200.0,2472,93140.027948
4000.0,5976,93181.285253
4000.0,4043,93210.935106
3200.0,3742,93252.403541
2400.0,5582,93308.058538
4000.0,5531,93354.651758
3200.0,3928,93387.854636
3200.0,3923,93414.024298
2400.0,7733,93465.965581
4000.0,6934,93518.544672
4000.0,5811,93560.299274
5600.0,7154,93610.297304
3200.0,4329,93639.452892
3200.0,6026,93680.002347
3200.0,5564,93717.709839
3200.0,2721,93735.841538
4000.0,5738,93774.421486
4000.0,6324,93819.837866
2400.0,3725,93845.806996
3200.0,4994,93880.124894
2400.0,5690,93923.87681
4000.0,5531,93978.381937
4000.0,5362,94033.893391
4800.0,4316,94070.153266
4000.0,7391,94146.440101
4000.0,2394,94171.41431
4000.0,4844,94223.047587
2400.0,5575,94275.946472
4000.0,5898,94329.123569
2400.0,7727,94386.344317
4000.0,4676,94419.789402
4000.0,4395,94450.943617
4000.0,1946,94464.64051
2400.0,8450,94528.748447
4000.0,1924,94542.257036
3200.0,4434,94579.60735
1600.0,4544,94617.068528
5600.0,6718,94673.022495
4000.0,4070,94712.207021
3200.0,4578,94748.690812
3200.0,4413,94780.547086
4000.0,5529,94823.97379
4000.0,3683,94860.338929
4000.0,5139,94904.62994
2400.0,7736,94980.013214
4000.0,6001,95032.210435
3200.0,4882,95072.516613
4000.0,10703,95158.087036
5600.0,2188,95175.260357
2400.0,4550,95213.505082
2400.0,4152,95250.557148
3200.0,4772,95298.641807
3200.0,3872,95328.795867
4000.0,4440,95363.268171
3200.0,4990,95403.213104
3200.0,5430,95454.43332
4000.0,3100,95488.527406
4000.0,4658,95528.56501
3200.0,3318,95564.23957
3200.0,5538,95619.836453
2400.0,5230,95667.995372
4000.0,4276,95702.689487
4000.0,6308,95758.278455
4000.0,4080,95793.301069
3200.0,4463,95831.592274
3200.0,4053,95867.682342
4000.0,4573,95907.476417
3200.0,4142,95945.853908
4000.0,3374,95975.061898
4000.0,3633,96004.707741
3200.0,2852,96027.336296
4000.0,4613,96069.789785
4000.0,4059,96108.449207
3200.0,5109,96167.800026
2400.0,2298,96190.453272
5600.0,2404,96209.458278
3200.0,4994,96251.990003
4000.0,2409,96271.805708
3200.0,5344,96329.513229
4000.0,7169,96393.020435
3200.0,4979,96439.9365
1600.0,3053,96467.391317
2400.0,3392,96504.476836
3200.0,5263,96557.606698
4000.0,3670,96584.73253
4000.0,3670,96610.631586
4000.0,5343,96648.439681
4000.0,2374,96664.894296
3200.0,4607,96697.227258
4000.0,5757,96737.604243
3200.0,3540,96762.151236
4000.0,2204,96777.41844
4000.0,3662,96802.853337
4000.0,2530,96820.319057
4000.0,6042,96862.424728
3200.0,4526,96894.198997
3200.0,2167,96909.332608
2400.0,2439,96926.004374
3200.0,3307,96949.271681
3200.0,3175,96971.180292
4000.0,2861,96991.162656
4000.0,4358,97021.411123
4000.0,4388,97051.981806
2400.0,2398,97068.43521
4000.0,2955,97088.804489
3200.0,3564,97126.149997
3200.0,2933,97150.655252
4000.0,3659,97176.449322
2400.0,3980,97204.187255
4000.0,2640,97222.737327
5600.0,2703,97241.764031
4000.0,3395,97265.446724
4000.0,3391,97289.235538
2400.0,2456,97306.062089
4000.0,3251,97328.495176
4000.0,2805,97348.060142
4000.0,3714,97373.667609
5600.0,2837,97393.184385
1600.0,1575,97403.997323
4000.0,1567,97414.631235
3200.0,2274,97430.197704
4000.0,3282,97452.942988
3200.0,2431,97469.786109
4000.0,2760,97488.669633
2400.0,1917,97501.69178
0.0,1366,97510.846933
3200.0,3962,97538.536402
4000.0,3431,97562.582608
4000.0,3177,97584.409765
4000.0,2926,97607.476656
4000.0,4210,97641.113677
5600.0,4398,97677.408986
2400.0,3396,97706.237737
4000.0,2169,97724.286194
3200.0,4386,97763.229553
4000.0,3601,97794.716164
3200.0,5260,97844.69916
4000.0,4700,97883.816032
2400.0,6320,97938.680839
2400.0,3923,97975.989609
4000.0,5071,98018.481445
3200.0,4746,98056.669264
4000.0,1806,98073.151573
4000.0,5966,98142.703229
3200.0,1652,98160.93029
4000.0,2210,98182.569637
1600.0,1342,98196.329598
4000.0,1678,98208.554968
2400.0,4360,98237.797236
4000.0,3162,98258.887589
3200.0,4098,98286.482182
4000.0,2768,98304.949214
4800.0,5305,98340.426661
2400.0,2198,98354.964
3200.0,4294,98383.668951
4000.0,4210,98411.528112
4000.0,1902,98423.900887
4000.0,2056,98437.664534
2400.0,5615,98475.010637
4000.0,4221,98503.154985
4000.0,2909,98523.850318
4000.0,1943,98538.650259
3200.0,2064,98554.717934
4000.0,3028,98576.668159
4000.0,1770,98589.249082
4000.0,4212,98620.711924
4000.0,4278,98651.669273
2400.0,3979,98680.574472
3200.0,6965,98731.498631
3200.0,3092,98762.602738
3200.0,4390,98797.624104
4000.0,2938,98817.821407
4000.0,2355,98838.081447
4000.0,2654,98857.478238
4000.0,2298,98874.86112
4000.0,2168,98890.462948
4000.0,6627,98939.775176
2400.0,5729,98981.865685
4000.0,2601,99000.768433
4000.0,3099,99022.968662
800.0,2266,99041.300882
4000.0,3550,99068.764943
4000.0,5109,99109.460101
4000.0,3343,99135.077155
4000.0,3371,99160.220082
4000.0,4037,99191.401692
4000.0,2749,99212.081311
4000.0,1968,99226.293697
4000.0,3046,99248.739456
3200.0,2255,99266.17093
4000.0,3034,99290.625934
4000.0,3502,99320.271848
4000.0,2786,99339.639241
4000.0,5333,99379.972593
4000.0,5714,99421.581823
4000.0,4156,99452.233396
4000.0,2696,99475.167716
3200.0,3308,99502.075781
4000.0,4991,99540.637878
4000.0,3081,99574.147917
4000.0,2560,99593.239338
4000.0,4418,99636.180762
4000.0,4176,99673.46879
2400.0,2330,99694.118415
4000.0,6256,99753.548836
4000.0,2908,99776.884553
4000.0,5268,99815.70495
4000.0,3261,99840.33614
4000.0,4072,99896.136266
4000.0,2913,99921.621088
4000.0,3219,99948.696327
2400.0,3928,99976.000962
3200.0,2995,99999.49169
2400.0,1635,100010.81514
4000.0,2945,100033.337521
3200.0,3236,100079.046994
4000.0,3091,100110.497086
3200.0,5187,100160.188718
3200.0,3751,100192.303031
3200.0,3184,100217.390621
4000.0,2823,100239.584454
4000.0,2422,100261.823298
4800.0,2206,100281.092459
3200.0,4176,100314.4594
4000.0,3939,100359.928195
4800.0,4991,100402.04976
3200.0,7929,100475.25918
2400.0,7198,100532.762519
4000.0,2784,100554.559255
3200.0,3403,100582.510351
4000.0,2789,100607.291074
4800.0,2660,100634.831113
4000.0,4640,100680.537896
4000.0,1904,100696.896768
4000.0,2084,100712.20177
4000.0,2197,100728.025919
3200.0,4753,100762.925359
3200.0,4056,100792.317929
4000.0,2007,100806.936739
4000.0,4543,100839.545277
3200.0,3487,100864.708062
4000.0,2806,100885.236208
4000.0,1856,100898.647752
4000.0,4515,100934.560927
4000.0,2378,100956.127711
4000.0,3007,100991.18502
4000.0,2853,101021.024598
3200.0,3320,101056.933237
4000.0,2451,101085.197394
4000.0,2204,101102.583626
4000.0,4394,101137.52779
4000.0,1966,101159.869692
3200.0,4030,101201.407631
4000.0,2921,101226.356219
2400.0,1856,101241.885097
4000.0,3049,101267.0594
4000.0,2106,101287.275168
1600.0,1593,101299.818545
4000.0,2865,101325.498224
4000.0,3001,101355.705235
4000.0,3553,101396.963935
4000.0,3060,101431.669852
4000.0,1767,101445.909331
3200.0,2054,101466.350363
4800.0,2454,101486.240166
4000.0,2222,101506.188322
3200.0,3092,101530.026965
4000.0,3050,101555.653744
4000.0,1808,101570.959769
3200.0,2440,101588.0803
1600.0,2152,101603.369708
4000.0,1890,101616.266861
4000.0,1903,101629.200583
4000.0,2404,101646.102063
1600.0,2649,101664.455651
1600.0,1853,101677.410605
1600.0,1400,101686.892533
2400.0,3380,101709.688368
4000.0,2648,101727.534461
800.0,1196,101735.248669
4000.0,3983,101761.557458
4000.0,3006,101782.023391
4000.0,1705,101793.526685
4000.0,2032,101807.316693
4000.0,2793,101825.896349
4000.0,2692,101843.598934
4000.0,2175,101857.912815
4800.0,2022,101871.444933
4000.0,3236,101893.538221
4000.0,3374,101916.79697
4000.0,2726,101935.085023
4000.0,3517,101958.410412
4000.0,2512,101974.840745
4000.0,2837,101993.483048
4000.0,3099,102013.748075
3200.0,2731,102031.698818
3200.0,4262,102059.804438
4000.0,4865,102091.835929
4000.0,4008,102118.110156
4000.0,2795,102136.439784
4000.0,2229,102151.080413
4000.0,1411,102160.120347
4000.0,3997,102186.544228
4000.0,1572,102196.536003
2400.0,3696,102220.774097
4000.0,1628,102231.275152
4000.0,2822,102249.57611
4000.0,2140,102263.367054
4000.0,2610,102280.382677
4000.0,2390,102295.931155
4000.0,2841,102314.447801
3200.0,2650,102331.620751
3200.0,2734,102349.402991
4000.0,2713,102367.003208
4000.0,1825,102378.910222
4000.0,2411,102394.453192
4000.0,3556,102417.578996
4000.0,2656,102434.784823
4000.0,2143,102448.970435
3200.0,2635,102466.113691
4000.0,1978,102478.853177
4000.0,2234,102493.75816
4000.0,1949,102506.687964
4000.0,1872,102518.723571
0.0,1820,102530.637925
1600.0,2311,102545.732913
4000.0,3380,102567.890619
3200.0,3401,102590.008137
3200.0,2496,102606.089004
4000.0,1799,102617.644247
4000.0,1864,102629.620493
3200.0,2282,102644.363255
4000.0,2225,102658.771252
4000.0,2002,102671.581969
5600.0,1731,102682.743596
4000.0,2310,102697.676088
4000.0,2560,102714.433107
4000.0,1406,102723.384523
4000.0,2706,102740.902345
3200.0,2403,102756.538724
4000.0,2122,102771.988307
2400.0,3105,102792.28044
4000.0,3367,102814.445914
4000.0,2096,102827.896892
4800.0,1484,102837.430264
4000.0,2192,102851.80005
4000.0,2856,102870.577291
2400.0,2174,102884.634319
4000.0,1730,102895.735792
3200.0,1986,102908.531329
4000.0,1985,102921.479248
4000.0,2633,102938.620278
5600.0,2383,102954.150329
4000.0,2522,102970.579277
4000.0,2840,102989.420295
4000.0,3406,103011.765969
4000.0,3369,103033.880366
4000.0,1990,103046.893611
4000.0,3224,103068.215841
4000.0,1888,103080.459544
4000.0,1930,103093.132525
4000.0,3690,103117.157985
3200.0,3110,103137.56872
3200.0,3507,103160.683308
4000.0,2281,103175.41834
2400.0,1846,103187.4331
3200.0,2538,103204.043062
4000.0,3749,103228.753519
4000.0,1888,103240.835309
2400.0,3584,103264.847298
4000.0,2873,103285.646621
5600.0,2338,103304.297283
3200.0,3116,103325.021436
4000.0,2608,103341.922701
4000.0,3085,103361.948073
4000.0,2282,103376.821357
4000.0,3746,103404.225022
4000.0,3186,103424.959368
4000.0,3302,103446.512521
4000.0,2805,103464.693808
4000.0,2095,103478.260963
4000.0,3519,103501.138118
4000.0,2223,103515.537035
4000.0,3247,103536.901067
4000.0,2524,103553.279019
4000.0,2959,103572.432634
4000.0,3037,103592.441642
4000.0,2153,103606.289552
1600.0,1560,103616.236429
4000.0,1705,103627.177941
1600.0,1994,103639.995293
3200.0,2661,103657.494998
3200.0,3751,103682.971571
3200.0,2361,103698.190428
4800.0,3075,103718.276545
4000.0,1959,103730.820309
4000.0,3122,103751.36725
4000.0,2818,103769.629492
4800.0,2981,103788.985955
4000.0,2164,103803.071788
4000.0,1934,103815.581044
2400.0,3981,103841.768226
3200.0,2721,103859.60148
4000.0,4342,103888.104114
4000.0,2872,103906.758346
4000.0,2782,103924.76381
4000.0,2333,103939.874909
4000.0,2755,103957.660678
4000.0,2208,103971.855816
4000.0,1637,103982.353187
4000.0,1869,103994.263182
4000.0,2320,104009.232164
4000.0,2556,104025.659261
3200.0,3222,104046.570453
3200.0,3076,104066.773039
4000.0,1884,104078.838416
4000.0,2935,104097.824962
3200.0,3167,104118.480733
4000.0,2797,104136.648735
3200.0,2138,104150.316144
4000.0,1622,104160.592845
4000.0,2080,104173.994972
4000.0,2581,104190.78573
4000.0,3300,104212.31504
4000.0,3532,104235.436399
4000.0,3227,104256.273358
4000.0,3230,104277.384746
4000.0,2294,104292.197995
4000.0,3793,104316.993425
4000.0,2217,104331.560015
4000.0,2906,104350.542106
4000.0,2041,104363.782139
4000.0,1879,104375.675655
4000.0,1871,104387.704453
4000.0,2791,104405.68011
4000.0,3027,104425.349687
4000.0,2594,104442.151908
4000.0,2927,104461.305895
3200.0,2711,104480.916572
4000.0,1947,104496.310698
4000.0,3630,104528.525713
4000.0,1775,104543.836884
4000.0,2294,104561.057275
4000.0,2359,104577.643302
4000.0,2775,104598.048911
3200.0,1491,104608.516993
4000.0,2875,104632.309808
4000.0,1888,104647.394841
4000.0,2329,104664.87336
4000.0,2528,104685.024711
4000.0,1773,104698.819759
5600.0,2781,104722.157647
4000.0,2525,104743.210063
4000.0,2752,104766.854948
4000.0,2536,104796.374915
4000.0,2805,104820.907859
4000.0,1974,104839.009286
4000.0,3091,104864.458333
4000.0,2774,104887.618278
4000.0,1422,104900.168446
3200.0,2731,104922.300916
4000.0,1421,104932.868106
4000.0,2878,104956.221058
2400.0,3728,104994.436118
4000.0,3882,105034.214213
4000.0,1951,105052.319345
4000.0,4412,105098.566773
4000.0,3501,105129.50325
4000.0,3094,105151.6192
4000.0,2395,105167.516233
3200.0,3167,105190.928799
4000.0,1863,105206.012903
3200.0,1951,105221.875003
4000.0,2281,105236.990587
4000.0,2528,105253.773643
3200.0,4410,105282.848685
4000.0,3529,105311.082101
4000.0,2836,105332.177982
4000.0,2269,105347.562379
4000.0,3002,105368.733579
3200.0,2857,105388.296836
4000.0,2067,105401.910436
3200.0,2718,105419.586491
4000.0,2597,105436.542383
4800.0,2365,105451.971434
3200.0,2720,105469.979766
4000.0,2535,105493.500094
4000.0,1794,105512.33853
4000.0,2651,105537.599631
4000.0,2357,105556.314459
4000.0,2762,105577.458116
4000.0,3011,105604.320148
3200.0,1416,105614.143942
3200.0,2258,105629.552637
5600.0,1862,105644.926647
4000.0,2395,105671.917083
4000.0,1580,105685.013909
4000.0,1620,105696.443234
4000.0,2352,105712.249363
4000.0,2541,105730.142788
4000.0,2928,105750.220262
4000.0,1910,105762.770037
4000.0,2232,105778.55022
4000.0,2899,105797.513858
3200.0,2660,105815.033377
4000.0,1887,105827.824005
5600.0,1670,105839.419282
4000.0,1597,105849.641966
4000.0,2946,105869.164247
4000.0,2524,105886.855658
4000.0,2353,105904.019807
4000.0,1503,105913.726122
4000.0,1580,105924.544206
4000.0,1845,105944.569713
4000.0,2454,105969.280281
4000.0,1771,105988.939096
4000.0,2325,106009.204604
2400.0,2281,106028.706003
4000.0,2142,106046.551017
3200.0,2103,106065.467232
4000.0,1925,106083.286339
4000.0,2303,106103.687448
1600.0,1239,106114.378114
4000.0,1879,106129.728248
4000.0,2352,106151.811821
4000.0,2172,106168.774751
4000.0,1576,106181.039799
4000.0,2370,106200.601215
4000.0,2456,106220.380045
3200.0,2728,106243.715765
4000.0,3474,106270.896348
3200.0,2350,106294.219225
4000.0,2761,106321.531653
3200.0,2294,106339.052256
3200.0,1967,106354.661916
4000.0,2318,106377.261018
4000.0,2702,106399.0548
4000.0,2413,106415.341881
1600.0,1712,106426.612041
4000.0,2068,106440.968121
4000.0,3053,106462.134639
3200.0,3106,106493.238965
2400.0,2718,106521.141994
4000.0,2771,106540.635721
4800.0,2293,106555.947479
4000.0,1860,106568.076606
4000.0,2181,106582.361825
5600.0,4414,106612.168393
4000.0,4409,106641.025834
4000.0,1922,106653.466402
4000.0,2233,106667.831489
4000.0,2010,106680.860682
2400.0,2459,106696.93894
4000.0,1887,106709.176993
4000.0,2541,106725.80296
4000.0,2453,106742.004793
4000.0,2448,106757.78281
4000.0,1974,106770.701911
4000.0,1743,106781.951153
4000.0,1380,106790.536959
4000.0,2093,106804.061566
4000.0,1755,106815.268081
3200.0,2750,106833.218492
4000.0,2163,106847.103618
4000.0,2467,106863.269982
4000.0,3028,106883.488827
4000.0,1846,106896.568777
4000.0,1942,106909.001904
4000.0,2148,106923.01643
2400.0,1988,106935.843245
4000.0,2229,106950.228655
3200.0,3123,106970.718413
3200.0,3092,106990.829925
3200.0,3623,107014.370761
4000.0,3064,107034.196743
2400.0,3590,107057.530581
2400.0,3355,107079.508205
4000.0,1860,107091.383798
4000.0,2820,107109.608955
4000.0,2778,107127.899172
4000.0,1869,107139.866613
3200.0,2736,107157.805711
4000.0,3273,107179.424351
4000.0,3006,107199.275072
4000.0,2362,107214.468179
4000.0,2259,107229.798689
4000.0,1821,107241.375966
4000.0,2067,107254.881957
4000.0,2703,107272.506842
3200.0,1900,107284.8986
4000.0,3100,107304.734546
4000.0,2332,107319.600058
4000.0,3591,107343.11446
2400.0,2724,107360.720497
3200.0,3115,107380.86515
4000.0,3018,107400.750829
4000.0,2699,107418.602805
4000.0,2462,107435.354136
4000.0,2980,107455.038047
4000.0,2849,107473.604756
4000.0,2082,107487.383675
3200.0,6350,107529.21479
4000.0,3892,107554.591766
4000.0,3678,107578.417117
4000.0,2635,107595.405242
4000.0,4421,107624.399519
4000.0,3179,107645.091494
4800.0,2689,107662.53776
4000.0,2481,107678.638826
4000.0,2788,107696.764368
4000.0,3217,107717.898306
4000.0,2346,107734.309216
4000.0,3278,107755.713333
4000.0,2014,107768.790938
3200.0,3367,107790.922431
3200.0,2083,107804.536822
4000.0,2004,107817.409508
3200.0,2795,107835.469352
4000.0,2722,107853.070831
4000.0,2251,107867.654596
4800.0,2672,107885.502867
4000.0,2097,107899.034577
4000.0,3315,107920.755848
4000.0,2131,107934.706118
4000.0,2854,107953.484003
4000.0,1885,107965.630798
4000.0,2268,107980.405878
3200.0,3043,108000.353613
4000.0,3707,108024.669701
4000.0,2703,108042.114537
4000.0,1768,108053.377767
4000.0,1791,108064.823016
4000.0,2880,108083.443652
4000.0,3475,108106.044275
5600.0,1737,108117.062526
4000.0,2086,108130.271494
4000.0,2633,108147.380369
4000.0,2684,108164.836631
4000.0,2561,108181.375564
4000.0,2180,108195.439309
4000.0,3150,108216.154349
4000.0,3102,108236.414379
4000.0,1855,108248.256285
4000.0,1594,108258.379539
4000.0,3788,108283.097605
3200.0,3717,108307.194315
4000.0,3231,108328.368243
4000.0,1846,108340.948753
3200.0,3601,108364.655497
3200.0,3631,108388.213985
4000.0,1966,108400.828951
4000.0,3793,108425.487809
2400.0,2580,108442.311341
5600.0,3300,108463.634072
4000.0,2463,108479.539536
4000.0,5226,108513.870347
4000.0,3891,108539.121223
4000.0,2237,108553.537519
3200.0,3031,108573.075977
4000.0,3750,108597.496352
3200.0,5290,108631.896547
4000.0,2848,108650.253616
1600.0,2434,108666.055507
1600.0,1376,108674.801102
3200.0,4134,108701.587016
3200.0,2553,108717.957566
3200.0,3923,108743.418088
4000.0,3407,108765.737551
4000.0,2845,108784.268555
4000.0,2812,108802.449076
4000.0,2932,108821.452074
4000.0,4452,108850.414511
3200.0,2190,108864.5579
3200.0,2714,108882.072599
3200.0,2398,108897.442711
4000.0,3449,108919.834153
4000.0,2313,108934.624766
2400.0,3336,108956.139856
4000.0,2222,108970.334188
4000.0,2348,108985.374029
4000.0,1569,108995.379334
4000.0,2747,109013.219608
4000.0,2000,109025.952743
3200.0,2495,109041.95531
3200.0,3342,109063.592836
2400.0,2010,109077.753724
4000.0,2223,109092.160462
4000.0,2849,109110.693954
4000.0,3965,109136.452967
4000.0,1989,109149.304005
3200.0,1743,109160.452059
4000.0,2973,109179.825037
800.0,2087,109193.130724
4000.0,3154,109213.559075
4000.0,2184,109227.605121
4000.0,1995,109240.537582
4000.0,3810,109265.477182
3200.0,3143,109285.96068
4000.0,3382,109307.79264
4000.0,3162,109328.282279
4000.0,2199,109342.286382
3200.0,2763,109360.097783
1600.0,2728,109377.651126
4000.0,4445,109406.684404
4000.0,2299,109421.412969
4000.0,2207,109435.633288
3200.0,2642,109452.544616
4000.0,2298,109467.462505
4000.0,3216,109488.226785
2400.0,2676,109505.497008
3200.0,3222,109526.289734
4000.0,2553,109542.839287
4000.0,2393,109558.316045
4000.0,2152,109572.086005
4000.0,1950,109584.514422
4000.0,1771,109595.79689
4000.0,1599,109605.905451
4000.0,2487,109621.895403
2400.0,3231,109642.768343
3200.0,2710,109660.382477
3200.0,3121,109680.514062
1600.0,3190,109701.085216
3200.0,4230,109728.440584
4000.0,2518,109744.735866
4000.0,3163,109765.215378
3200.0,3177,109786.204392
4000.0,2440,109802.085278
4000.0,3177,109822.680779
4000.0,2479,109838.669391
4000.0,1583,109848.602154
4000.0,2859,109867.079497
4000.0,4079,109893.545601
4000.0,3492,109916.141453
4000.0,3376,109937.954024
3200.0,3229,109958.805534
4000.0,2652,109975.870175
4000.0,3186,109996.422475
4000.0,4636,110026.572477
4000.0,4884,110058.508733
4000.0,2615,110075.476706
4000.0,2692,110092.838488
4000.0,2396,110108.351209
4000.0,5822,110148.06791
4000.0,1645,110158.598243
3200.0,7030,110206.513538
1600.0,2412,110222.157046
4000.0,2530,110238.34689
2400.0,4940,110270.420502
4000.0,2314,110285.184058
4000.0,1786,110296.667344
4000.0,1740,110307.711943
4000.0,3045,110327.412687
3200.0,3617,110351.148101
3200.0,3485,110373.782272
3200.0,4184,110400.745752
3200.0,3682,110424.579444
4000.0,2198,110438.642346
4000.0,4515,110468.276642
3200.0,4035,110495.870513
4000.0,1905,110508.100701
2400.0,1951,110520.656179
3200.0,3157,110541.096599
4000.0,2791,110559.108643
4000.0,4463,110588.291364
4000.0,2816,110606.400966
4000.0,1623,110616.896838
3200.0,5406,110652.24517
2400.0,5298,110686.787343
4000.0,2141,110700.693482
4000.0,2158,110714.497936
4000.0,4523,110744.018679
2400.0,4196,110771.268139
4000.0,3466,110793.913107
3200.0,6572,110836.763603
4000.0,2332,110851.810759
4000.0,2828,110870.037556
4000.0,2682,110887.362068
4000.0,2236,110901.687892
4000.0,3331,110923.300874
4000.0,3360,110945.134054
5600.0,3134,110966.166719
4000.0,4014,110992.296841
4000.0,1995,111005.054862
4000.0,4605,111035.537477
4000.0,2464,111051.498761
4000.0,2009,111064.385301
3200.0,3196,111085.003373
4000.0,2571,111101.565475
4800.0,5547,111137.832904
4000.0,1470,111147.106342
4000.0,2722,111164.67888
4000.0,4049,111190.965344
4000.0,7659,111240.878487
3200.0,3269,111261.837597
4000.0,4817,111293.274098
3200.0,3345,111314.799044
4000.0,2797,111333.045274
4000.0,2798,111351.115511
1600.0,1318,111359.311021
3200.0,5520,111395.70295
4000.0,3197,111416.671293
4000.0,3577,111439.724569
4000.0,3280,111460.963625
4000.0,4701,111491.472691
3200.0,3732,111515.552136
4000.0,2985,111534.856485
4000.0,4747,111565.803794
4000.0,2775,111583.468532
4000.0,3756,111607.692006
4000.0,2706,111624.890921
4000.0,2462,111640.705891
4000.0,7077,111686.969972
4000.0,4805,111718.102158
4000.0,3744,111742.254671
4000.0,3947,111767.857416
4000.0,4275,111795.573266
3200.0,3472,111818.112468
4000.0,3841,111842.875502
4800.0,5651,111879.704544
4000.0,2785,111897.493628
4000.0,4384,111925.996522
4000.0,3403,111948.071178
4000.0,3258,111969.251907
4000.0,2847,111987.562575
4000.0,3743,112011.677074
4000.0,3900,112037.216247
4000.0,3638,112060.823747
3200.0,4258,112088.400555
3200.0,4650,112118.542164
3200.0,2752,112136.170781
4000.0,2809,112154.161966
4000.0,3660,112177.77738
4000.0,2223,112192.11133
4000.0,2905,112210.953964
4000.0,2579,112227.74089
1600.0,1902,112239.786895
4800.0,1984,112252.455949
4000.0,2350,112267.656987
4000.0,4361,112295.852958
4000.0,2647,112312.798851
4000.0,2919,112331.692997
4000.0,7590,112381.256248
4000.0,3785,112405.694598
4000.0,3708,112429.627388
2400.0,2481,112445.499109
4000.0,2126,112459.389927
4000.0,3772,112483.740547
4000.0,2066,112496.859222
4000.0,5172,112530.596376
4000.0,2218,112544.847455
4000.0,5469,112580.414631
2400.0,3459,112602.851379
4000.0,3082,112622.704034
4000.0,3212,112643.489888
4000.0,4118,112670.212244
4000.0,2233,112684.568476
3200.0,2288,112699.26342
3200.0,4196,112726.586481
4000.0,4236,112754.032992
4000.0,2763,112771.843186
4000.0,2232,112786.146491
4000.0,3884,112811.330581
2400.0,6475,112853.773061
4000.0,3169,112874.317338
4000.0,1866,112886.987621
4000.0,3513,112909.924432
4000.0,2316,112924.711615
4000.0,5368,112959.871012
4000.0,3917,112985.513292
5600.0,3008,113005.031166
4000.0,2358,113020.07287
4000.0,5484,113055.901076
4000.0,2777,113073.713711
3200.0,4504,113102.979134
4000.0,1591,113113.09614
4000.0,2855,113131.587532
2400.0,4172,113158.662307
4000.0,4074,113185.163149
4000.0,4205,113212.617851
4000.0,2932,113231.531679
4000.0,2631,113248.630918
4000.0,4016,113274.993913
3200.0,2438,113290.549402
4000.0,3715,113314.883632
4000.0,2357,113329.906583
4000.0,4182,113357.359105
4000.0,2525,113373.646387
4000.0,2436,113389.27914
4000.0,2528,113405.647022
